target,stage,fold_id,n_train,n_test,n_features,et_mae,et_rmse,et_r2,et_spearman,dummy_mae,dummy_rmse,dummy_r2,dummy_spearman,mae_skill_vs_dummy,rmse_skill_vs_dummy,scientific_signature
stability_charge,P2,1,2561,640,93,0.0356457848186198,0.080234814950398,0.319907191389259,0.6696291540442741,0.0494875376895991,0.0974557999666537,-0.0033624720712222,,0.279701789929394,0.1767055939425689,b328c214eb811e08e882538e722a918b528c1a8e13eb91b6aea007929bd04cb0
stability_charge,P2,2,2561,640,93,0.0373773956765233,0.0961798116238903,0.0471191980740669,0.6118666448245363,0.0478057960640684,0.099154379996712,-0.0127320151683121,,0.2181409211044029,0.0299993643540543,b328c214eb811e08e882538e722a918b528c1a8e13eb91b6aea007929bd04cb0
stability_charge,P2,3,2561,640,93,0.0394073340785035,0.0917706154257147,0.2358732601337613,0.5305372808781424,0.0476811434695055,0.104984931288726,-2.7737366123936624e-05,,0.1735237200486501,0.1258686908759284,b328c214eb811e08e882538e722a918b528c1a8e13eb91b6aea007929bd04cb0
stability_charge,P2,4,2561,640,93,0.0398329714976166,0.0939605554959902,0.2995717506245406,0.5731013498999554,0.0524850648151273,0.1122871857164902,-0.0003060522688576,,0.2410608305824968,0.1632121252622025,b328c214eb811e08e882538e722a918b528c1a8e13eb91b6aea007929bd04cb0
stability_charge,P3,0,2560,641,105,0.0367564292455109,0.1057960827489905,0.3068840918439346,0.6954118889774327,0.0521118059030544,0.1273274517705874,-0.0039470006422734,,0.2946621478846791,0.1691023319966467,7215603c98795405f4f37d0e194ea5bd6211c711eacc20ef087e302af2dc32d4
stability_charge,P3,1,2561,640,105,0.0330133103702972,0.0643076733640657,0.5631140619969153,0.7140252799635691,0.0494875376895991,0.0974557999666537,-0.0033624720712222,,0.332896484416606,0.3401349803083062,7215603c98795405f4f37d0e194ea5bd6211c711eacc20ef087e302af2dc32d4
stability_charge,P3,2,2561,640,105,0.0313632802463791,0.0782329946130865,0.3695500103237106,0.7112918344796347,0.0478057960640684,0.099154379996712,-0.0127320151683121,,0.3439439810949558,0.2109980959420979,7215603c98795405f4f37d0e194ea5bd6211c711eacc20ef087e302af2dc32d4
stability_charge,P3,3,2561,640,105,0.0324174438305312,0.0746858834524169,0.4939013783221851,0.6943219265626182,0.0476811434695055,0.104984931288726,-2.7737366123936624e-05,,0.3201202514938872,0.2886037783173062,7215603c98795405f4f37d0e194ea5bd6211c711eacc20ef087e302af2dc32d4
stability_charge,P3,4,2561,640,105,0.03393977115243,0.0830187303762015,0.4532048209221435,0.6931272248939625,0.0524850648151273,0.1122871857164902,-0.0003060522688576,,0.353344208071782,0.2606571280020108,7215603c98795405f4f37d0e194ea5bd6211c711eacc20ef087e302af2dc32d4
stability_discharge,P1,0,2560,641,73,0.037026447362413,0.1000284547038628,0.0640790630156782,0.4801793565042657,0.044208347249858,0.1034923785379865,-0.0018640202818986,,0.1624557427323411,0.0334703277966721,120f590fbce67ff44a530da6a496f2ed69df9d73e24e1646fcc67787faed626d
stability_discharge,P1,1,2561,640,73,0.0310813392652903,0.0673512055213347,0.0975392683611732,0.5448512652568581,0.0390734423177054,0.0708989967815303,-4.086371023270807e-05,,0.2045405415635361,0.0500400770285629,120f590fbce67ff44a530da6a496f2ed69df9d73e24e1646fcc67787faed626d
stability_discharge,P1,2,2561,640,73,0.0350051856469865,0.0828634063404627,-0.0370328962800718,0.5323505854585964,0.0358499074988932,0.0813959214732282,-0.0006270910483874,,0.0235627344905354,-0.0180289729592557,120f590fbce67ff44a530da6a496f2ed69df9d73e24e1646fcc67787faed626d
stability_discharge,P1,3,2561,640,73,0.0328153946778472,0.0639554333603924,0.0990242145295424,0.4547633375387735,0.0371278609960422,0.0674274015339363,-0.0014541577540747,,0.1161517578040586,0.0514919468132918,120f590fbce67ff44a530da6a496f2ed69df9d73e24e1646fcc67787faed626d
stability_discharge,P1,4,2561,640,73,0.0344211585403852,0.0793325924723905,0.1001745523868826,0.4761069488669388,0.0399973076862193,0.0836326004149275,-1.4228170786889647e-05,,0.1394131122419343,0.0514154518836346,120f590fbce67ff44a530da6a496f2ed69df9d73e24e1646fcc67787faed626d
stability_discharge,P2,0,2560,641,93,0.0357550073933901,0.0972579244471543,0.1152062670167632,0.5961602298269127,0.044208347249858,0.1034923785379865,-0.0018640202818986,,0.1912159214795122,0.0602407073728992,717443f9aa5b55c75ca3217d0e3196b3974ffcb0ae7ff5ab844c9e9b371722fe
stability_discharge,P2,1,2561,640,93,0.0291285707892531,0.0619914045736807,0.2354594588678419,0.608908518582192,0.0390734423177054,0.0708989967815303,-4.086371023270807e-05,,0.2545174148617545,0.1256377750350633,717443f9aa5b55c75ca3217d0e3196b3974ffcb0ae7ff5ab844c9e9b371722fe
stability_discharge,P2,2,2561,640,93,0.0292598959006923,0.0782629328528505,0.0749201823282695,0.5939680815514483,0.0358499074988932,0.0813959214732282,-0.0006270910483874,,0.1838222762054346,0.0384907322587184,717443f9aa5b55c75ca3217d0e3196b3974ffcb0ae7ff5ab844c9e9b371722fe
stability_discharge,P2,3,2561,640,93,0.0309941729856285,0.0663067975720492,0.0315563999556658,0.5606093530962669,0.0371278609960422,0.0674274015339363,-0.0014541577540747,,0.1652044541716958,0.0166194149024577,717443f9aa5b55c75ca3217d0e3196b3974ffcb0ae7ff5ab844c9e9b371722fe
stability_discharge,P2,4,2561,640,93,0.0313258598638803,0.0748038914758771,0.19997536409406,0.5689920321359242,0.0399973076862193,0.0836326004149275,-1.4228170786889647e-05,,0.2168007879522027,0.1055654002775038,717443f9aa5b55c75ca3217d0e3196b3974ffcb0ae7ff5ab844c9e9b371722fe
stability_discharge,P3,0,2560,641,105,0.0319897080350668,0.082789906379752,0.3588689261240385,0.6800115477186028,0.044208347249858,0.1034923785379865,-0.0018640202818986,,0.2763876049410643,0.2000386158932047,4ede2e13f0877bdf9fdcacd8c2200cada6dfcab9b23e65f280c0e08fb53220e2
stability_discharge,P3,1,2561,640,105,0.0282772492950659,0.0574396408386402,0.3436114480926485,0.6499271398549797,0.0390734423177054,0.0708989967815303,-4.086371023270807e-05,,0.2763051418622376,0.1898384540526578,4ede2e13f0877bdf9fdcacd8c2200cada6dfcab9b23e65f280c0e08fb53220e2
stability_discharge,P3,2,2561,640,105,0.0281682356616121,0.0761360418516699,0.1245173201131257,0.6660403048807835,0.0358499074988932,0.0813959214732282,-0.0006270910483874,,0.2142731285295024,0.0646209235838464,4ede2e13f0877bdf9fdcacd8c2200cada6dfcab9b23e65f280c0e08fb53220e2
stability_discharge,P3,3,2561,640,105,0.0269953714735926,0.0561650960826465,0.3051497160345974,0.6376284383465752,0.0371278609960422,0.0674274015339363,-0.0014541577540747,,0.2729079793616373,0.1670286144071784,4ede2e13f0877bdf9fdcacd8c2200cada6dfcab9b23e65f280c0e08fb53220e2
stability_discharge,P3,4,2561,640,105,0.0270965815093782,0.0558172930379749,0.5545566093611386,0.6505283762551837,0.0399973076862193,0.0836326004149275,-1.4228170786889647e-05,,0.3225398638840363,0.3325892922012727,4ede2e13f0877bdf9fdcacd8c2200cada6dfcab9b23e65f280c0e08fb53220e2
stability_worst,P1,0,2560,641,73,0.0445561290082605,0.1235485681677283,0.0497283908048166,0.5597819882290054,0.05141732016876,0.1268573231704388,-0.0018516254079277,,0.1334412438839675,0.0260824911011643,945c93f2f6f3405f5d5d4bbb9fffd209b2de375bdc228cddbd47e52d74c88392
stability_worst,P1,1,2561,640,73,0.0426484666052987,0.0997791270875212,-0.0343559363849113,0.5288989517215303,0.0483779339625246,0.098281119657392,-0.0035310209305534,,0.118431418788246,-0.0152420671981681,945c93f2f6f3405f5d5d4bbb9fffd209b2de375bdc228cddbd47e52d74c88392
stability_worst,P1,2,2561,640,73,0.0445042227885183,0.0999586662601203,-0.0538969972667822,0.4086182835113255,0.0442900040479779,0.0977048119749024,-0.0069065552974922,,-0.004836728854402,-0.0230679967512434,945c93f2f6f3405f5d5d4bbb9fffd209b2de375bdc228cddbd47e52d74c88392
stability_worst,P1,3,2561,640,73,0.0408201324137211,0.0917019973026702,0.2259797157566472,0.5100606435334767,0.047161921695172,0.1042756782956905,-0.0008311166313161,,0.134468423963736,0.1205811479582572,945c93f2f6f3405f5d5d4bbb9fffd209b2de375bdc228cddbd47e52d74c88392
stability_worst,P1,4,2561,640,73,0.0442964507795922,0.103806551448213,0.1470293461408938,0.4935986779729147,0.0516863946626419,0.1123979419698718,-2.949682190722669e-06,,0.1429765788711707,0.0764372582903851,945c93f2f6f3405f5d5d4bbb9fffd209b2de375bdc228cddbd47e52d74c88392
stability_worst,P2,0,2560,641,93,0.0410703368752346,0.1188523425275178,0.1205972633270519,0.6072805524455558,0.05141732016876,0.1268573231704388,-0.0018516254079277,,0.2012353669846063,0.0631022351950936,84ae3186e675317673659cd85982f3e180bc4fa9853f5be6acef6c342197db31
stability_worst,P2,1,2561,640,93,0.0360945558693614,0.0797627922523893,0.3390154494673375,0.6386205817665117,0.0483779339625246,0.098281119657392,-0.0035310209305534,,0.2539045611720079,0.1884220231673957,84ae3186e675317673659cd85982f3e180bc4fa9853f5be6acef6c342197db31
stability_worst,P2,2,2561,640,93,0.0383694005632638,0.0941346921287991,0.0653335050427083,0.4724300780436807,0.0442900040479779,0.0977048119749024,-0.0069065552974922,,0.1336780976199608,0.0365398568805428,84ae3186e675317673659cd85982f3e180bc4fa9853f5be6acef6c342197db31
stability_worst,P2,3,2561,640,93,0.0392800718734417,0.0917261795590536,0.2255714362106206,0.5255954990248433,0.047161921695172,0.1042756782956905,-0.0008311166313161,,0.1671231692523924,0.1203492409903181,84ae3186e675317673659cd85982f3e180bc4fa9853f5be6acef6c342197db31
stability_worst,P2,4,2561,640,93,0.0403048819617393,0.0932684399130007,0.3114206611423118,0.5195113987223061,0.0516863946626419,0.1123979419698718,-2.949682190722669e-06,,0.2202032619065413,0.1701944156771017,84ae3186e675317673659cd85982f3e180bc4fa9853f5be6acef6c342197db31
stability_worst,P3,0,2560,641,105,0.0381470218147831,0.1041399897730689,0.3248389461841688,0.6468275406821474,0.05141732016876,0.1268573231704388,-0.0018516254079277,,0.2580900426241904,0.1790778240436946,9cfa1f0df929a8a97847db37090081d206f2e88ed95095c7944ca7801f8033f1
stability_worst,P3,1,2561,640,105,0.034195455258392,0.0651543755225022,0.5589601984209593,0.6706843258909422,0.0483779339625246,0.098281119657392,-0.0035310209305534,,0.293160074076724,0.3370611186601213,9cfa1f0df929a8a97847db37090081d206f2e88ed95095c7944ca7801f8033f1
stability_worst,P3,2,2561,640,105,0.0332603791017037,0.0791948947746552,0.3384668166161727,0.60437067040234,0.0442900040479779,0.0977048119749024,-0.0069065552974922,,0.2490319245472665,0.1894473447735797,9cfa1f0df929a8a97847db37090081d206f2e88ed95095c7944ca7801f8033f1
stability_worst,P3,3,2561,640,105,0.0331382771072605,0.0753280421011322,0.4777143284783383,0.6248054192879403,0.047161921695172,0.1042756782956905,-0.0008311166313161,,0.2973510002105598,0.2776067887323892,9cfa1f0df929a8a97847db37090081d206f2e88ed95095c7944ca7801f8033f1
stability_worst,P3,4,2561,640,105,0.0351242847807649,0.0792253817821079,0.5031637858050095,0.6015569009586307,0.0516863946626419,0.1123979419698718,-2.949682190722669e-06,,0.3204346132087203,0.2951349429214265,9cfa1f0df929a8a97847db37090081d206f2e88ed95095c7944ca7801f8033f1
