target,feature,feature_origin,workflow_stage,leakage_level,rule_id,dependency_path
stability_discharge,summary_delta_density,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::summary_delta_density -> target::stability_discharge
stability_discharge,summary_delta_density_atomic,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::summary_delta_density_atomic -> target::stability_discharge
stability_discharge,summary_delta_energy_above_hull,post_dft_energy_stability_summary,post_dft_thermodynamics,L2,RULE_HULL_STABILITY,feature::summary_delta_energy_above_hull -> concept::hull_stability -> target::stability_discharge
stability_discharge,summary_delta_formation_energy_per_atom,post_dft_energy_stability_summary,post_dft_thermodynamics,L4,RULE_FORMATION_ENERGY_STABILITY,feature::summary_delta_formation_energy_per_atom -> concept::post_dft_thermodynamics -> target::stability_discharge
stability_discharge,summary_delta_volume_fraction,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::summary_delta_volume_fraction -> target::stability_discharge
stability_discharge,summary_delta_volume_per_site,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::summary_delta_volume_per_site -> target::stability_discharge
stability_discharge,summary_worst_energy_above_hull,post_dft_energy_stability_summary,post_dft_thermodynamics,L2,RULE_HULL_STABILITY,feature::summary_worst_energy_above_hull -> concept::hull_stability -> target::stability_discharge
stability_discharge,wi_X,composition_known_working_ion,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::wi_X -> target::stability_discharge
stability_discharge,wi_Z,composition_known_working_ion,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::wi_Z -> target::stability_discharge
stability_discharge,wi_atomic_mass,composition_known_working_ion,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::wi_atomic_mass -> target::stability_discharge
stability_discharge,wi_group,composition_known_working_ion,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::wi_group -> target::stability_discharge
stability_discharge,wi_is_K,domain_label_onehot,validation_only,L5,RULE_DOMAIN_LABEL,feature::wi_is_K -> concept::validation_domain -> target::stability_discharge
stability_discharge,wi_is_Li,domain_label_onehot,validation_only,L5,RULE_DOMAIN_LABEL,feature::wi_is_Li -> concept::validation_domain -> target::stability_discharge
stability_discharge,wi_is_Na,domain_label_onehot,validation_only,L5,RULE_DOMAIN_LABEL,feature::wi_is_Na -> concept::validation_domain -> target::stability_discharge
stability_discharge,wi_row,composition_known_working_ion,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::wi_row -> target::stability_discharge
stability_worst,average_voltage,stored_electrode_target,stored_electrode_record,L4,RULE_OTHER_STORED_TARGET,feature::average_voltage -> concept::stored_electrode_record -> target::stability_worst
stability_worst,capacity_grav,stored_electrode_target,stored_electrode_record,L4,RULE_OTHER_STORED_TARGET,feature::capacity_grav -> concept::stored_electrode_record -> target::stability_worst
stability_worst,capacity_vol,stored_electrode_target,stored_electrode_record,L4,RULE_OTHER_STORED_TARGET,feature::capacity_vol -> concept::stored_electrode_record -> target::stability_worst
stability_worst,charge_formula_X_max,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_X_max -> target::stability_worst
stability_worst,charge_formula_X_mean,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_X_mean -> target::stability_worst
stability_worst,charge_formula_X_min,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_X_min -> target::stability_worst
stability_worst,charge_formula_X_range,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_X_range -> target::stability_worst
stability_worst,charge_formula_X_std,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_X_std -> target::stability_worst
stability_worst,charge_formula_Z_max,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_Z_max -> target::stability_worst
stability_worst,charge_formula_Z_mean,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_Z_mean -> target::stability_worst
stability_worst,charge_formula_Z_min,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_Z_min -> target::stability_worst
stability_worst,charge_formula_Z_range,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_Z_range -> target::stability_worst
stability_worst,charge_formula_Z_std,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_Z_std -> target::stability_worst
stability_worst,charge_formula_atomic_mass_max,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_atomic_mass_max -> target::stability_worst
stability_worst,charge_formula_atomic_mass_mean,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_atomic_mass_mean -> target::stability_worst
stability_worst,charge_formula_atomic_mass_min,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_atomic_mass_min -> target::stability_worst
stability_worst,charge_formula_atomic_mass_range,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_atomic_mass_range -> target::stability_worst
stability_worst,charge_formula_atomic_mass_std,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_atomic_mass_std -> target::stability_worst
stability_worst,charge_formula_frac_Ag,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Ag -> target::stability_worst
stability_worst,charge_formula_frac_Al,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Al -> target::stability_worst
stability_worst,charge_formula_frac_As,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_As -> target::stability_worst
stability_worst,charge_formula_frac_B,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_B -> target::stability_worst
stability_worst,charge_formula_frac_Br,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Br -> target::stability_worst
stability_worst,charge_formula_frac_C,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_C -> target::stability_worst
stability_worst,charge_formula_frac_Ca,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Ca -> target::stability_worst
stability_worst,charge_formula_frac_Cl,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Cl -> target::stability_worst
stability_worst,charge_formula_frac_Co,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Co -> target::stability_worst
stability_worst,charge_formula_frac_Cr,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Cr -> target::stability_worst
stability_worst,charge_formula_frac_Cu,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Cu -> target::stability_worst
stability_worst,charge_formula_frac_F,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_F -> target::stability_worst
stability_worst,charge_formula_frac_Fe,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Fe -> target::stability_worst
stability_worst,charge_formula_frac_I,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_I -> target::stability_worst
stability_worst,charge_formula_frac_K,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_K -> target::stability_worst
stability_worst,charge_formula_frac_Li,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Li -> target::stability_worst
stability_worst,charge_formula_frac_Mg,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Mg -> target::stability_worst
stability_worst,charge_formula_frac_Mn,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Mn -> target::stability_worst
stability_worst,charge_formula_frac_N,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_N -> target::stability_worst
stability_worst,charge_formula_frac_Na,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Na -> target::stability_worst
stability_worst,charge_formula_frac_Ni,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Ni -> target::stability_worst
stability_worst,charge_formula_frac_O,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_O -> target::stability_worst
stability_worst,charge_formula_frac_P,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_P -> target::stability_worst
stability_worst,charge_formula_frac_S,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_S -> target::stability_worst
stability_worst,charge_formula_frac_Si,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Si -> target::stability_worst
stability_worst,charge_formula_frac_Ti,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Ti -> target::stability_worst
stability_worst,charge_formula_frac_V,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_V -> target::stability_worst
stability_worst,charge_formula_frac_Zn,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Zn -> target::stability_worst
stability_worst,charge_formula_frac_transition_metals,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_frac_transition_metals -> target::stability_worst
stability_worst,charge_formula_group_max,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_group_max -> target::stability_worst
stability_worst,charge_formula_group_mean,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_group_mean -> target::stability_worst
stability_worst,charge_formula_group_min,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_group_min -> target::stability_worst
stability_worst,charge_formula_group_range,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_group_range -> target::stability_worst
stability_worst,charge_formula_group_std,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_group_std -> target::stability_worst
stability_worst,charge_formula_has_Br,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_has_Br -> target::stability_worst
stability_worst,charge_formula_has_C,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_has_C -> target::stability_worst
stability_worst,charge_formula_has_Cl,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_has_Cl -> target::stability_worst
stability_worst,charge_formula_has_F,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_has_F -> target::stability_worst
stability_worst,charge_formula_has_I,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_has_I -> target::stability_worst
stability_worst,charge_formula_has_N,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_has_N -> target::stability_worst
stability_worst,charge_formula_has_O,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_has_O -> target::stability_worst
stability_worst,charge_formula_has_P,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_has_P -> target::stability_worst
stability_worst,charge_formula_has_S,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_has_S -> target::stability_worst
stability_worst,charge_formula_has_Si,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_has_Si -> target::stability_worst
stability_worst,charge_formula_n_atoms,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_n_atoms -> target::stability_worst
stability_worst,charge_formula_n_elements,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_n_elements -> target::stability_worst
stability_worst,charge_formula_n_transition_metals,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_n_transition_metals -> target::stability_worst
stability_worst,charge_formula_parse_ok,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_parse_ok -> target::stability_worst
stability_worst,charge_formula_row_max,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_row_max -> target::stability_worst
stability_worst,charge_formula_row_mean,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_row_mean -> target::stability_worst
stability_worst,charge_formula_row_min,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_row_min -> target::stability_worst
stability_worst,charge_formula_row_range,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_row_range -> target::stability_worst
stability_worst,charge_formula_row_std,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::charge_formula_row_std -> target::stability_worst
stability_worst,charge_summary_band_gap,post_dft_electronic_summary,post_dft_electronic,L4,RULE_POST_DFT_ELECTRONIC,feature::charge_summary_band_gap -> concept::post_dft_record -> target::stability_worst
stability_worst,charge_summary_density,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::charge_summary_density -> target::stability_worst
stability_worst,charge_summary_density_atomic,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::charge_summary_density_atomic -> target::stability_worst
stability_worst,charge_summary_energy_above_hull,post_dft_energy_stability_summary,post_dft_thermodynamics,L2,RULE_HULL_STABILITY,feature::charge_summary_energy_above_hull -> concept::hull_stability -> target::stability_worst
stability_worst,charge_summary_formation_energy_per_atom,post_dft_energy_stability_summary,post_dft_thermodynamics,L4,RULE_FORMATION_ENERGY_STABILITY,feature::charge_summary_formation_energy_per_atom -> concept::post_dft_thermodynamics -> target::stability_worst
stability_worst,charge_summary_is_metal,post_dft_electronic_summary,post_dft_electronic,L4,RULE_POST_DFT_ELECTRONIC,feature::charge_summary_is_metal -> concept::post_dft_record -> target::stability_worst
stability_worst,charge_summary_is_stable,post_dft_energy_stability_summary,post_dft_thermodynamics,L2,RULE_HULL_STABILITY,feature::charge_summary_is_stable -> concept::hull_stability -> target::stability_worst
stability_worst,charge_summary_nsites,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::charge_summary_nsites -> target::stability_worst
stability_worst,charge_summary_symmetry_number,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::charge_summary_symmetry_number -> target::stability_worst
stability_worst,charge_summary_theoretical,post_dft_provenance_flag,post_dft_provenance,L4,RULE_POST_DFT_PROVENANCE,feature::charge_summary_theoretical -> concept::post_dft_record -> target::stability_worst
stability_worst,charge_summary_volume,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::charge_summary_volume -> target::stability_worst
stability_worst,charge_summary_volume_per_site,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::charge_summary_volume_per_site -> target::stability_worst
stability_worst,discharge_formula_X_max,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_X_max -> target::stability_worst
stability_worst,discharge_formula_X_mean,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_X_mean -> target::stability_worst
stability_worst,discharge_formula_X_min,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_X_min -> target::stability_worst
stability_worst,discharge_formula_X_range,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_X_range -> target::stability_worst
stability_worst,discharge_formula_X_std,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_X_std -> target::stability_worst
stability_worst,discharge_formula_Z_max,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_Z_max -> target::stability_worst
stability_worst,discharge_formula_Z_mean,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_Z_mean -> target::stability_worst
stability_worst,discharge_formula_Z_min,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_Z_min -> target::stability_worst
stability_worst,discharge_formula_Z_range,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_Z_range -> target::stability_worst
stability_worst,discharge_formula_Z_std,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_Z_std -> target::stability_worst
stability_worst,discharge_formula_atomic_mass_max,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_atomic_mass_max -> target::stability_worst
stability_worst,discharge_formula_atomic_mass_mean,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_atomic_mass_mean -> target::stability_worst
stability_worst,discharge_formula_atomic_mass_min,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_atomic_mass_min -> target::stability_worst
stability_worst,discharge_formula_atomic_mass_range,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_atomic_mass_range -> target::stability_worst
stability_worst,discharge_formula_atomic_mass_std,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_atomic_mass_std -> target::stability_worst
stability_worst,discharge_formula_frac_Ag,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Ag -> target::stability_worst
stability_worst,discharge_formula_frac_Al,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Al -> target::stability_worst
stability_worst,discharge_formula_frac_As,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_As -> target::stability_worst
stability_worst,discharge_formula_frac_B,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_B -> target::stability_worst
stability_worst,discharge_formula_frac_Br,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Br -> target::stability_worst
stability_worst,discharge_formula_frac_C,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_C -> target::stability_worst
stability_worst,discharge_formula_frac_Ca,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Ca -> target::stability_worst
stability_worst,discharge_formula_frac_Cl,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Cl -> target::stability_worst
stability_worst,discharge_formula_frac_Co,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Co -> target::stability_worst
stability_worst,discharge_formula_frac_Cr,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Cr -> target::stability_worst
stability_worst,discharge_formula_frac_Cu,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Cu -> target::stability_worst
stability_worst,discharge_formula_frac_F,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_F -> target::stability_worst
stability_worst,discharge_formula_frac_Fe,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Fe -> target::stability_worst
stability_worst,discharge_formula_frac_I,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_I -> target::stability_worst
stability_worst,discharge_formula_frac_K,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_K -> target::stability_worst
stability_worst,discharge_formula_frac_Li,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Li -> target::stability_worst
stability_worst,discharge_formula_frac_Mg,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Mg -> target::stability_worst
stability_worst,discharge_formula_frac_Mn,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Mn -> target::stability_worst
stability_worst,discharge_formula_frac_N,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_N -> target::stability_worst
stability_worst,discharge_formula_frac_Na,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Na -> target::stability_worst
stability_worst,discharge_formula_frac_Ni,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Ni -> target::stability_worst
stability_worst,discharge_formula_frac_O,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_O -> target::stability_worst
stability_worst,discharge_formula_frac_P,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_P -> target::stability_worst
stability_worst,discharge_formula_frac_S,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_S -> target::stability_worst
stability_worst,discharge_formula_frac_Si,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Si -> target::stability_worst
stability_worst,discharge_formula_frac_Ti,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Ti -> target::stability_worst
stability_worst,discharge_formula_frac_V,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_V -> target::stability_worst
stability_worst,discharge_formula_frac_Zn,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_Zn -> target::stability_worst
stability_worst,discharge_formula_frac_transition_metals,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_frac_transition_metals -> target::stability_worst
stability_worst,discharge_formula_group_max,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_group_max -> target::stability_worst
stability_worst,discharge_formula_group_mean,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_group_mean -> target::stability_worst
stability_worst,discharge_formula_group_min,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_group_min -> target::stability_worst
stability_worst,discharge_formula_group_range,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_group_range -> target::stability_worst
stability_worst,discharge_formula_group_std,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_group_std -> target::stability_worst
stability_worst,discharge_formula_has_Br,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_has_Br -> target::stability_worst
stability_worst,discharge_formula_has_C,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_has_C -> target::stability_worst
stability_worst,discharge_formula_has_Cl,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_has_Cl -> target::stability_worst
stability_worst,discharge_formula_has_F,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_has_F -> target::stability_worst
stability_worst,discharge_formula_has_I,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_has_I -> target::stability_worst
stability_worst,discharge_formula_has_N,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_has_N -> target::stability_worst
stability_worst,discharge_formula_has_O,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_has_O -> target::stability_worst
stability_worst,discharge_formula_has_P,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_has_P -> target::stability_worst
stability_worst,discharge_formula_has_S,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_has_S -> target::stability_worst
stability_worst,discharge_formula_has_Si,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_has_Si -> target::stability_worst
stability_worst,discharge_formula_n_atoms,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_n_atoms -> target::stability_worst
stability_worst,discharge_formula_n_elements,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_n_elements -> target::stability_worst
stability_worst,discharge_formula_n_transition_metals,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_n_transition_metals -> target::stability_worst
stability_worst,discharge_formula_parse_ok,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_parse_ok -> target::stability_worst
stability_worst,discharge_formula_row_max,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_row_max -> target::stability_worst
stability_worst,discharge_formula_row_mean,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_row_mean -> target::stability_worst
stability_worst,discharge_formula_row_min,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_row_min -> target::stability_worst
stability_worst,discharge_formula_row_range,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_row_range -> target::stability_worst
stability_worst,discharge_formula_row_std,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::discharge_formula_row_std -> target::stability_worst
