source,target,edge_key,edge_type,leakage_level,relation,rule_id,reason,dependency_path,allowed_P0,allowed_P1,allowed_P2,allowed_P3,allowed_P4
feature::charge_formula_frac_O,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::charge_formula_frac_O -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
feature::charge_formula_frac_O,target::energy_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::charge_formula_frac_O -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
feature::charge_formula_frac_O,target::energy_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::charge_formula_frac_O -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
feature::charge_formula_frac_O,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_O -> target::max_delta_volume,True,False,False,False,True
feature::charge_formula_frac_O,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_O -> target::stability_charge,True,False,False,False,True
feature::charge_formula_frac_O,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_O -> target::stability_discharge,True,False,False,False,True
feature::charge_formula_frac_O,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_O -> target::stability_worst,True,False,False,False,True
feature::charge_formula_frac_P,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_P -> target::average_voltage,True,False,False,False,True
feature::charge_formula_frac_P,target::capacity_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::charge_formula_frac_P -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
feature::charge_formula_frac_P,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::charge_formula_frac_P -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
feature::charge_formula_frac_P,target::energy_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::charge_formula_frac_P -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
feature::charge_formula_frac_P,target::energy_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::charge_formula_frac_P -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
feature::charge_formula_frac_P,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_P -> target::max_delta_volume,True,False,False,False,True
feature::charge_formula_frac_P,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_P -> target::stability_charge,True,False,False,False,True
feature::charge_formula_frac_P,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_P -> target::stability_discharge,True,False,False,False,True
feature::charge_formula_frac_P,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_P -> target::stability_worst,True,False,False,False,True
feature::charge_formula_frac_S,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_S -> target::average_voltage,True,False,False,False,True
feature::charge_formula_frac_S,target::capacity_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::charge_formula_frac_S -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
feature::charge_formula_frac_S,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::charge_formula_frac_S -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
feature::charge_formula_frac_S,target::energy_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::charge_formula_frac_S -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
feature::charge_formula_frac_S,target::energy_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::charge_formula_frac_S -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
feature::charge_formula_frac_S,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_S -> target::max_delta_volume,True,False,False,False,True
feature::charge_formula_frac_S,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_S -> target::stability_charge,True,False,False,False,True
feature::charge_formula_frac_S,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_S -> target::stability_discharge,True,False,False,False,True
feature::charge_formula_frac_S,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_S -> target::stability_worst,True,False,False,False,True
feature::charge_formula_frac_Si,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_Si -> target::average_voltage,True,False,False,False,True
feature::charge_formula_frac_Si,target::capacity_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::charge_formula_frac_Si -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
feature::charge_formula_frac_Si,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::charge_formula_frac_Si -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
feature::charge_formula_frac_Si,target::energy_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::charge_formula_frac_Si -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
feature::charge_formula_frac_Si,target::energy_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::charge_formula_frac_Si -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
feature::charge_formula_frac_Si,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_Si -> target::max_delta_volume,True,False,False,False,True
feature::charge_formula_frac_Si,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_Si -> target::stability_charge,True,False,False,False,True
feature::charge_formula_frac_Si,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_Si -> target::stability_discharge,True,False,False,False,True
feature::charge_formula_frac_Si,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_Si -> target::stability_worst,True,False,False,False,True
feature::charge_formula_frac_Ti,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_Ti -> target::average_voltage,True,False,False,False,True
feature::charge_formula_frac_Ti,target::capacity_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::charge_formula_frac_Ti -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
feature::charge_formula_frac_Ti,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::charge_formula_frac_Ti -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
feature::charge_formula_frac_Ti,target::energy_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::charge_formula_frac_Ti -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
feature::charge_formula_frac_Ti,target::energy_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::charge_formula_frac_Ti -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
feature::charge_formula_frac_Ti,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_Ti -> target::max_delta_volume,True,False,False,False,True
feature::charge_formula_frac_Ti,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_Ti -> target::stability_charge,True,False,False,False,True
feature::charge_formula_frac_Ti,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_Ti -> target::stability_discharge,True,False,False,False,True
feature::charge_formula_frac_Ti,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_Ti -> target::stability_worst,True,False,False,False,True
feature::charge_formula_frac_V,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::charge_formula_frac_V -> target::average_voltage,True,False,False,False,True
feature::charge_formula_frac_V,target::capacity_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::charge_formula_frac_V -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
feature::charge_formula_frac_V,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::charge_formula_frac_V -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
