target,stage,split_name,fold_id,heldout_group,n_train,n_test,n_features,et_mae,et_rmse,et_r2,et_spearman,dummy_mae,dummy_rmse,dummy_r2,dummy_spearman,source,mae_skill_vs_dummy,rmse_skill_vs_dummy,reporting_name
average_voltage,P1,leave_chemical_system_out,34,Fe-Mn-O,3182,19,73,0.4855059793294625,0.6367916371068107,0.0831478239524328,0.2685579433204722,0.5286465187881596,0.6707701963085201,-0.0173072349114273,,historical_notebook04_reused_after_compatibility_gate,0.0816056437061009,0.05065603598476065,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,35,Mn-O-V,3183,18,73,0.392418697241469,0.4840515434958125,0.6103959990932226,0.7804068856360138,0.836684195142026,1.0333040802093745,-0.7754010731648571,,historical_notebook04_reused_after_compatibility_gate,0.5309834947045264,0.5315497608431674,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,36,Mn-O-Si,3184,17,73,0.5201719225152756,0.5989000270197182,-0.7355909794697397,0.0557313535886171,0.5067262422736283,0.6196499573926672,-0.8579394969068495,,historical_notebook04_reused_after_compatibility_gate,-0.026534406786034692,0.0334865356244991,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,37,Mn-O-Ti,3184,17,73,0.4020753652340577,0.5460204042901579,-0.5897916432301826,0.3242538764327825,0.4160954513989498,0.5092951375869219,-0.3831252986734161,,historical_notebook04_reused_after_compatibility_gate,0.03369439900810112,-0.07210998887058495,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,38,Co-O-Si,3184,17,73,0.3029479452853168,0.3957405573235347,0.1770626465547981,0.2891882782231759,0.5867637470602591,0.7311624390882424,-1.809140100405425,,historical_notebook04_reused_after_compatibility_gate,0.48369689367634905,0.4587515220051209,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,39,Cr-Fe-O,3184,17,73,0.7522290724100366,0.8671177664813925,-0.7324802653604234,-0.0086583812028281,0.5582884805430033,0.710754611321743,-0.1639960300509046,,historical_notebook04_reused_after_compatibility_gate,-0.34738419047873337,-0.21999597704877538,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,40,Fe-Mn-O-P,3184,17,73,0.1231044907122626,0.1382086334193819,0.8264736647371101,0.8252398800780911,0.2803340661195734,0.4325726254570193,-0.6998598427929159,,historical_notebook04_reused_after_compatibility_gate,0.5608650335783532,0.6804961172164733,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,41,Mn-Ni-O,3185,16,73,0.4459709588368838,0.7208809677770993,0.0680707832016087,0.3765877609355492,0.5556181869234367,0.767192511519966,-0.0555152642131901,,historical_notebook04_reused_after_compatibility_gate,0.1973427628308756,0.06036495800918862,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,42,O-Si-V,3185,16,73,0.5703117257238308,0.8402869215200585,-0.241789969620219,0.1086386509708334,0.5145709817421051,0.8785187874901752,-0.3573599985231268,,historical_notebook04_reused_after_compatibility_gate,-0.10832469369534348,0.04351855249372716,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,43,C-Fe-O-P,3186,15,73,0.57883499112207,0.707739853278323,-0.0503698877668505,0.6826790347240987,0.6066834426802769,0.719792981087535,-0.0864510756643015,,historical_notebook04_reused_after_compatibility_gate,0.04590277169123769,0.01674526999554915,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,44,Fe-O-V,3186,15,73,0.5252937590856125,0.6125114548985829,-1.142146568311902,0.2003727626304808,0.6635968720760023,0.7470234476474936,-2.186318753984944,,historical_notebook04_reused_after_compatibility_gate,0.20841435336746106,0.18006395003063458,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,45,Co-Cr-O,3186,15,73,0.3003291662008064,0.3857214913101583,0.1183421250901719,0.4508788076560468,0.4391089874491254,0.5642762138586659,-0.8868436035838227,,historical_notebook04_reused_after_compatibility_gate,0.3160486922723208,0.3164314180948803,host-chemical-system-held-out validation
