material_id,linked_summary_has_structure,structure_nsites_if_parseable,structure_formula_if_available
mp-aaacozbg,True,92,
mp-aaacozbi,True,76,
mp-aaacozbj,True,40,
mp-aaacozbm,True,40,
mp-aaacozbp,True,94,
mp-aaacozbu,True,40,
mp-aaacozbw,True,40,
mp-aaacozby,True,92,
mp-aaacozca,True,55,
mp-aaacozcb,True,40,
mp-aaacozce,True,94,
mp-aaacozcf,True,40,
mp-aaacozck,True,89,
mp-aaacozcw,True,40,
mp-aaacozde,True,92,
mp-aaacozdp,True,92,
mp-aaacozds,True,40,
mp-aaacozdx,True,92,
mp-aaacozed,True,23,
mp-aaacozee,True,21,
mp-aaacozef,True,40,
mp-aaacozei,True,94,
mp-aaacozej,True,35,
mp-aaacozek,True,35,
mp-aaacozel,True,94,
mp-aaacozep,True,92,
mp-aaacozes,True,94,
mp-aaacozev,True,92,
mp-aaacozex,True,94,
mp-aaacozfa,True,90,
mp-aaacozff,True,90,
mp-aaacozfh,True,90,
mp-aaacozfj,True,90,
mp-aaacozfk,True,90,
mp-aaacozfm,True,90,
mp-aaacozfn,True,90,
mp-aaacozfq,True,90,
mp-aaacozfs,True,90,
mp-aaacozft,True,90,
mp-aaacozfv,True,90,
mp-aaacozfw,True,92,
mp-aaacozfz,True,92,
mp-aaacozgb,True,90,
mp-aaacozgc,True,94,
mp-aaacozgf,True,90,
mp-aaacozgi,True,90,
mp-aaacozgk,True,14,
mp-aaacozgo,True,90,
mp-aaacozgq,True,90,
mp-aaacozgt,True,90,
mp-aaacozgu,True,90,
mp-aaacozgv,True,90,
mp-aaacozhc,True,92,
mp-aaacozhd,True,36,
mp-aaacozhi,True,92,
mp-aaacozhj,True,29,
mp-aaacozhk,True,35,
mp-aaacozhl,True,45,
mp-aaacozhn,True,92,
mp-aaacozhp,True,76,
mp-aaacozhu,True,45,
mp-aaacozhv,True,34,
mp-aaacozhw,True,44,
mp-aaacozhx,True,41,
mp-aaacozic,True,90,
mp-aaacozid,True,94,
mp-aaacozie,True,90,
mp-aaacozig,True,90,
mp-aaacozit,True,25,
mp-aaacoziz,True,90,
mp-aaacozja,True,29,
mp-aaacozje,True,90,
mp-aaacozjf,True,50,
mp-aaacozjh,True,90,
mp-aaacozjj,True,90,
mp-aaacozjo,True,64,
mp-aaacozjp,True,90,
mp-aaacozjr,True,25,
mp-aaacozjt,True,90,
mp-aaacozju,True,90,
mp-aaacozjv,True,40,
mp-aaacozjx,True,90,
mp-aaacozjz,True,50,
mp-aaacozkc,True,70,
mp-aaacozke,True,90,
mp-aaacozkf,True,90,
mp-aaacozkg,True,28,
mp-aaacozkh,True,88,
mp-aaacozki,True,88,
mp-aaacozkj,True,32,
mp-aaacozkk,True,90,
mp-aaacozkn,True,88,
mp-aaacozko,True,88,
mp-aaacozkp,True,88,
mp-aaacozkq,True,88,
mp-aaacozks,True,88,
mp-aaacozkt,True,38,
mp-aaacozkv,True,88,
mp-aaacozkw,True,88,
mp-aaacozky,True,88,
mp-aaacozkz,True,88,
mp-aaacozla,True,88,
mp-aaacozlb,True,88,
mp-aaacozlc,True,88,
mp-aaacozld,True,88,
mp-aaacozlf,True,28,
mp-aaacozlg,True,88,
mp-aaacozli,True,88,
mp-aaacozlj,True,88,
mp-aaacozlk,True,88,
mp-aaacozlm,True,88,
mp-aaacozln,True,88,
mp-aaacozlo,True,88,
mp-aaacozlp,True,90,
mp-aaacozlq,True,88,
mp-aaacozlu,True,88,
mp-aaacozly,True,88,
mp-aaacozmb,True,88,
mp-aaacozmd,True,40,
mp-aaacozmi,True,28,
mp-aaacozmk,True,90,
mp-aaacozmp,True,16,
mp-aaacozmu,True,90,
mp-aaacozmw,True,90,
mp-aaacoznn,True,28,
mp-aaacoznz,True,28,
mp-aaacozoa,True,28,
mp-aaacozok,True,38,
mp-aaacozom,True,88,
mp-aaacozon,True,40,
mp-aaacozot,True,40,
mp-aaacozow,True,88,
mp-aaacozpd,True,88,
mp-aaacozpo,True,88,
mp-aaacozpr,True,40,
mp-aaacozqd,True,88,
mp-aaacozqn,True,16,
mp-aaacozqo,True,22,
mp-aaacozqs,True,40,
mp-aaacozqu,True,88,
mp-aaacozqv,True,22,
mp-aaacozre,True,40,
mp-aaacozrn,True,16,
mp-aaacozry,True,22,
mp-aaacozrz,True,88,
mp-aaacozsd,True,88,
mp-aaacozsf,True,40,
mp-aaacozsg,True,90,
mp-aaacozsh,True,16,
mp-aaacozsi,True,90,
mp-aaacozsj,True,88,
mp-aaacozsk,True,16,
mp-aaacozsl,True,40,
mp-aaacozsq,True,88,
mp-aaacozss,True,28,
mp-aaacozsy,True,22,
mp-aaacozsz,True,28,
mp-aaacoztc,True,40,
mp-aaacoztg,True,90,
mp-aaacoztm,True,29,
mp-aaacoztp,True,28,
mp-aaacoztr,True,40,
mp-aaacoztt,True,88,
mp-aaacozuc,True,28,
mp-aaacozuj,True,16,
mp-aaacozup,True,28,
mp-aaacozuv,True,40,
mp-aaacozuw,True,28,
mp-aaacozvc,True,40,
mp-aaacozvh,True,22,
mp-aaacozvm,True,60,
mp-aaacozvo,True,20,
mp-aaacozvx,True,28,
mp-aaacozvz,True,87,
mp-aaacozwb,True,86,
mp-aaacozwe,True,81,
mp-aaacozwg,True,40,
mp-aaacozwh,True,16,
mp-aaacozwk,True,54,
mp-aaacozwl,True,86,
mp-aaacozws,True,13,
mp-aaacozwt,True,81,
mp-aaacozwu,True,86,
mp-aaacozwy,True,46,
mp-aaacozxa,True,15,
mp-aaacozxk,True,80,
mp-aaacozxm,True,86,
mp-aaacozxs,True,86,
mp-aaacozxt,True,72,
mp-aaacozxu,True,15,
mp-aaacozxw,True,15,
mp-aaacozxx,True,22,
mp-aaacozya,True,86,
mp-aaacozyf,True,34,
mp-aaacozyj,True,30,
mp-aaacozyk,True,88,
mp-aaacozyr,True,80,
mp-aaacozzq,True,86,
mp-aaacozzw,True,15,
mp-aaacozzx,True,84,
mp-aaacpaab,True,84,
mp-aaacpaac,True,84,
mp-aaacpaae,True,84,
mp-aaacpaaf,True,84,
mp-aaacpaag,True,86,
mp-aaacpaap,True,84,
mp-aaacpaas,True,15,
mp-aaacpaaz,True,30,
mp-aaacpaba,True,15,
mp-aaacpabf,True,84,
mp-aaacpabh,True,84,
mp-aaacpabp,True,30,
mp-aaacpabq,True,86,
mp-aaacpabw,True,15,
mp-aaacpacc,True,46,
mp-aaacpacl,True,86,
mp-aaacpacp,True,43,
mp-aaacpacu,True,92,
mp-aaacpacv,True,34,
mp-aaacpadb,True,40,
mp-aaacpadd,True,46,
mp-aaacpade,True,60,
mp-aaacpadg,True,86,
mp-aaacpadi,True,15,
mp-aaacpadj,True,30,
mp-aaacpadl,True,43,
mp-aaacpads,True,86,
mp-aaacpaec,True,92,
mp-aaacpaed,True,15,
mp-aaacpaei,True,28,
mp-aaacpaek,True,15,
mp-aaacpaep,True,36,
mp-aaacpaes,True,74,
mp-aaacpaew,True,46,
mp-aaacpafa,True,36,
mp-aaacpafk,True,15,
mp-aaacpafn,True,92,
mp-aaacpafq,True,46,
mp-aaacpafu,True,30,
mp-aaacpagb,True,56,
mp-aaacpagf,True,22,
mp-aaacpagn,True,15,
mp-aaacpagq,True,86,
mp-aaacpagt,True,36,
mp-aaacpagy,True,18,
mp-aaacpahb,True,72,
mp-aaacpahh,True,44,
mp-aaacpahi,True,28,
mp-aaacpahl,True,86,
mp-aaacpahn,True,54,
mp-aaacpahq,True,54,
mp-aaacpahr,True,54,
mp-aaacpahs,True,56,
mp-aaacpahx,True,72,
mp-aaacpahy,True,64,
mp-aaacpaia,True,28,
mp-aaacpaib,True,28,
mp-aaacpaif,True,20,
mp-aaacpaig,True,36,
mp-aaacpajf,True,38,
mp-aaacpajg,True,87,
mp-aaacpajn,True,32,
mp-aaacpajo,True,40,
mp-aaacpajy,True,32,
mp-aaacpajz,True,28,
mp-aaacpaka,True,15,
mp-aaacpake,True,56,
mp-aaacpaki,True,32,
mp-aaacpakq,True,32,
mp-aaacpakr,True,56,
mp-aaacpaku,True,32,
mp-aaacpakz,True,32,
mp-aaacpalk,True,86,
mp-aaacpalo,True,34,
mp-aaacpalp,True,14,
mp-aaacpalr,True,38,
mp-aaacpalu,True,16,
mp-aaacpaly,True,48,
mp-aaacpalz,True,28,
mp-aaacpamb,True,96,
mp-aaacpamd,True,20,
mp-aaacpame,True,48,
mp-aaacpamf,True,38,
mp-aaacpami,True,92,
mp-aaacpamm,True,56,
mp-aaacpamo,True,34,
mp-aaacpamr,True,14,
mp-aaacpamv,True,76,
mp-aaacpamy,True,28,
mp-aaacpamz,True,14,
mp-aaacpane,True,54,
mp-aaacpanf,True,56,
mp-aaacpann,True,20,
mp-aaacpanr,True,48,
mp-aaacpanw,True,24,
mp-aaacpaod,True,38,
mp-aaacpaol,True,16,
mp-aaacpaom,True,32,
mp-aaacpaou,True,56,
mp-aaacpaoy,True,38,
mp-aaacpapk,True,22,
mp-aaacpapl,True,56,
mp-aaacpapo,True,36,
mp-aaacpapq,True,32,
mp-aaacpapu,True,32,
mp-aaacpaqr,True,28,
mp-aaacpaqs,True,14,
mp-aaacpaqt,True,14,
mp-aaacparg,True,76,
mp-aaacpark,True,56,
mp-aaacparm,True,44,
mp-aaacpasa,True,22,
mp-aaacpase,True,22,
mp-aaacpasj,True,14,
mp-aaacpasq,True,56,
mp-aaacpate,True,80,
mp-aaacpati,True,41,
mp-aaacpatm,True,34,
mp-aaacpato,True,77,
mp-aaacpatp,True,100,
mp-aaacpatu,True,28,
mp-aaacpaul,True,28,
mp-aaacpauq,True,44,
mp-aaacpavg,True,22,
mp-aaacpavi,True,24,
mp-aaacpavj,True,26,
mp-aaacpavl,True,26,
mp-aaacpavp,True,38,
mp-aaacpavt,True,26,
mp-aaacpavv,True,22,
mp-aaacpaws,True,83,
mp-aaacpaxc,True,95,
mp-aaacpaxf,True,58,
mp-aaacpaxj,True,59,
mp-aaacpaxo,True,22,
mp-aaacpaxv,True,24,
mp-aaacpazi,True,17,
mp-aaacpazj,True,17,
mp-aaacpazm,True,15,
mp-aaacpazp,True,47,
mp-aaacpazq,True,20,
mp-aaacpazr,True,48,
mp-aaacpbbd,True,24,
mp-aaacpbbt,True,24,
mp-aaacpbbw,True,47,
mp-aaacpbce,True,22,
mp-aaacpbcm,True,56,
mp-aaacpbdc,True,52,
mp-aaacpber,True,24,
mp-aaacpbfo,True,24,
mp-aaacpbgb,True,12,
mp-aaacpbgj,True,46,
mp-aaacpbgo,True,68,
mp-aaacpbgs,True,41,
mp-aaacpbgu,True,16,
mp-aaacpbgw,True,48,
mp-aaacpbhi,True,68,
mp-aaacpbhj,True,67,
mp-aaacpbkj,True,33,
mp-aaacpbkm,True,24,
mp-aaacpbyl,True,8,
mp-aaacpcbt,True,20,
mp-aaacpcfc,True,22,
mp-aaacpdsz,True,9,
mp-aaacpeiz,True,32,
mp-aaacpekb,True,18,
mp-aaacpeon,True,18,
mp-aaacpepd,True,9,
mp-aaacpesd,True,10,
mp-aaacpess,True,10,
mp-aaacpetr,True,20,
mp-aaacpfoe,True,7,
mp-aaacpfqk,True,12,
mp-aaacpgeo,True,24,
mp-aaacpgff,True,8,
mp-aaacpina,True,4,
mp-aaacpiuw,True,1,
mp-aaacpjas,True,1,
mp-aaacpjjn,True,5,
mp-aaacpjuf,True,36,
mp-aaacpktj,True,4,
mp-aaacpktr,True,4,
mp-aaacpkub,True,4,
mp-aaacpkuf,True,4,
mp-aaacpkuo,True,4,
mp-aaacpkvh,True,20,
mp-aaacpkvj,True,4,
mp-aaacplal,True,4,
mp-aaacplga,True,4,
mp-aaacplgb,True,4,
mp-aaacplhv,True,4,
mp-aaacpljd,True,4,
mp-aaacplkt,True,4,
mp-aaacplkx,True,5,
mp-aaacplll,True,4,
mp-aaacplnl,True,4,
mp-aaacpltc,True,175,
mp-aaacpltt,True,4,
mp-aaacplug,True,4,
mp-aaacpmmb,True,4,
mp-aaacpmmi,True,4,
mp-aaacpmmq,True,4,
mp-aaacpmmv,True,4,
mp-aaacpmnx,True,4,
mp-aaacpmof,True,4,
mp-aaacpmom,True,4,
mp-aaacpmon,True,29,
mp-aaacpmqe,True,4,
mp-aaacppqv,True,20,
mp-aaacppsz,True,20,
mp-aaacprvn,True,18,
mp-aaacprxy,True,20,
mp-aaacpsxx,True,22,
mp-aaacpsyi,True,22,
mp-aaacptgr,True,24,
mp-aaacpube,True,22,
mp-aaacpuyu,True,24,
mp-aaacpvra,True,22,
mp-aaacpwmd,True,24,
mp-aaacpwnl,True,28,
mp-aaacpxga,True,28,
mp-aaacqakp,True,52,
mp-aaacqbnp,True,38,
mp-aaacqdaa,True,72,
mp-aaacqeas,True,76,
mp-aaacqefy,True,78,
mp-aaacqeli,True,48,
mp-aaacqeoa,True,64,
mp-aaacqfgz,True,108,
mp-aaacqfpd,True,72,
mp-aaacqgtw,True,72,
mp-aaacqhcj,True,76,
mp-aaacqhgb,True,96,
mp-aaacqjkg,True,46,
mp-aaacqlkb,True,80,
mp-aaacqmvj,True,104,
mp-aaacqngh,True,60,
mp-aaacqnzm,True,72,
mp-aaacqorx,True,38,
mp-aaacqpbc,True,20,
mp-aaacqpbt,True,10,
mp-aaacqped,True,20,
mp-aaacqpep,True,18,
mp-aaacqper,True,24,
mp-aaacqpmp,True,10,
mp-aaacqpoa,True,10,
mp-aaacqppt,True,10,
mp-aaacqprh,True,9,
mp-aaacqqdx,True,8,
mp-aaacqqhk,True,10,
mp-aaacqqlk,True,6,
mp-aaacqqqd,True,10,
mp-aaacqqrb,True,10,
mp-aaacqqrm,True,9,
mp-aaacqqvq,True,9,
mp-aaacqqxn,True,4,
mp-aaacqqzd,True,4,
mp-aaacqree,True,10,
mp-aaacqrfi,True,4,
mp-aaacqrip,True,9,
mp-aaacqrqg,True,3,
mp-aaacqrtg,True,9,
mp-aaacqrvq,True,9,
mp-aaacqrvx,True,9,
mp-aaacqsiq,True,42,
mp-aaacqstr,True,9,
mp-aaacqtgb,True,9,
mp-aaacqtgl,True,15,
mp-aaacquwh,True,9,
mp-aaacquyt,True,14,
mp-aaacqvyn,True,20,
mp-aaacqwak,True,20,
mp-aaacqwco,True,3,
mp-aaacqwfh,True,40,
mp-aaacqwja,True,3,
mp-aaacqwrt,True,40,
mp-aaacqwub,True,40,
mp-aaacqxbb,True,3,
mp-aaacqxbt,True,4,
mp-aaacqxfo,True,16,
mp-aaacqxgz,True,13,
mp-aaacqxla,True,56,
mp-aaacqxrj,True,14,
mp-aaacqxsl,True,24,
mp-aaacqyff,True,28,
mp-aaacqygy,True,44,
mp-aaacqynr,True,48,
mp-aaacqyof,True,50,
mp-aaacqyqt,True,14,
mp-aaacqyvh,True,3,
mp-aaacqyvm,True,9,
mp-aaacqyxt,True,44,
mp-aaacqyzd,True,17,
mp-aaacqzct,True,92,
mp-aaacqzlp,True,19,
mp-aaacqzsc,True,48,
mp-aaacrakk,True,24,
mp-aaacrarx,True,24,
mp-aaacrbao,True,21,
mp-aaacrbmm,True,24,
mp-aaacrbnr,True,24,
mp-aaacrbww,True,40,
mp-aaacrcsw,True,13,
mp-aaacrcxp,True,15,
mp-aaacrczu,True,3,
mp-aaacrfji,True,24,
mp-aaacrgfa,True,14,
mp-aaacrhji,True,20,
mp-aaacrhof,True,18,
mp-aaacrhqp,True,10,
mp-aaacrhwt,True,20,
mp-aaacrigc,True,10,
mp-aaacrimn,True,34,
mp-aaacritf,True,19,
mp-aaacrixz,True,36,
mp-aaacrjaa,True,28,
mp-aaacrjor,True,22,
mp-aaacrjyp,True,18,
mp-aaacrkaa,True,11,
mp-aaacrkcu,True,18,
mp-aaacrken,True,18,
mp-aaacrkjq,True,17,
mp-aaacrktt,True,17,
mp-aaacrlfe,True,4,
mp-aaacrlgz,True,4,
mp-aaacrlod,True,18,
mp-aaacrlol,True,22,
mp-aaacrlwb,True,19,
mp-aaacrlwc,True,13,
mp-aaacrlwn,True,20,
mp-aaacrlyh,True,36,
mp-aaacrlzu,True,22,
mp-aaacrmbk,True,20,
mp-aaacrmbo,True,9,
mp-aaacrmbz,True,20,
mp-aaacrmcc,True,20,
mp-aaacrmcq,True,20,
mp-aaacrmdp,True,104,
mp-aaacrmdq,True,9,
mp-aaacrmeq,True,7,
mp-aaacrmgf,True,20,
mp-aaacrmgk,True,35,
mp-aaacrmgn,True,80,
mp-aaacrmgx,True,104,
mp-aaacrmic,True,4,
mp-aaacrmjg,True,16,
mp-aaacrmla,True,61,
mp-aaacrmoc,True,27,
mp-aaacrmow,True,15,
mp-aaacrmox,True,15,
mp-aaacrmqw,True,40,
mp-aaacrmrz,True,72,
mp-aaacrmut,True,7,
mp-aaacrmuu,True,7,
mp-aaacrmuz,True,14,
mp-aaacrmvb,True,13,
mp-aaacrmvd,True,7,
mp-aaacrmvn,True,15,
mp-aaacrmvo,True,15,
mp-aaacrmvp,True,7,
mp-aaacrmvt,True,15,
mp-aaacrmvz,True,15,
mp-aaacrmwe,True,11,
mp-aaacrmwj,True,15,
mp-aaacrmwk,True,20,
mp-aaacrmwm,True,18,
mp-aaacrmxg,True,22,
mp-aaacrmyc,True,22,
mp-aaacrnav,True,74,
mp-aaacrncj,True,15,
mp-aaacrnsr,True,38,
mp-aaacroch,True,7,
mp-aaacroed,True,10,
mp-aaacrofn,True,16,
mp-aaacrofy,True,13,
mp-aaacroga,True,18,
mp-aaacrogu,True,13,
mp-aaacrohj,True,10,
mp-aaacrohu,True,20,
mp-aaacroic,True,5,
mp-aaacroie,True,25,
mp-aaacroih,True,10,
mp-aaacroje,True,35,
mp-aaacrojw,True,11,
mp-aaacrokh,True,12,
mp-aaacrokq,True,25,
mp-aaacrokz,True,11,
mp-aaacromh,True,10,
mp-aaacromm,True,23,
mp-aaacromz,True,27,
mp-aaacronb,True,28,
mp-aaacronn,True,25,
mp-aaacronq,True,27,
mp-aaacroox,True,30,
mp-aaacropi,True,4,
mp-aaacropz,True,48,
mp-aaacroqy,True,4,
mp-aaacrork,True,4,
mp-aaacrorm,True,4,
mp-aaacrorz,True,36,
mp-aaacrosg,True,5,
mp-aaacroth,True,9,
mp-aaacroti,True,16,
mp-aaacroty,True,7,
mp-aaacrouj,True,9,
mp-aaacrovr,True,35,
mp-aaacrovt,True,11,
mp-aaacrovw,True,35,
mp-aaacroxp,True,20,
mp-aaacroyq,True,13,
mp-aaacrpcv,True,18,
mp-aaacrped,True,16,
mp-aaacrpew,True,18,
mp-aaacrpgb,True,47,
mp-aaacrpgl,True,17,
mp-aaacrpjo,True,20,
mp-aaacrplb,True,63,
mp-aaacrple,True,77,
mp-aaacrplk,True,40,
mp-aaacrppe,True,7,
mp-aaacrpqk,True,5,
mp-aaacrpry,True,40,
mp-aaacrpsw,True,24,
mp-aaacrpul,True,72,
mp-aaacrpxa,True,74,
mp-aaacrpxo,True,36,
mp-aaacrqcx,True,25,
mp-aaacrqgo,True,45,
mp-aaacrqhm,True,15,
mp-aaacrqjs,True,5,
mp-aaacrqkn,True,13,
mp-aaacrqml,True,76,
mp-aaacrqoh,True,15,
mp-aaacrqor,True,7,
mp-aaacrqpk,True,15,
mp-aaacrqpx,True,75,
mp-aaacrqsb,True,28,
mp-aaacrquc,True,29,
mp-aaacrqvm,True,153,
mp-aaacrqyi,True,61,
mp-aaacrrev,True,38,
mp-aaacrrgo,True,24,
mp-aaacrrkp,True,21,
mp-aaacrrpz,True,19,
mp-aaacrsdl,True,13,
mp-aaacrsdr,True,13,
mp-aaacruaa,True,13,
mp-aaacrvtl,True,13,
mp-aaacrvyc,True,14,
mp-aaacrxan,True,10,
mp-aaacrxit,True,13,
mp-aaacsdyb,True,19,
mp-aaacsdyc,True,25,
mp-aaacsdyd,True,21,
mp-aaacsdye,True,21,
mp-aaacsdyf,True,19,
mp-aaacsdyi,True,24,
mp-aaacsdyj,True,25,
mp-aaacsdyl,True,18,
mp-aaacsdym,True,13,
mp-aaacsdyp,True,21,
mp-aaacsdyv,True,25,
mp-aaacsdyw,True,21,
mp-aaacsdyy,True,7,
mp-aaacsdyz,True,22,
mp-aaacsdza,True,13,
mp-aaacsdze,True,19,
mp-aaacsdzf,True,6,
mp-aaacsdzl,True,7,
mp-aaacsdzm,True,25,
mp-aaacsdzq,True,21,
mp-aaacsgyp,True,11,
mp-aaacsgyx,True,15,
mp-aaacsgyy,True,18,
mp-aaacsgyz,True,15,
mp-aaacsgzd,True,15,
mp-aaacsgzf,True,18,
mp-aaacsgzg,True,19,
mp-aaacsgzh,True,17,
mp-aaacsgzi,True,21,
mp-aaacsgzj,True,10,
mp-aaacsgzk,True,11,
mp-aaacsgzl,True,22,
mp-aaacsgzp,True,15,
mp-aaacsgzt,True,19,
mp-aaacsgzu,True,25,
mp-aaacsgzv,True,14,
mp-aaacsgzy,True,25,
mp-aaacsgzz,True,19,
mp-aaacshaa,True,15,
mp-aaacshaf,True,18,
mp-aaacshag,True,7,
mp-aaacshai,True,19,
mp-aaacshak,True,23,
mp-aaacsham,True,19,
mp-aaacshao,True,24,
mp-aaacshar,True,25,
mp-aaacshat,True,22,
mp-aaacshav,True,15,
mp-aaacshaw,True,21,
mp-aaacshax,True,25,
mp-aaacshay,True,15,
mp-aaacshbc,True,23,
mp-aaacshbe,True,14,
mp-aaacshbg,True,11,
mp-aaacshbj,True,19,
mp-aaacshbk,True,14,
mp-aaacshbl,True,13,
mp-aaacshbm,True,25,
mp-aaacshbo,True,23,
mp-aaacshbp,True,24,
mp-aaacshbr,True,18,
mp-aaacshbs,True,23,
mp-aaacshbw,True,19,
mp-aaacshby,True,12,
mp-aaacshcf,True,9,
mp-aaacshcg,True,19,
mp-aaacshch,True,19,
mp-aaacshcj,True,19,
mp-aaacshcp,True,11,
mp-aaacshcq,True,16,
mp-aaacshct,True,13,
mp-aaacshcy,True,17,
mp-aaacshcz,True,19,
mp-aaacshde,True,15,
mp-aaacshdf,True,19,
mp-aaacshdh,True,11,
mp-aaacshdi,True,25,
mp-aaacshdj,True,11,
mp-aaacshdk,True,19,
mp-aaacshdl,True,19,
mp-aaacshdm,True,18,
mp-aaacshdo,True,15,
mp-aaacshdr,True,22,
mp-aaacshds,True,19,
mp-aaacshdv,True,19,
mp-aaacshdx,True,11,
mp-aaacshdy,True,15,
mp-aaacshef,True,19,
mp-aaacsheh,True,21,
mp-aaacshep,True,15,
mp-aaacshes,True,13,
mp-aaacshew,True,19,
mp-aaacshex,True,15,
mp-aaacshey,True,19,
mp-aaacshfa,True,25,
mp-aaacshfc,True,18,
mp-aaacshff,True,25,
mp-aaacshfg,True,11,
mp-aaacshfm,True,8,
mp-aaacshfp,True,25,
mp-aaacshfq,True,25,
mp-aaacshfs,True,13,
mp-aaacshft,True,18,
mp-aaacshfw,True,14,
mp-aaacshgf,True,22,
mp-aaacshgg,True,15,
mp-aaacshgk,True,21,
mp-aaacshgm,True,25,
mp-aaacshgp,True,9,
mp-aaacshgr,True,15,
mp-aaacshgs,True,21,
mp-aaacshgu,True,11,
mp-aaacshgw,True,24,
mp-aaacshhe,True,25,
mp-aaacshhh,True,16,
mp-aaacshhi,True,25,
mp-aaacshhj,True,19,
mp-aaacshhk,True,17,
mp-aaacshhm,True,20,
mp-aaacshho,True,21,
mp-aaacshhq,True,11,
mp-aaacshht,True,19,
mp-aaacshhu,True,25,
mp-aaacshhx,True,21,
mp-aaacshhz,True,21,
mp-aaacshib,True,21,
mp-aaacshic,True,18,
mp-aaacshid,True,15,
mp-aaacshie,True,19,
mp-aaacshik,True,25,
mp-aaacshil,True,19,
mp-aaacshiq,True,19,
mp-aaacshir,True,21,
mp-aaacshis,True,20,
mp-aaacshiu,True,25,
mp-aaacshjd,True,25,
mp-aaacshje,True,21,
mp-aaacshjf,True,25,
mp-aaacshjg,True,14,
mp-aaacshjh,True,8,
mp-aaacshji,True,7,
mp-aaacshjj,True,21,
mp-aaacshjk,True,15,
mp-aaacshjl,True,7,
mp-aaacshjn,True,15,
mp-aaacshjr,True,12,
mp-aaacshjt,True,21,
mp-aaacshju,True,19,
mp-aaacshjv,True,19,
mp-aaacshjx,True,20,
mp-aaacshkd,True,19,
mp-aaacshkh,True,21,
mp-aaacshki,True,25,
mp-aaacshkk,True,14,
mp-aaacshkm,True,18,
mp-aaacshko,True,21,
mp-aaacshkq,True,25,
mp-aaacshks,True,25,
mp-aaacshku,True,20,
mp-aaacshkv,True,25,
mp-aaacshla,True,15,
mp-aaacshlb,True,12,
mp-aaacshlc,True,15,
mp-aaacshlk,True,22,
mp-aaacshln,True,19,
mp-aaacshlx,True,15,
mp-aaacshly,True,13,
mp-aaacshmd,True,11,
mp-aaacshme,True,25,
mp-aaacshmj,True,7,
mp-aaacshml,True,11,
mp-aaacshmm,True,19,
mp-aaacshmr,True,15,
mp-aaacshnc,True,25,
mp-aaacshng,True,19,
mp-aaacshnh,True,23,
mp-aaacshni,True,19,
mp-aaacshnj,True,8,
mp-aaacshnk,True,21,
mp-aaacshnl,True,7,
mp-aaacshnm,True,7,
mp-aaacshnq,True,19,
mp-aaacshns,True,23,
mp-aaacshnu,True,16,
mp-aaacshod,True,15,
mp-aaacshof,True,25,
mp-aaacshoi,True,25,
mp-aaacshoj,True,15,
mp-aaacshok,True,19,
mp-aaacshol,True,22,
mp-aaacshos,True,25,
mp-aaacshox,True,7,
mp-aaacshpc,True,11,
mp-aaacshpf,True,19,
mp-aaacshpi,True,19,
mp-aaacshpl,True,19,
mp-aaacshpm,True,23,
mp-aaacshpp,True,25,
mp-aaacshpq,True,25,
mp-aaacshpu,True,14,
mp-aaacshpw,True,10,
mp-aaacshpx,True,15,
mp-aaacshpz,True,23,
mp-aaacshqc,True,14,
mp-aaacshqd,True,19,
mp-aaacshqi,True,19,
mp-aaacshqj,True,25,
mp-aaacshql,True,25,
mp-aaacshqz,True,8,
mp-aaacshrq,True,18,
mp-aaacshru,True,23,
mp-aaacshrw,True,20,
mp-aaacshrx,True,15,
mp-aaacshry,True,23,
mp-aaacshrz,True,21,
mp-aaacshse,True,23,
mp-aaacshsg,True,7,
mp-aaacshsi,True,19,
mp-aaacshti,True,23,
mp-aaacshts,True,19,
mp-aaacshtt,True,19,
mp-aaacshtu,True,21,
mp-aaacshtv,True,13,
mp-aaacshty,True,21,
mp-aaacshue,True,21,
mp-aaacshuh,True,19,
mp-aaacshuj,True,7,
mp-aaacshun,True,19,
mp-aaacshup,True,23,
mp-aaacshuq,True,11,
mp-aaacshus,True,23,
mp-aaacshuu,True,15,
mp-aaacshux,True,7,
mp-aaacshvk,True,7,
mp-aaacshvl,True,21,
mp-aaacshvo,True,23,
mp-aaacshvs,True,14,
mp-aaacshvt,True,11,
mp-aaacshvv,True,19,
mp-aaacshvw,True,24,
mp-aaacshvx,True,21,
mp-aaacshwd,True,21,
mp-aaacshwh,True,14,
mp-aaacshwl,True,15,
mp-aaacshwq,True,17,
mp-aaacshwt,True,13,
mp-aaacshww,True,25,
mp-aaacshxl,True,25,
mp-aaacshxm,True,15,
mp-aaacshxn,True,21,
mp-aaacshxv,True,19,
mp-aaacshxw,True,19,
mp-aaacshya,True,19,
mp-aaacshyg,True,15,
mp-aaacshyn,True,18,
mp-aaacshyv,True,14,
mp-aaacshzh,True,23,
mp-aaacshzi,True,15,
mp-aaacshzo,True,15,
mp-aaacshzv,True,7,
mp-aaacsiah,True,18,
mp-aaacsiaj,True,14,
mp-aaacsial,True,21,
mp-aaacsiap,True,21,
mp-aaacsiar,True,7,
mp-aaacsiau,True,16,
mp-aaacsiaw,True,17,
mp-aaacsiay,True,15,
mp-aaacsibk,True,19,
mp-aaacsibn,True,7,
mp-aaacsibv,True,19,
mp-aaacsica,True,21,
mp-aaacsicg,True,10,
mp-aaacsicl,True,7,
mp-aaacsicp,True,25,
mp-aaacsicx,True,19,
