record_index,source_queried_working_ion,source_endpoint,mp_database_version,record_source_id,working_ion,battery_formula,formula_charge,formula_discharge,framework_formula,chemsys,elements,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,stability_charge,stability_discharge,fracA_charge,fracA_discharge,num_steps,max_voltage_step,id_charge,id_discharge,material_ids,battery_type,thermo_type,last_updated,stability_worst
Li_000050,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1.25CoBO3,CoBO3,Li5Co4(BO3)4,CoBO3,B-Co-O,B|Co|O,3.044208789333332,265.0072023134314,852.0327578767365,806.7372545191845,2593.7656103282807,0.12605409811470902,0.199436286222223,0.202603522299996,0.0,0.2,2.0,3.7637263699999792,mp-aaabronc,mp-aaacozit,mp-aaabronc|mp-aaabramb|mp-aaacozit,insertion,,2025-09-19T09:44:29.422000Z,0.202603522299996
Li_000051,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li3-5Mn2Fe(BO3)4,Li3Mn2Fe(BO3)4,Li5Mn2Fe(BO3)4,Mn2Fe(BO3)4,B-Fe-Mn-O,B|Fe|Mn|O,2.95696950333333,123.03770534765488,375.85591680046775,363.8187424731277,1111.3944836263727,0.020469121009584,0.07413573226563,0.04913457442709301,0.13636363636363602,0.208333333333333,1.0,0.0,mp-aaabrpwj,mp-aaabrpxc,mp-aaabrpwj|mp-aaabrpwk|mp-aaabrpxc,insertion,,2025-09-19T09:44:43.400000Z,0.07413573226563
Li_000052,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li2.25-3Cr(BO3)2,Li9Cr4(BO3)8,Li3Cr(BO3)2,Cr(BO3)2,B-Cr-O,B|Cr|O,3.916154996666652,105.55227231518435,284.42241909169735,413.3590586366284,1113.8422776899672,0.005392560122567,0.08407747737035601,0.03618951020833,0.2,0.25,1.0,0.0,mp-aaabrffb,mp-aaabrgqv,mp-aaabrffb|mp-aaabrepx|mp-aaabrgqv,insertion,,2025-09-19T09:44:35.708000Z,0.08407747737035601
Li_000053,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li1-1.25CuBO3,LiCuBO3,Li5Cu4(BO3)4,CuBO3,B-Cu-O,B|Cu|O,1.574718893333316,51.135588336548,187.29587023537945,80.52417707527692,294.93834550295725,0.042196833993715,0.08938888583333601,0.126478781700006,0.16666666666666602,0.2,1.0,0.0,mp-aaabqwpr,mp-aaabrwum,mp-aaabqwpr|mp-aaabrwum,insertion,,2025-09-19T09:44:23.385000Z,0.126478781700006
Li_000054,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.12-0.88FeBO3,LiFe8(BO3)8,Li7Fe8(BO3)8,FeBO3,B-Fe-O,B|Fe|O,3.057566636666663,166.4997483716783,547.5063270525367,509.0840756346381,1674.0370789597425,0.002838442240608,0.082910368170722,0.015802682606389,0.024390243902439,0.148936170212765,4.0,0.23757023999998603,mp-aaabrmyo,mp-aaabwize,mp-aaabrmyo|mp-aaabrnmr|mp-aaabrcvs|mp-aaabwjim|mp-aaabrdsk|mp-aaabwiyy|mp-aaabrngl|mp-aaabridl|mp-aaabrncm|mp-aaabribn|mp-aaabqvsm|mp-aaacpadl|mp-aaabrfqv|mp-aaabribm|mp-aaabrmyu|mp-aaabrgtg|mp-aaabrmyj|mp-aaabrnpz|mp-aaabrmzf|mp-aaabrmwn|mp-aaabrfmo|mp-aaabrnbh|mp-aaabwivp|mp-aaabrmyp|mp-aaabrgrp|mp-aaabrnjj|mp-aaabribt|mp-aaabriby|mp-aaabreiz|mp-aaabrndr|mp-aaabrgui|mp-aaabrgrj|mp-aaabrnfq|mp-aaabreil|mp-aaabrnbf|mp-aaabribz|mp-aaabrnmx|mp-aaabsfxv|mp-aaabrmzm|mp-aaabscyc|mp-aaabrgrc|mp-aaabridy|mp-aaabrgbk|mp-aaabreoy|mp-aaabrnji|mp-aaabribu|mp-aaabresv|mp-aaabribh|mp-aaabrfdn|mp-aaabrnmu|mp-aaabwize,insertion,,2025-09-19T09:44:21.018000Z,0.082910368170722
Li_000055,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.25-1FeBO3,LiFe4(BO3)4,LiFeBO3,FeBO3,B-Fe-O,B|Fe|O,3.020091366666666,165.3117134477588,546.5865753343039,499.2564785924502,1650.741397303031,0.005331217088064001,0.074066825476197,0.0,0.047619047619047006,0.16666666666666602,2.0,0.28858965999998504,mp-aaabsbnx,mp-aaabsfmn,mp-aaabsbnx|mp-aaabrngi|mp-aaabqwai|mp-aaabrgqi|mp-aaabrgrn|mp-aaacozhu|mp-aaabqxwn|mp-aaabsfmn,insertion,,2025-09-19T09:44:21.898000Z,0.074066825476197
Li_000056,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.67-1FeBO3,Li2Fe3(BO3)3,LiFeBO3,FeBO3,B-Fe-O,B|Fe|O,7.960389798333321,73.47187264344836,242.64386390043546,584.8647454553513,1931.5397388212054,0.030094472717398003,0.33422500514706605,0.005646302222229001,0.11764705882352901,0.16666666666666602,2.0,7.140351969999963,mp-aaabrffo,mp-aaacvmgt,mp-aaabrffo|mp-aaabrpxg|mp-aaacvmgt|mp-aaabrbim,insertion,,2025-09-19T09:44:30.678000Z,0.33422500514706605
Li_000057,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.12-0.88FeBO3,LiFe8(BO3)8,Li7Fe8(BO3)8,FeBO3,B-Fe-O,B|Fe|O,3.023072698333336,166.4997483716783,551.5964292045389,503.34084358179103,1667.5161056263987,0.009691196834032,0.08362336670730901,0.020828141542560002,0.024390243902439,0.148936170212765,4.0,0.40160556499995403,mp-aaabrmxa,mp-aaabribs,mp-aaabrmxa|mp-aaabrnha|mp-aaacoysr|mp-aaabwiyk|mp-aaabsinb|mp-aaabrich|mp-aaabrnov|mp-aaabrnlf|mp-aaabrmyv|mp-aaabrfxw|mp-aaabrnem|mp-aaabrfjf|mp-aaabrnnk|mp-aaabrfdl|mp-aaabsfhd|mp-aaabribw|mp-aaabrmyb|mp-aaabrmzw|mp-aaabrnad|mp-aaabscwb|mp-aaabscuw|mp-aaabrnce|mp-aaabrmzy|mp-aaabrias|mp-aaabrmyy|mp-aaabwiun|mp-aaabrndj|mp-aaabrczw|mp-aaabrmwh|mp-aaabrcft|mp-aaabriba|mp-aaabrmxy|mp-aaabwiyv|mp-aaabribs,insertion,,2025-09-19T09:44:32.128000Z,0.08362336670730901
Li_000058,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.12-0.75FeBO3,LiFe8(BO3)8,Li3Fe4(BO3)4,FeBO3,B-Fe-O,B|Fe|O,3.088902297333326,139.75415237410357,459.3098166036204,431.6869223302403,1418.763147694672,0.010646791974403,0.08413373256096701,0.028555960978262,0.024390243902439,0.130434782608695,3.0,0.26235499000003404,mp-aaabribe,mp-aaabrgoh,mp-aaabribe|mp-aaabrnak|mp-aaabriaz|mp-aaabwizo|mp-aaabridb|mp-aaabyfpk|mp-aaabygac|mp-aaabyfpm|mp-aaabrfat|mp-aaabwizc|mp-aaabyfzt|mp-aaabricg|mp-aaabrfmg|mp-aaabsbpl|mp-aaabsfxz|mp-aaabricn|mp-aaabrmyc|mp-aaabrngk|mp-aaabricd|mp-aaabrgro|mp-aaabrnet|mp-aaabrmye|mp-aaabrfjp|mp-aaabrmyk|mp-aaabricc|mp-aaabrgrs|mp-aaabrgct|mp-aaabribf|mp-aaabrejy|mp-aaabwiuo|mp-aaabriaq|mp-aaabrgpn|mp-aaabrmyd|mp-aaabrgqd|mp-aaabscwm|mp-aaabrfal|mp-aaabsclm|mp-aaabricz|mp-aaabrgqo|mp-aaabrezh|mp-aaabrgoh,insertion,,2025-09-19T09:44:35.407000Z,0.08413373256096701
Li_000059,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.12-0.88FeBO3,LiFe8(BO3)8,Li7Fe8(BO3)8,FeBO3,B-Fe-O,B|Fe|O,3.069231903333336,166.4997483716783,547.6656118369083,511.02633959932774,1680.9127682084102,0.007534745048858001,0.08043195256096701,0.012151477500006001,0.024390243902439,0.148936170212765,4.0,0.17781761000003302,mp-aaabwjap,mp-aaacoyza,mp-aaabwjap|mp-aaabwjak|mp-aaabwivu|mp-aaabwivk|mp-aaabwivs|mp-aaabwivr|mp-aaabrerb|mp-aaabrnjz|mp-aaabrgda|mp-aaabricq|mp-aaabrqbp|mp-aaabrfsg|mp-aaabriaw|mp-aaabsgbt|mp-aaabribj|mp-aaacoyza,insertion,,2025-09-19T09:44:35.854000Z,0.08043195256096701
Li_000060,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.12-0.88FeBO3,LiFe8(BO3)8,Li7Fe8(BO3)8,FeBO3,B-Fe-O,B|Fe|O,3.021255741666669,166.49974837167827,547.093353429723,503.03832075398856,1652.908935277223,0.008460838951531,0.08394199719511301,0.021338047712772,0.024390243902439,0.148936170212765,6.0,0.23101355999995102,mp-aaabscsx,mp-aaabrnnc,mp-aaabscsx|mp-aaabribx|mp-aaabridc|mp-aaabribk|mp-aaabrgew|mp-aaabriat|mp-aaacpacp|mp-aaabrnos|mp-aaabrnjg|mp-aaabrnmg|mp-aaabrncn|mp-aaabribl|mp-aaabrnhd|mp-aaabrncq|mp-aaabridx|mp-aaabrmzr|mp-aaabrnar|mp-aaabrnds|mp-aaabrrgl|mp-aaabrgqr|mp-aaabrfip|mp-aaabrgss|mp-aaabrfoz|mp-aaabwiwe|mp-aaabrmyi|mp-aaabricp|mp-aaabrico|mp-aaabsfyz|mp-aaabrndu|mp-aaabrqat|mp-aaabrnom|mp-aaabrnnc,insertion,,2025-09-19T09:44:37.153000Z,0.08394199719511301
Li_000061,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li1.5-2.5FeBO4,Li3Fe2(BO4)2,Li5Fe2(BO4)2,FeBO4,B-Fe-O,B|Fe|O,3.118528430833334,181.08362523817524,481.92911208901154,564.7144336636181,1502.909637695847,0.045135133698451006,0.10403315093333201,0.059448183676458,0.2,0.29411764705882304,2.0,2.97140355499998,mp-aaabrfsj,mp-aaabrgrd,mp-aaabrfsj|mp-aaabrwom|mp-aaabrgrd,insertion,,2025-09-19T09:44:37.728000Z,0.10403315093333201
Li_000062,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li2-3Fe(BO3)2,Li2Fe(BO3)2,Li3Fe(BO3)2,Fe(BO3)2,B-Fe-O,B|Fe|O,4.390224110833334,137.94831313650306,390.92724842758093,605.6240103806625,1716.2582316284986,0.039108727628768006,0.081872459446965,0.000909045416668,0.18181818181818102,0.25,1.0,0.0,mp-aaabrpvh,mp-aaabrwhd,mp-aaabrpvh|mp-aaacoyve|mp-aaabrwhd,insertion,,2025-09-19T09:44:43.349000Z,0.081872459446965
Li_000063,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li3-5Fe3(BO3)4,Li3Fe3(BO3)4,Li5Fe3(BO3)4,Fe3(BO3)4,B-Fe-O,B|Fe|O,3.034782785833333,122.52755412567656,374.82990350331875,371.84451205086526,1137.5273387674413,0.016365175440707,0.08847451244320201,0.025273971979173002,0.13636363636363602,0.208333333333333,2.0,0.6196653750000111,mp-aaabrpwr,mp-aaabrpxb,mp-aaabrpwr|mp-aaabrpxi|mp-aaabrpxb,insertion,,2025-09-19T09:44:43.434000Z,0.08847451244320201
Li_000064,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li2-3FeBPO7,Li2FeBPO7,Li3FeBPO7,FeBPO7,B-Fe-O-P,B|Fe|O|P,5.488448513333329,116.30135989029903,327.15448625485146,638.3140257885561,1795.5705537157685,0.030709602871123003,0.37106577431547305,0.234128263214283,0.16666666666666602,0.23076923076923,1.0,0.0,mp-aaabsgme,mp-aaabravf,mp-aaabsgme|mp-aaabravf,insertion,,2025-09-19T09:44:29.798000Z,0.37106577431547305
Li_000065,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1Na3MnBPO7,Na3MnBPO7,Na3LiMnBPO7,Na3MnBPO7,B-Mn-Na-O-P,B|Mn|Na|O|P,1.787483368333331,94.16288981191512,256.82859729585937,168.31459945300236,459.07684617872735,0.077817347893783,0.007923116267154001,0.07598152607142701,0.0,0.07142857142857101,1.0,0.0,mp-aaabrsyo,mp-aaabrfpv,mp-aaabrsyo|mp-aaabrfpv,insertion,,2025-09-19T09:44:37.634000Z,0.07598152607142701
Li_000066,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.5-1MnBO3,LiMn2(BO3)2,LiMnBO3,MnBO3,B-Mn-O,B|Mn|O,3.377766573333322,111.03600497862858,347.27401844580623,375.053706053284,1173.010571293384,0.029670025448125,0.06839528427274201,0.006070880000001001,0.09090909090909001,0.16666666666666602,1.0,0.0,mp-aaabrfit,mp-aaabqxbb,mp-aaabrfit|mp-aaabsjzs|mp-aaabwktf|mp-aaabskdm|mp-aaabskvj|mp-aaabrpwe|mp-aaabqxbb,insertion,,2025-09-19T09:44:24.215000Z,0.06839528427274201
Li_000067,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-0.5MnB4O7,MnB4O7,LiMn2(B4O7)2,MnB4O7,B-Mn-O,B|Mn|O,-2.53556465166667,62.72335305327053,223.85936196332256,-159.0391168358815,-567.6098851388551,0.027946722961072003,0.060734956874999003,0.229443511754293,0.0,0.04,1.0,0.0,mp-aaabfsyp,mp-aaacsixx,mp-aaabfsyp|mp-aaacsixx,insertion,,2025-09-19T09:44:16.807000Z,0.229443511754293
Li_000068,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1MnBO3,MnBO3,LiMnBO3,MnBO3,B-Mn-O,B|Mn|O,4.069228861666677,222.07200995725717,705.5302425822467,903.6618322864007,2870.9640258943705,0.007151468219929001,0.22327976513542103,0.0,0.0,0.16666666666666602,3.0,0.018730019999995,mp-aaaablky,mp-aaaabchv,mp-aaaablky|mp-aaabwisq|mp-aaabwinu|mp-aaabwivx|mp-aaabsgwt|mp-aaabsgwn|mp-aaabwira|mp-aaabvhrp|mp-aaaabchv,insertion,,2025-09-19T09:43:29.112000Z,0.22327976513542103
Li_000069,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.5-0.75MnBO3,LiMn2(BO3)2,Li3Mn4(BO3)4,MnBO3,B-Mn-O,B|Mn|O,3.524345443333349,56.327882171785355,176.19708801331754,198.51891486474952,620.9794042683408,0.014915362475103002,0.07640594154547001,0.037167577260884,0.09090909090909001,0.130434782608695,1.0,0.0,mp-aaabwksw,mp-aaabqyfg,mp-aaabwksw|mp-aaabqyfg,insertion,,2025-09-19T09:44:26.971000Z,0.07640594154547001
Li_000070,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.5-1MnBO3,LiMn2(BO3)2,LiMnBO3,MnBO3,B-Mn-O,B|Mn|O,3.431894488333331,111.03600497862858,352.8478688974041,381.0638534927078,1210.9366564891632,0.012613314042032002,0.07273946881819701,0.005542389583333001,0.09090909090909001,0.16666666666666602,1.0,0.0,mp-aaabwium,mp-aaabvhnv,mp-aaabwium|mp-aaabrkzq|mp-aaabqyxq|mp-aaabvhnv,insertion,,2025-09-19T09:44:27.842000Z,0.07273946881819701
Li_000071,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.25-0.75MnBO3,LiMn4(BO3)4,Li3Mn4(BO3)4,MnBO3,B-Mn-O,B|Mn|O,3.380494713333324,112.65576434357071,353.3991302929844,380.8322157899656,1194.6638916520283,0.024488272908526003,0.09830966732145101,0.039772785956536,0.047619047619047006,0.130434782608695,2.0,0.21253003999999,mp-aaabralf,mp-aaabwiif,mp-aaabralf|mp-aaabqysf|mp-aaabwiif,insertion,,2025-09-19T09:44:27.538000Z,0.09830966732145101
Li_000072,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.33-0.83MnBO3,LiMn3(BO3)3,Li5Mn6(BO3)6,MnBO3,B-Mn-O,B|Mn|O,3.3488804233333442,112.1106191739135,351.02812687863343,375.44505779929887,1175.5512221432289,0.019850421208827,0.08681367941406201,0.026623442199992003,0.0625,0.14285714285714202,2.0,0.23812855500000502,mp-aaabsmis,mp-aaabskhw,mp-aaabsmis|mp-aaabwiji|mp-aaabsnts|mp-aaabskbf|mp-aaabsklr|mp-aaabqymg|mp-aaabskhw,insertion,,2025-09-19T09:44:27.284000Z,0.08681367941406201
Li_000073,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.33-0.83MnBO3,LiMn3(BO3)3,Li5Mn6(BO3)6,MnBO3,B-Mn-O,B|Mn|O,3.335814563333332,112.1106191739135,350.75287684908164,373.9802361446578,1170.0465547242295,0.012886091989992,0.095493779726561,0.035679464771421004,0.0625,0.14285714285714202,2.0,0.073842194999964,mp-aaabskpq,mp-aaabwikr,mp-aaabskpq|mp-aaabskky|mp-aaabwkow|mp-aaabskdp|mp-aaabwikr,insertion,,2025-09-19T09:44:51.251000Z,0.095493779726561
Li_000074,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li3-5Mn3(BO3)4,Li3Mn3(BO3)4,Li5Mn3(BO3)4,Mn3(BO3)4,B-Mn-O,B|Mn|O,3.298350808333329,123.2943773170751,373.41300686438694,406.6681090867292,1231.6470930333298,0.022253191926054003,0.087869111321,0.033770008749992,0.13636363636363602,0.208333333333333,2.0,0.566186040000019,mp-aaabrpwi,mp-aaabrpwu,mp-aaabrpwi|mp-aaabrpwt|mp-aaabrpwu,insertion,,2025-09-19T09:44:43.377000Z,0.087869111321
Li_000075,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.83-0.92MnBO3,Li5Mn6(BO3)6,Li11Mn12(BO3)12,MnBO3,B-Mn-O,B|Mn|O,3.638246673333308,18.595120758272024,58.86142785367858,67.65363623901435,214.15239407629466,0.006248271687656,0.034258114628563,0.020536483901423,0.14285714285714202,0.154929577464788,1.0,0.0,mp-aaabsoam,mp-aaabrpxu,mp-aaabsoam|mp-aaabwivl|mp-aaabwiuj|mp-aaabrpxu,insertion,,2025-09-19T09:44:43.505000Z,0.034258114628563
Li_000076,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.5-0.75MnBO3,LiMn2(BO3)2,Li3Mn4(BO3)4,MnBO3,B-Mn-O,B|Mn|O,3.150046953333348,56.327882171785355,177.6121858209861,177.4354736229523,559.4867248202738,0.015784861123141,0.06967384654547,0.047002029434796005,0.09090909090909001,0.130434782608695,1.0,0.0,mp-aaadljaf,mp-aaabsesb,mp-aaadljaf|mp-aaabqzpa|mp-aaabsesb,insertion,,2025-09-19T09:44:28.648000Z,0.06967384654547
Li_000077,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.33-0.83MnBO3,LiMn3(BO3)3,Li5Mn6(BO3)6,MnBO3,B-Mn-O,B|Mn|O,3.320173443333334,112.1106191739135,352.6462494556426,372.2267004968846,1170.8467123337268,0.038421969278134,0.09148726160156201,0.033357029914277005,0.0625,0.14285714285714202,2.0,0.5855042400000711,mp-aaabskvp,mp-aaabrpye,mp-aaabskvp|mp-aaabwihy|mp-aaabsmfi|mp-aaabwksf|mp-aaabskwr|mp-aaabwkvl|mp-aaabrpye,insertion,,2025-09-19T09:44:43.538000Z,0.09148726160156201
Li_000078,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.5-0.88MnBO3,LiMn2(BO3)2,Li7Mn8(BO3)8,MnBO3,B-Mn-O,B|Mn|O,3.369401980000006,83.88001522201655,266.9484469941113,282.6254893714932,899.4566258598852,0.027189375629869002,0.073753155409105,0.026207232276596003,0.09090909090909001,0.148936170212765,2.0,0.021202790000046,mp-aaabsikl,mp-aaabsiuy,mp-aaabsikl|mp-aaabskai|mp-aaabwjzu|mp-aaabscss|mp-aaabsiuy|mp-aaabsicj,insertion,,2025-09-19T09:44:48.715000Z,0.073753155409105
Li_000079,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.5-0.88MnBO3,LiMn2(BO3)2,Li7Mn8(BO3)8,MnBO3,B-Mn-O,B|Mn|O,3.343617493333326,83.88001522201655,266.92510371093044,280.46268623740025,892.4954461776795,0.000386347319183,0.071704997681832,0.025935626319149002,0.09090909090909001,0.148936170212765,1.0,0.0,mp-aaabsicx,mp-aaabsivf,mp-aaabsicx|mp-aaabsgqg|mp-aaabscuk|mp-aaabshxf|mp-aaacozhl|mp-aaabshtp|mp-aaabsivb|mp-aaabsivf|mp-aaabsgrx,insertion,,2025-09-19T09:44:48.826000Z,0.071704997681832
Li_000080,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li2-3Mn(BO3)2,Li2Mn(BO3)2,Li3Mn(BO3)2,Mn(BO3)2,B-Mn-O,B|Mn|O,3.717526005833339,138.595294579338,393.8329890328598,515.2316118848215,1464.0843786847327,0.034547333726739,0.08456812249999501,0.012451451249989,0.18181818181818102,0.25,1.0,0.0,mp-aaabrpvm,mp-aaabrwkk,mp-aaabrpvm|mp-aaabrerk|mp-aaabrgdp|mp-aaabrwkk,insertion,,2025-09-19T09:44:35.903000Z,0.08456812249999501
Li_000081,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.62-0.88MnBO3,Li5Mn8(BO3)8,Li7Mn8(BO3)8,MnBO3,B-Mn-O,B|Mn|O,3.388955188333345,55.92001014801103,178.40355914386421,189.5104085227553,604.6016673777335,0.018003279455586,0.057784637800018,0.025934815680851,0.11111111111111101,0.148936170212765,2.0,0.127176630000008,mp-aaabseum,mp-aaabsmgq,mp-aaabseum|mp-aaabsfvc|mp-aaabsieb|mp-aaabsiea|mp-aaabskbg|mp-aaabsmgq|mp-aaabsivp|mp-aaabsgae|mp-aaabsixg,insertion,,2025-09-19T09:44:49.946000Z,0.057784637800018
Li_000082,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.33-0.83MnBO3,LiMn3(BO3)3,Li5Mn6(BO3)6,MnBO3,B-Mn-O,B|Mn|O,3.256433986666653,112.1106191739135,350.711428632794,365.08083054417415,1142.068615712247,0.027181045131234004,0.08309108410156,0.031143906771420003,0.0625,0.14285714285714202,2.0,0.387324379999997,mp-aaabsepm,mp-aaabsmgf,mp-aaabsepm|mp-aaabskat|mp-aaabskns|mp-aaabsjzy|mp-aaabsepj|mp-aaabsldt|mp-aaabsmgf,insertion,,2025-09-19T09:44:49.774000Z,0.08309108410156
Li_000083,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.67-0.83MnBO3,Li2Mn3(BO3)3,Li5Mn6(BO3)6,MnBO3,B-Mn-O,B|Mn|O,3.851255043333369,37.370206391304514,118.8413035801792,143.92219583492042,457.6881697694771,0.009802335925919,0.07198861776471101,0.036989341914276004,0.11764705882352901,0.14285714285714202,1.0,0.0,mp-aaabseun,mp-aaabsetq,mp-aaabseun|mp-aaabseve|mp-aaacpamo|mp-aaabwiqf|mp-aaabwisw|mp-aaabwivo|mp-aaabsetq|mp-aaabwipm|mp-aaabwint,insertion,,2025-09-19T09:44:49.912000Z,0.07198861776471101
Li_000084,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.5-0.75MnBO3,LiMn2(BO3)2,Li3Mn4(BO3)4,MnBO3,B-Mn-O,B|Mn|O,3.3463172766666722,56.327882171785355,177.2405783414975,188.49096526948995,593.1032094305458,0.0009609558986990001,0.067398012303044,0.036291652188419,0.09090909090909001,0.130434782608695,1.0,0.0,mp-aaabwjao,mp-aaabsewo,mp-aaabwjao|mp-aaabsiwl|mp-aaabsfvx|mp-aaabsewo|mp-aaabsfjy|mp-aaabslln,insertion,,2025-09-19T09:44:50.030000Z,0.067398012303044
Li_000085,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.5-0.88MnBO3,LiMn2(BO3)2,Li7Mn8(BO3)8,MnBO3,B-Mn-O,B|Mn|O,3.367643939999997,83.88001522201655,266.98533222238854,282.4780249495316,899.1115361276128,0.008125268354417,0.07294415336365201,0.025562083978724,0.09090909090909001,0.148936170212765,2.0,0.051319300000017005,mp-aaabwjjy,mp-aaabsikq,mp-aaabwjjy|mp-aaabwksj|mp-aaabsmge|mp-aaabsfyl|mp-aaabshxg|mp-aaabsidc|mp-aaabsikq|mp-aaabsilw,insertion,,2025-09-19T09:44:50.347000Z,0.07294415336365201
Li_000086,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.67-0.83MnBO3,Li2Mn3(BO3)3,Li5Mn6(BO3)6,MnBO3,B-Mn-O,B|Mn|O,4.018246928333371,37.370206391304514,117.79724058286283,150.16271704304344,473.3384001382356,0.0037982189113460003,0.07943090629412401,0.039447796914277,0.11764705882352901,0.14285714285714202,1.0,0.0,mp-aaabshgw,mp-aaabvhry,mp-aaabshgw|mp-aaabsjex|mp-aaabshkw|mp-aaabsiif|mp-aaabvhry,insertion,,2025-09-19T09:44:50.854000Z,0.07943090629412401
Li_000087,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.5-0.75MnBO3,LiMn2(BO3)2,Li3Mn4(BO3)4,MnBO3,B-Mn-O,B|Mn|O,3.308953346666674,56.327882171785355,178.24294575598836,186.38633422297522,589.7975918790041,0.0053599144410860005,0.067950972000014,0.038445088855086004,0.09090909090909001,0.130434782608695,1.0,0.0,mp-aaabshmp,mp-aaabsmgh,mp-aaabshmp|mp-aaabsmgh|mp-aaabskcy,insertion,,2025-09-19T09:44:50.907000Z,0.067950972000014
Li_000088,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.5-0.75MnBO3,LiMn2(BO3)2,Li3Mn4(BO3)4,MnBO3,B-Mn-O,B|Mn|O,3.229155983333361,56.327882171785355,178.19782757129138,181.89151774351723,575.4285811188421,0.009288595783659,0.06881845063638001,0.042744301608710004,0.09090909090909001,0.130434782608695,1.0,0.0,mp-aaabsfzb,mp-aaabsiel,mp-aaabsfzb|mp-aaabsmbp|mp-aaabsgaf|mp-aaabsgcp|mp-aaabsiel,insertion,,2025-09-19T09:44:50.380000Z,0.06881845063638001
Li_000089,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.5-0.75MnBO3,LiMn2(BO3)2,Li3Mn4(BO3)4,MnBO3,B-Mn-O,B|Mn|O,3.535761893333306,56.327882171785355,176.78635287127366,199.16197931516714,625.0744497436245,0.009300632585460001,0.076572074500015,0.036830119652188,0.09090909090909001,0.130434782608695,1.0,0.0,mp-aaacoyql,mp-aaabskbh,mp-aaacoyql|mp-aaabskbh,insertion,,2025-09-19T09:44:51.186000Z,0.076572074500015
Li_000090,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.33-0.83MnBO3,LiMn3(BO3)3,Li5Mn6(BO3)6,MnBO3,B-Mn-O,B|Mn|O,3.4234136666666792,112.11061917391348,350.9843121878365,383.8010258584389,1201.564491129444,0.028289474365483003,0.09597453378906001,0.028610516771420003,0.0625,0.14285714285714202,1.0,0.0,mp-aaabwirq,mp-aaabsntr,mp-aaabwirq|mp-aaabskbt|mp-aaabsntr,insertion,,2025-09-19T09:44:51.202000Z,0.09597453378906001
