working_ion,record_index,electrode_uid,id_role,material_id,source
Na,Na_000094,el_eccbab6d88a6d52b,id_charge,mp-aaabrwkm,raw_role_specific_alias
Na,Na_000094,el_eccbab6d88a6d52b,id_discharge,mp-aaabryef,raw_role_specific_alias
Na,Na_000094,el_eccbab6d88a6d52b,material_ids,mp-aaabrwkm,raw_role_specific_alias
Na,Na_000094,el_eccbab6d88a6d52b,material_ids,mp-aaabryef,raw_role_specific_alias
Na,Na_000094,el_eccbab6d88a6d52b,anywhere_raw_record,mp-aaabrwkm,whole_raw_record_regex
Na,Na_000094,el_eccbab6d88a6d52b,anywhere_raw_record,mp-aaabryef,whole_raw_record_regex
Na,Na_000094,el_eccbab6d88a6d52b,anywhere_raw_record,mp-aaacpmon,whole_raw_record_regex
Na,Na_000095,el_bbf56837470ab6b5,id_charge,mp-aaabsgip,raw_role_specific_alias
Na,Na_000095,el_bbf56837470ab6b5,id_discharge,mp-aaabrvvp,raw_role_specific_alias
Na,Na_000095,el_bbf56837470ab6b5,material_ids,mp-aaabrvvp,raw_role_specific_alias
Na,Na_000095,el_bbf56837470ab6b5,material_ids,mp-aaabsgip,raw_role_specific_alias
Na,Na_000095,el_bbf56837470ab6b5,material_ids,mp-aaacoyhj,raw_role_specific_alias
Na,Na_000095,el_bbf56837470ab6b5,material_ids,mp-aaacoylw,raw_role_specific_alias
Na,Na_000095,el_bbf56837470ab6b5,anywhere_raw_record,mp-aaabrvvp,whole_raw_record_regex
Na,Na_000095,el_bbf56837470ab6b5,anywhere_raw_record,mp-aaabsgip,whole_raw_record_regex
Na,Na_000095,el_bbf56837470ab6b5,anywhere_raw_record,mp-aaacoyhj,whole_raw_record_regex
Na,Na_000095,el_bbf56837470ab6b5,anywhere_raw_record,mp-aaacoylw,whole_raw_record_regex
Na,Na_000095,el_bbf56837470ab6b5,anywhere_raw_record,mp-aaacpmon,whole_raw_record_regex
Na,Na_000096,el_34c1a6f8833184bb,id_charge,mp-aaabrrqm,raw_role_specific_alias
Na,Na_000096,el_34c1a6f8833184bb,id_discharge,mp-aaabrrni,raw_role_specific_alias
Na,Na_000096,el_34c1a6f8833184bb,material_ids,mp-aaabrrni,raw_role_specific_alias
Na,Na_000096,el_34c1a6f8833184bb,material_ids,mp-aaabrrqm,raw_role_specific_alias
Na,Na_000096,el_34c1a6f8833184bb,anywhere_raw_record,mp-aaabrrni,whole_raw_record_regex
Na,Na_000096,el_34c1a6f8833184bb,anywhere_raw_record,mp-aaabrrqm,whole_raw_record_regex
Na,Na_000096,el_34c1a6f8833184bb,anywhere_raw_record,mp-aaacpmon,whole_raw_record_regex
Na,Na_000097,el_1c238be61214d2b7,id_charge,mp-aaacoyff,raw_role_specific_alias
Na,Na_000097,el_1c238be61214d2b7,id_discharge,mp-aaabscde,raw_role_specific_alias
Na,Na_000097,el_1c238be61214d2b7,material_ids,mp-aaabruhq,raw_role_specific_alias
Na,Na_000097,el_1c238be61214d2b7,material_ids,mp-aaabruia,raw_role_specific_alias
Na,Na_000097,el_1c238be61214d2b7,material_ids,mp-aaabscdd,raw_role_specific_alias
Na,Na_000097,el_1c238be61214d2b7,material_ids,mp-aaabscde,raw_role_specific_alias
Na,Na_000097,el_1c238be61214d2b7,material_ids,mp-aaacoyff,raw_role_specific_alias
Na,Na_000097,el_1c238be61214d2b7,material_ids,mp-aaacoygb,raw_role_specific_alias
Na,Na_000097,el_1c238be61214d2b7,material_ids,mp-aaacoygo,raw_role_specific_alias
Na,Na_000097,el_1c238be61214d2b7,anywhere_raw_record,mp-aaabruhq,whole_raw_record_regex
Na,Na_000097,el_1c238be61214d2b7,anywhere_raw_record,mp-aaabruia,whole_raw_record_regex
Na,Na_000097,el_1c238be61214d2b7,anywhere_raw_record,mp-aaabscdd,whole_raw_record_regex
Na,Na_000097,el_1c238be61214d2b7,anywhere_raw_record,mp-aaabscde,whole_raw_record_regex
Na,Na_000097,el_1c238be61214d2b7,anywhere_raw_record,mp-aaacoyff,whole_raw_record_regex
Na,Na_000097,el_1c238be61214d2b7,anywhere_raw_record,mp-aaacoygb,whole_raw_record_regex
Na,Na_000097,el_1c238be61214d2b7,anywhere_raw_record,mp-aaacoygo,whole_raw_record_regex
Na,Na_000097,el_1c238be61214d2b7,anywhere_raw_record,mp-aaacpmon,whole_raw_record_regex
Na,Na_000098,el_75c79ab97ba37158,id_charge,mp-aaacoyez,raw_role_specific_alias
Na,Na_000098,el_75c79ab97ba37158,id_discharge,mp-aaackrtj,raw_role_specific_alias
Na,Na_000098,el_75c79ab97ba37158,material_ids,mp-aaabrugp,raw_role_specific_alias
Na,Na_000098,el_75c79ab97ba37158,material_ids,mp-aaabruhu,raw_role_specific_alias
Na,Na_000098,el_75c79ab97ba37158,material_ids,mp-aaabruii,raw_role_specific_alias
Na,Na_000098,el_75c79ab97ba37158,material_ids,mp-aaabsbwd,raw_role_specific_alias
Na,Na_000098,el_75c79ab97ba37158,material_ids,mp-aaabscdc,raw_role_specific_alias
Na,Na_000098,el_75c79ab97ba37158,material_ids,mp-aaackrtj,raw_role_specific_alias
Na,Na_000098,el_75c79ab97ba37158,material_ids,mp-aaacoyez,raw_role_specific_alias
Na,Na_000098,el_75c79ab97ba37158,anywhere_raw_record,mp-aaabrugp,whole_raw_record_regex
Na,Na_000098,el_75c79ab97ba37158,anywhere_raw_record,mp-aaabruhu,whole_raw_record_regex
Na,Na_000098,el_75c79ab97ba37158,anywhere_raw_record,mp-aaabruii,whole_raw_record_regex
Na,Na_000098,el_75c79ab97ba37158,anywhere_raw_record,mp-aaabsbwd,whole_raw_record_regex
Na,Na_000098,el_75c79ab97ba37158,anywhere_raw_record,mp-aaabscdc,whole_raw_record_regex
Na,Na_000098,el_75c79ab97ba37158,anywhere_raw_record,mp-aaackrtj,whole_raw_record_regex
Na,Na_000098,el_75c79ab97ba37158,anywhere_raw_record,mp-aaacoyez,whole_raw_record_regex
Na,Na_000098,el_75c79ab97ba37158,anywhere_raw_record,mp-aaacpmon,whole_raw_record_regex
Na,Na_000099,el_60f28cce4da8bfcd,id_charge,mp-aaabshuj,raw_role_specific_alias
Na,Na_000099,el_60f28cce4da8bfcd,id_discharge,mp-aaabslek,raw_role_specific_alias
Na,Na_000099,el_60f28cce4da8bfcd,material_ids,mp-aaabshuj,raw_role_specific_alias
Na,Na_000099,el_60f28cce4da8bfcd,material_ids,mp-aaabslek,raw_role_specific_alias
Na,Na_000099,el_60f28cce4da8bfcd,material_ids,mp-aaacoydl,raw_role_specific_alias
Na,Na_000099,el_60f28cce4da8bfcd,material_ids,mp-aaacoyhz,raw_role_specific_alias
Na,Na_000099,el_60f28cce4da8bfcd,anywhere_raw_record,mp-aaabshuj,whole_raw_record_regex
Na,Na_000099,el_60f28cce4da8bfcd,anywhere_raw_record,mp-aaabslek,whole_raw_record_regex
Na,Na_000099,el_60f28cce4da8bfcd,anywhere_raw_record,mp-aaacoydl,whole_raw_record_regex
Na,Na_000099,el_60f28cce4da8bfcd,anywhere_raw_record,mp-aaacoyhz,whole_raw_record_regex
Na,Na_000099,el_60f28cce4da8bfcd,anywhere_raw_record,mp-aaacpmon,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,id_charge,mp-aaabsbzq,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,id_discharge,mp-aaabrwmq,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabqwwq,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabrsej,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabrsfe,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabrsfq,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabrsfx,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabrsgg,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabruht,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabruhw,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabruhx,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabruhz,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabruif,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabruiu,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabrujg,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabrwmq,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabsbsd,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabsbss,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabsbvj,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabsbwf,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabsbwj,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabsbxw,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabsbyq,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabsbyr,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabsbyt,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabsbzq,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabsbzr,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabscau,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabscdj,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabscgp,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabscgu,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabsdyr,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaabwjlb,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaackrtc,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaacoydj,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaacoydk,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaacoyeo,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaacoygg,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,material_ids,mp-aaacoyls,raw_role_specific_alias
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabqwwq,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabrsej,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabrsfe,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabrsfq,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabrsfx,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabrsgg,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabruht,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabruhw,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabruhx,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabruhz,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabruif,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabruiu,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabrujg,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabrwmq,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabsbsd,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabsbss,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabsbvj,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabsbwf,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabsbwj,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabsbxw,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabsbyq,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabsbyr,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabsbyt,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabsbzq,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabsbzr,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabscau,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabscdj,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabscgp,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabscgu,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabsdyr,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaabwjlb,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaackrtc,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaacoydj,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaacoydk,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaacoyeo,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaacoygg,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaacoyls,whole_raw_record_regex
Na,Na_000100,el_aa74010285ab01ed,anywhere_raw_record,mp-aaacpmon,whole_raw_record_regex
Na,Na_000101,el_1a7fb9d809b11706,id_charge,mp-aaabwkvv,raw_role_specific_alias
Na,Na_000101,el_1a7fb9d809b11706,id_discharge,mp-aaabsefs,raw_role_specific_alias
Na,Na_000101,el_1a7fb9d809b11706,material_ids,mp-aaabsefs,raw_role_specific_alias
Na,Na_000101,el_1a7fb9d809b11706,material_ids,mp-aaabwkvv,raw_role_specific_alias
Na,Na_000101,el_1a7fb9d809b11706,material_ids,mp-aaacoyfe,raw_role_specific_alias
Na,Na_000101,el_1a7fb9d809b11706,anywhere_raw_record,mp-aaabsefs,whole_raw_record_regex
Na,Na_000101,el_1a7fb9d809b11706,anywhere_raw_record,mp-aaabwkvv,whole_raw_record_regex
Na,Na_000101,el_1a7fb9d809b11706,anywhere_raw_record,mp-aaacoyfe,whole_raw_record_regex
Na,Na_000101,el_1a7fb9d809b11706,anywhere_raw_record,mp-aaacpmon,whole_raw_record_regex
Na,Na_000102,el_37ca28c199e28446,id_charge,mp-aaabxcti,raw_role_specific_alias
Na,Na_000102,el_37ca28c199e28446,id_discharge,mp-aaabrszm,raw_role_specific_alias
Na,Na_000102,el_37ca28c199e28446,material_ids,mp-aaabrszm,raw_role_specific_alias
Na,Na_000102,el_37ca28c199e28446,material_ids,mp-aaabxcti,raw_role_specific_alias
Na,Na_000102,el_37ca28c199e28446,anywhere_raw_record,mp-aaabrszm,whole_raw_record_regex
Na,Na_000102,el_37ca28c199e28446,anywhere_raw_record,mp-aaabxcti,whole_raw_record_regex
Na,Na_000102,el_37ca28c199e28446,anywhere_raw_record,mp-aaacpmon,whole_raw_record_regex
Na,Na_000103,el_de30fee0ff446998,id_charge,mp-aaabrskn,raw_role_specific_alias
Na,Na_000103,el_de30fee0ff446998,id_discharge,mp-aaabqxmj,raw_role_specific_alias
Na,Na_000103,el_de30fee0ff446998,material_ids,mp-aaabqxmj,raw_role_specific_alias
Na,Na_000103,el_de30fee0ff446998,material_ids,mp-aaabrshj,raw_role_specific_alias
Na,Na_000103,el_de30fee0ff446998,material_ids,mp-aaabrsht,raw_role_specific_alias
Na,Na_000103,el_de30fee0ff446998,material_ids,mp-aaabrsjc,raw_role_specific_alias
Na,Na_000103,el_de30fee0ff446998,material_ids,mp-aaabrskn,raw_role_specific_alias
Na,Na_000103,el_de30fee0ff446998,anywhere_raw_record,mp-aaabqxmj,whole_raw_record_regex
Na,Na_000103,el_de30fee0ff446998,anywhere_raw_record,mp-aaabrshj,whole_raw_record_regex
Na,Na_000103,el_de30fee0ff446998,anywhere_raw_record,mp-aaabrsht,whole_raw_record_regex
Na,Na_000103,el_de30fee0ff446998,anywhere_raw_record,mp-aaabrsjc,whole_raw_record_regex
Na,Na_000103,el_de30fee0ff446998,anywhere_raw_record,mp-aaabrskn,whole_raw_record_regex
Na,Na_000103,el_de30fee0ff446998,anywhere_raw_record,mp-aaacpmon,whole_raw_record_regex
Na,Na_000104,el_1b5602728f4e5248,id_charge,mp-aaabrshd,raw_role_specific_alias
Na,Na_000104,el_1b5602728f4e5248,id_discharge,mp-aaabrsia,raw_role_specific_alias
Na,Na_000104,el_1b5602728f4e5248,material_ids,mp-aaabrshd,raw_role_specific_alias
Na,Na_000104,el_1b5602728f4e5248,material_ids,mp-aaabrsia,raw_role_specific_alias
Na,Na_000104,el_1b5602728f4e5248,anywhere_raw_record,mp-aaabrshd,whole_raw_record_regex
Na,Na_000104,el_1b5602728f4e5248,anywhere_raw_record,mp-aaabrsia,whole_raw_record_regex
Na,Na_000104,el_1b5602728f4e5248,anywhere_raw_record,mp-aaacpmon,whole_raw_record_regex
Na,Na_000105,el_68ac1d563a64a76a,id_charge,mp-aaabrrlk,raw_role_specific_alias
Na,Na_000105,el_68ac1d563a64a76a,id_discharge,mp-aaabrrle,raw_role_specific_alias
Na,Na_000105,el_68ac1d563a64a76a,material_ids,mp-aaabrrle,raw_role_specific_alias
Na,Na_000105,el_68ac1d563a64a76a,material_ids,mp-aaabrrlk,raw_role_specific_alias
Na,Na_000105,el_68ac1d563a64a76a,anywhere_raw_record,mp-aaabrrle,whole_raw_record_regex
Na,Na_000105,el_68ac1d563a64a76a,anywhere_raw_record,mp-aaabrrlk,whole_raw_record_regex
Na,Na_000105,el_68ac1d563a64a76a,anywhere_raw_record,mp-aaacpmon,whole_raw_record_regex
Na,Na_000106,el_0439bd4e6fc3ba84,id_charge,mp-aaabseif,raw_role_specific_alias
Na,Na_000106,el_0439bd4e6fc3ba84,id_discharge,mp-aaabrudh,raw_role_specific_alias
Na,Na_000106,el_0439bd4e6fc3ba84,material_ids,mp-aaabrudh,raw_role_specific_alias
Na,Na_000106,el_0439bd4e6fc3ba84,material_ids,mp-aaabseif,raw_role_specific_alias
Na,Na_000106,el_0439bd4e6fc3ba84,anywhere_raw_record,mp-aaabrudh,whole_raw_record_regex
Na,Na_000106,el_0439bd4e6fc3ba84,anywhere_raw_record,mp-aaabseif,whole_raw_record_regex
Na,Na_000106,el_0439bd4e6fc3ba84,anywhere_raw_record,mp-aaacpmon,whole_raw_record_regex
Na,Na_000107,el_d0b271a2aeb77e80,id_charge,mp-aaabrbmn,raw_role_specific_alias
Na,Na_000107,el_d0b271a2aeb77e80,id_discharge,mp-aaabrsil,raw_role_specific_alias
Na,Na_000107,el_d0b271a2aeb77e80,material_ids,mp-aaabrbmn,raw_role_specific_alias
Na,Na_000107,el_d0b271a2aeb77e80,material_ids,mp-aaabrsil,raw_role_specific_alias
Na,Na_000107,el_d0b271a2aeb77e80,anywhere_raw_record,mp-aaabrbmn,whole_raw_record_regex
Na,Na_000107,el_d0b271a2aeb77e80,anywhere_raw_record,mp-aaabrsil,whole_raw_record_regex
Na,Na_000107,el_d0b271a2aeb77e80,anywhere_raw_record,mp-aaacpmon,whole_raw_record_regex
Na,Na_000108,el_5a7478e84048f109,id_charge,mp-aaabrukq,raw_role_specific_alias
Na,Na_000108,el_5a7478e84048f109,id_discharge,mp-aaabruls,raw_role_specific_alias
Na,Na_000108,el_5a7478e84048f109,material_ids,mp-aaabrsgl,raw_role_specific_alias
Na,Na_000108,el_5a7478e84048f109,material_ids,mp-aaabrukq,raw_role_specific_alias
Na,Na_000108,el_5a7478e84048f109,material_ids,mp-aaabrukr,raw_role_specific_alias
Na,Na_000108,el_5a7478e84048f109,material_ids,mp-aaabruls,raw_role_specific_alias
Na,Na_000108,el_5a7478e84048f109,material_ids,mp-aaabrwcz,raw_role_specific_alias
Na,Na_000108,el_5a7478e84048f109,anywhere_raw_record,mp-aaabrsgl,whole_raw_record_regex
Na,Na_000108,el_5a7478e84048f109,anywhere_raw_record,mp-aaabrukq,whole_raw_record_regex
Na,Na_000108,el_5a7478e84048f109,anywhere_raw_record,mp-aaabrukr,whole_raw_record_regex
Na,Na_000108,el_5a7478e84048f109,anywhere_raw_record,mp-aaabruls,whole_raw_record_regex
Na,Na_000108,el_5a7478e84048f109,anywhere_raw_record,mp-aaabrwcz,whole_raw_record_regex
Na,Na_000108,el_5a7478e84048f109,anywhere_raw_record,mp-aaacpmon,whole_raw_record_regex
Na,Na_000109,el_a94fad932126d9fb,id_charge,mp-aaabsntp,raw_role_specific_alias
Na,Na_000109,el_a94fad932126d9fb,id_discharge,mp-aaabshpo,raw_role_specific_alias
Na,Na_000109,el_a94fad932126d9fb,material_ids,mp-aaabshpo,raw_role_specific_alias
Na,Na_000109,el_a94fad932126d9fb,material_ids,mp-aaabsjmm,raw_role_specific_alias
Na,Na_000109,el_a94fad932126d9fb,material_ids,mp-aaabsntp,raw_role_specific_alias
Na,Na_000109,el_a94fad932126d9fb,anywhere_raw_record,mp-aaabshpo,whole_raw_record_regex
Na,Na_000109,el_a94fad932126d9fb,anywhere_raw_record,mp-aaabsjmm,whole_raw_record_regex
Na,Na_000109,el_a94fad932126d9fb,anywhere_raw_record,mp-aaabsntp,whole_raw_record_regex
Na,Na_000109,el_a94fad932126d9fb,anywhere_raw_record,mp-aaacpmon,whole_raw_record_regex
Na,Na_000110,el_9b0934997297a3c5,id_charge,mp-aaacfsoj,raw_role_specific_alias
Na,Na_000110,el_9b0934997297a3c5,id_discharge,mp-aaacgoup,raw_role_specific_alias
Na,Na_000110,el_9b0934997297a3c5,material_ids,mp-aaacfsoj,raw_role_specific_alias
Na,Na_000110,el_9b0934997297a3c5,material_ids,mp-aaacgoup,raw_role_specific_alias
Na,Na_000110,el_9b0934997297a3c5,anywhere_raw_record,mp-aaacfsoj,whole_raw_record_regex
Na,Na_000110,el_9b0934997297a3c5,anywhere_raw_record,mp-aaacgoup,whole_raw_record_regex
Na,Na_000110,el_9b0934997297a3c5,anywhere_raw_record,mp-aaacpmon,whole_raw_record_regex
Na,Na_000111,el_9373a0ee7c857f7f,id_charge,mp-aaabfbke,raw_role_specific_alias
Na,Na_000111,el_9373a0ee7c857f7f,id_discharge,mp-aaaabcno,raw_role_specific_alias
Na,Na_000111,el_9373a0ee7c857f7f,material_ids,mp-aaaabcno,raw_role_specific_alias
Na,Na_000111,el_9373a0ee7c857f7f,material_ids,mp-aaabfbke,raw_role_specific_alias
Na,Na_000111,el_9373a0ee7c857f7f,anywhere_raw_record,mp-aaaabcno,whole_raw_record_regex
Na,Na_000111,el_9373a0ee7c857f7f,anywhere_raw_record,mp-aaabfbke,whole_raw_record_regex
Na,Na_000111,el_9373a0ee7c857f7f,anywhere_raw_record,mp-aaacpmon,whole_raw_record_regex
Na,Na_000112,el_8f0939ae7efbb2b3,id_charge,mp-aaachhjl,raw_role_specific_alias
Na,Na_000112,el_8f0939ae7efbb2b3,id_discharge,mp-aaackrsb,raw_role_specific_alias
Na,Na_000112,el_8f0939ae7efbb2b3,material_ids,mp-aaachhjl,raw_role_specific_alias
Na,Na_000112,el_8f0939ae7efbb2b3,material_ids,mp-aaachlrj,raw_role_specific_alias
Na,Na_000112,el_8f0939ae7efbb2b3,material_ids,mp-aaackrsb,raw_role_specific_alias
Na,Na_000112,el_8f0939ae7efbb2b3,anywhere_raw_record,mp-aaachhjl,whole_raw_record_regex
Na,Na_000112,el_8f0939ae7efbb2b3,anywhere_raw_record,mp-aaachlrj,whole_raw_record_regex
Na,Na_000112,el_8f0939ae7efbb2b3,anywhere_raw_record,mp-aaackrsb,whole_raw_record_regex
Na,Na_000112,el_8f0939ae7efbb2b3,anywhere_raw_record,mp-aaacpmon,whole_raw_record_regex
Na,Na_000113,el_48c738f821d52172,id_charge,mp-aaaborph,raw_role_specific_alias
Na,Na_000113,el_48c738f821d52172,id_discharge,mp-aaabgxya,raw_role_specific_alias
Na,Na_000113,el_48c738f821d52172,material_ids,mp-aaaablle,raw_role_specific_alias
Na,Na_000113,el_48c738f821d52172,material_ids,mp-aaabgxya,raw_role_specific_alias
Na,Na_000113,el_48c738f821d52172,material_ids,mp-aaaborph,raw_role_specific_alias
Na,Na_000113,el_48c738f821d52172,anywhere_raw_record,mp-aaaablle,whole_raw_record_regex
Na,Na_000113,el_48c738f821d52172,anywhere_raw_record,mp-aaabgxya,whole_raw_record_regex
Na,Na_000113,el_48c738f821d52172,anywhere_raw_record,mp-aaaborph,whole_raw_record_regex
Na,Na_000113,el_48c738f821d52172,anywhere_raw_record,mp-aaacpmon,whole_raw_record_regex
Na,Na_000114,el_6019cdb4a73cacd7,id_charge,mp-aaaddjem,raw_role_specific_alias
Na,Na_000114,el_6019cdb4a73cacd7,id_discharge,mp-aaacjgri,raw_role_specific_alias
Na,Na_000114,el_6019cdb4a73cacd7,material_ids,mp-aaacjgri,raw_role_specific_alias
Na,Na_000114,el_6019cdb4a73cacd7,material_ids,mp-aaaddjem,raw_role_specific_alias
Na,Na_000114,el_6019cdb4a73cacd7,anywhere_raw_record,mp-aaacjgri,whole_raw_record_regex
Na,Na_000114,el_6019cdb4a73cacd7,anywhere_raw_record,mp-aaacpmon,whole_raw_record_regex
Na,Na_000114,el_6019cdb4a73cacd7,anywhere_raw_record,mp-aaaddjem,whole_raw_record_regex
Na,Na_000115,el_e670cb0a13c6f812,id_charge,mp-aaaewivk,raw_role_specific_alias
Na,Na_000115,el_e670cb0a13c6f812,id_discharge,mp-aaackrtv,raw_role_specific_alias
Na,Na_000115,el_e670cb0a13c6f812,material_ids,mp-aaabqyrq,raw_role_specific_alias
Na,Na_000115,el_e670cb0a13c6f812,material_ids,mp-aaackrtv,raw_role_specific_alias
Na,Na_000115,el_e670cb0a13c6f812,material_ids,mp-aaaewivk,raw_role_specific_alias
Na,Na_000115,el_e670cb0a13c6f812,anywhere_raw_record,mp-aaabqyrq,whole_raw_record_regex
Na,Na_000115,el_e670cb0a13c6f812,anywhere_raw_record,mp-aaackrtv,whole_raw_record_regex
Na,Na_000115,el_e670cb0a13c6f812,anywhere_raw_record,mp-aaacpmon,whole_raw_record_regex
Na,Na_000115,el_e670cb0a13c6f812,anywhere_raw_record,mp-aaaewivk,whole_raw_record_regex
