target,protocol,split_name,fold_id,heldout_group,model_name,n_train,n_fit,n_calibration,n_test,n_features,calibration_mode,fit_predict_seconds,rmse,mae,r2,spearman,mean_tree_pred_std,median_tree_pred_std,conformal_qhat,conformal_coverage,median_conformal_width,mean_knn_distance,median_knn_distance,pct_in_domain,pct_borderline,pct_out_of_domain,spearman_abs_error_vs_tree_std,spearman_abs_error_vs_knn_distance,spearman_abs_error_vs_domain_percentile,status,error
capacity_grav,P1,leave_chemical_system_out,51,C-O-V,ExtraTrees_uncertainty,3189,2551,638,12,73,split_conformal_holdout_from_training_fold,1.0322821140289309,74.9391341339724,67.00032644767077,0.1880586443014548,0.5370945991278415,50.70070673896114,49.265630177013534,133.4798003097194,1.0,266.9596006194388,2.345439404016948,2.3139702139486724,1.0,0.0,0.0,-0.3796703200731294,0.3981908234913308,0.3981908234913308,OK,
capacity_grav,P1,leave_chemical_system_out,52,Fe-Ni-O,ExtraTrees_uncertainty,3189,2551,638,12,73,split_conformal_holdout_from_training_fold,1.045726299285889,56.15796231920968,47.86784067336274,-0.6851827477939048,0.18213688176797,61.5699416335093,62.27541445571765,122.68731169286102,1.0,245.37462338572203,2.4726043672036933,2.3739438856992114,1.0,0.0,0.0,0.3642737635359401,0.4973737925202258,0.4973737925202258,OK,
capacity_grav,P1,leave_chemical_system_out,53,Fe-O-Ti,ExtraTrees_uncertainty,3190,2552,638,11,73,split_conformal_holdout_from_training_fold,1.0307278633117676,63.4409868476654,50.96802432294765,-0.0232525052809338,0.4562405763666962,69.640517819735,69.24989464817592,118.82890202231332,0.9090909090909092,237.65780404462663,2.7899786115224696,2.997500079515221,1.0,0.0,0.0,0.165905664133344,-0.4792830297185495,-0.4792830297185495,OK,
capacity_grav,P1,leave_chemical_system_out,54,O-W,ExtraTrees_uncertainty,3190,2552,638,11,73,split_conformal_holdout_from_training_fold,1.0553085803985596,39.96428289354972,32.61194562991273,-0.3225107314512412,-0.2661480731889564,50.78276267503982,48.48057586773943,126.2953373754894,1.0,252.5906747509788,3.8659836039156072,3.586661159427388,0.7272727272727273,0.2727272727272727,0.0,0.0483905587616284,-0.029034335256977,-0.029034335256977,OK,
capacity_grav,P1,leave_chemical_system_out,55,Nb-O-P,ExtraTrees_uncertainty,3190,2552,638,11,73,split_conformal_holdout_from_training_fold,1.044262409210205,38.78556951386207,35.682618041505094,-0.2568441090332831,0.4744237363580554,42.551425346100274,42.84750793976246,121.5068987780152,1.0,243.0137975560304,2.531932409982332,2.527165466184444,1.0,0.0,0.0,0.1116291144371895,-0.0093024262030991,-0.0093024262030991,OK,
capacity_grav,P1,leave_chemical_system_out,56,F-Fe,ExtraTrees_uncertainty,3191,2552,639,10,73,split_conformal_holdout_from_training_fold,1.0189769268035889,52.467002932638685,33.29332113352286,0.090129261489687,0.487807839170803,54.01645586262531,59.53524071257873,121.64966323707468,0.9,243.2993264741494,3.903590326318658,3.694735332662926,0.8,0.2,0.0,-0.0487807839170802,0.0487807839170802,0.0487807839170802,OK,
capacity_grav,P1,leave_chemical_system_out,57,Mg-Mn-O,ExtraTrees_uncertainty,3191,2552,639,10,73,split_conformal_holdout_from_training_fold,1.0222575664520264,56.4746650034565,44.94726828645302,0.0187375899439434,0.3078504733607184,70.10310088794017,68.39928729717928,114.08494452858277,0.9,228.1698890571655,6.2990377258652,5.994664794546759,0.0,0.8,0.2,0.3527453340591565,-0.5579789829663021,-0.5579789829663021,OK,
capacity_grav,P1,leave_chemical_system_out,58,B-Fe-O,ExtraTrees_uncertainty,3192,2553,639,9,73,split_conformal_holdout_from_training_fold,1.0604758262634275,32.5373885828328,28.01956596108032,-2.3329067344314365,0.2999108601971111,65.81757527439096,72.43332905921336,117.5799484504386,1.0,235.1598969008772,3.87990094341332,4.010175158711322,1.0,0.0,0.0,0.4240119057959157,0.4240119057959157,0.4240119057959157,OK,
capacity_grav,P1,leave_chemical_system_out,59,Mn-Ni-O-P,ExtraTrees_uncertainty,3192,2553,639,9,73,split_conformal_holdout_from_training_fold,1.0550048351287842,31.815612091527832,27.44710894681415,0.3915751477042823,0.3744986023065075,36.4001629502547,33.05554975835192,130.77837826617915,1.0,261.5567565323583,1.4859688782974725,1.4939839524950045,1.0,0.0,0.0,0.1021359824472293,0.5787705672009662,0.5787705672009662,OK,
capacity_grav,P1,leave_chemical_system_out,60,C-Co-O,ExtraTrees_uncertainty,3193,2554,639,8,73,split_conformal_holdout_from_training_fold,1.0293810367584229,63.354661362787446,53.8798045063289,-0.0156504736816234,0.1852416613027486,53.168875251550446,47.24575852935992,128.0127636527423,1.0,256.0255273054846,3.442777206106365,3.434804611008269,0.875,0.125,0.0,-0.9015094183400432,-0.9015094183400432,-0.9015094183400432,OK,
capacity_grav,P1,leave_chemical_system_out,61,C-Cu-O,ExtraTrees_uncertainty,3193,2554,639,8,73,split_conformal_holdout_from_training_fold,1.0364444255828855,50.70436281296454,38.9495287179836,-0.1751488370725016,-0.4123930494211612,55.37568950132278,55.99790940564418,130.4678251978289,1.0,260.9356503956578,4.993214699451014,5.044111763830797,0.0,1.0,0.0,0.2474358296526967,0.2474358296526967,0.2474358296526967,OK,
capacity_grav,P1,leave_chemical_system_out,62,Cr-Ni-O,ExtraTrees_uncertainty,3193,2554,639,8,73,split_conformal_holdout_from_training_fold,1.1944479942321775,56.36203964417058,52.66650183098016,0.2238852929606702,0.641870207453871,48.30260368841786,48.631658885339725,123.44843785402642,1.0,246.89687570805285,2.4449201155684968,2.179534983974831,1.0,0.0,0.0,0.154048849788929,-0.8729434821372646,-0.8729434821372646,OK,
capacity_grav,P1,leave_chemical_system_out,63,Mo-O,ExtraTrees_uncertainty,3193,2554,639,8,73,split_conformal_holdout_from_training_fold,1.0140650272369385,96.89707471783782,85.61337878814759,-0.3723499965031782,-0.3354619694425377,65.58706533136993,66.57904668197509,131.2668790559515,0.75,262.533758111903,3.898950932658023,3.5510665979925107,0.875,0.125,0.0,-0.7081974910453576,-0.4597071433101444,-0.4597071433101444,OK,
capacity_grav,P1,leave_chemical_system_out,64,Co-Mn-O-P,ExtraTrees_uncertainty,3193,2554,639,8,73,split_conformal_holdout_from_training_fold,1.0528931617736816,42.94910141801305,34.846657959372166,0.3358968558412005,0.7380952380952381,46.41224540835968,33.44742595692041,123.68215944445558,1.0,247.3643188889112,1.3307436198766889,1.2940286775204195,1.0,0.0,0.0,0.5952380952380953,0.3571428571428572,0.3571428571428572,OK,
capacity_grav,P1,leave_chemical_system_out,65,Cr-F,ExtraTrees_uncertainty,3193,2554,639,8,73,split_conformal_holdout_from_training_fold,1.040215253829956,126.79094840160003,106.4715698135645,-0.7722003950263641,0.1227571540350591,59.75328260454741,60.20477854142732,124.36269403996786,0.5,248.72538807993573,4.169891057644798,4.378889632271305,0.5,0.5,0.0,0.4664771853332245,-0.4173743237192009,-0.4173743237192009,OK,
capacity_grav,P1,leave_chemical_system_out,66,C-Fe-Na-O-P,ExtraTrees_uncertainty,3194,2555,639,7,73,split_conformal_holdout_from_training_fold,1.0309793949127195,28.277456039726,25.869566534539683,0.7661205558217457,0.9999999999999998,52.44397710503108,50.40473471467963,128.90656646586518,1.0,257.8131329317304,2.20571867002078,2.015183911925269,1.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,OK,
capacity_grav,P1,leave_chemical_system_out,67,Cr-Mn-O-P,ExtraTrees_uncertainty,3194,2555,639,7,73,split_conformal_holdout_from_training_fold,1.0713841915130615,38.94480826384058,34.383068510345346,-0.4270345415202443,0.25,42.273139197406046,38.56114503848083,123.98415553142632,1.0,247.9683110628526,1.2462114809297835,1.2304052299970745,1.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,OK,
capacity_grav,P1,leave_chemical_system_out,68,Cr-O-Si,ExtraTrees_uncertainty,3194,2555,639,7,73,split_conformal_holdout_from_training_fold,1.0505423545837402,48.991448154950746,34.77941722146437,-0.8960539003882724,0.2342437403008453,44.42193206869446,43.68118222364459,122.78834117681656,1.0,245.57668235363315,2.8519620018755094,2.5358300903477384,0.8571428571428571,0.1428571428571428,0.0,0.2702812388086677,-0.1261312447773782,-0.1261312447773782,OK,
capacity_grav,P1,leave_chemical_system_out,69,H-Mn-O-S,ExtraTrees_uncertainty,3194,2555,639,7,73,split_conformal_holdout_from_training_fold,1.030121088027954,51.38712240414768,43.670461091571646,-0.3497535098237812,0.1441499940312894,40.01501225926573,39.94582678406031,124.991930907744,1.0,249.983861815488,3.2097651486607064,3.193169336330077,1.0,0.0,0.0,0.5225437283634242,0.3783937343321348,0.3783937343321348,OK,
capacity_grav,P1,leave_chemical_system_out,70,H-O-P-V,ExtraTrees_uncertainty,3194,2555,639,7,73,split_conformal_holdout_from_training_fold,1.0291023254394531,62.24251437185365,53.300801047233605,0.356456787491033,0.1386750490563073,58.9663664772164,56.20409325253115,119.24741868763653,1.0,238.49483737527305,1.94872394581838,1.846964559894552,1.0,0.0,0.0,0.2773500981126146,0.6933752452815365,0.6933752452815365,OK,
capacity_grav,P1,leave_chemical_system_out,71,Mn-O-S,ExtraTrees_uncertainty,3194,2555,639,7,73,split_conformal_holdout_from_training_fold,1.0408728122711182,40.756583216360575,36.18585474525914,-2.390373704889848,0.4321208107251124,52.05894671270375,56.23959599040351,133.6024172626732,1.0,267.2048345253464,2.283830686546539,2.34723601071386,1.0,0.0,0.0,0.3928371006591931,0.4321208107251124,0.4321208107251124,OK,
capacity_grav,P1,leave_chemical_system_out,72,S-V,ExtraTrees_uncertainty,3194,2555,639,7,73,split_conformal_holdout_from_training_fold,1.0192837715148926,53.083197017550674,51.09640979601279,0.221443950181155,0.6063390625908325,58.266962457051626,62.62380142026566,125.00451917515426,1.0,250.0090383503085,6.785568806563221,6.726432503897813,0.0,0.8571428571428571,0.1428571428571428,0.2425356250363329,0.6063390625908325,0.6063390625908325,OK,
capacity_grav,P1,leave_chemical_system_out,73,Co-O-Ti,ExtraTrees_uncertainty,3194,2555,639,7,73,split_conformal_holdout_from_training_fold,1.0658330917358398,63.92553536636346,54.58098626834804,-0.1014904224076334,0.2882999880625789,75.86482716552767,69.22990214045208,125.85766159694116,1.0,251.71532319388237,2.7383606978067463,2.7899330368845,1.0,0.0,0.0,-0.0180187492539111,0.198206241793023,0.198206241793023,OK,
capacity_grav,P1,leave_chemical_system_out,74,Mo-Se,ExtraTrees_uncertainty,3194,2555,639,7,73,split_conformal_holdout_from_training_fold,1.0170185565948486,37.09112020864278,32.235071706447954,-2.6340774322901948,0.7637626158259735,57.580147319852095,46.23100202417633,112.34453374936555,1.0,224.6890674987311,4.947453953164701,4.791436387323882,0.1428571428571428,0.8571428571428571,0.0,0.1091089451179962,0.4728054288446502,0.4728054288446502,OK,
capacity_grav,P1,leave_working_ion_out,0,Li,ExtraTrees_uncertainty,543,434,109,2658,73,split_conformal_holdout_from_training_fold,1.2392690181732178,70.75091531792991,51.73267303300338,0.1667090811417025,0.4381597370571604,47.92423413722544,47.97815486196971,125.58455604888724,0.9386756960120392,251.16911209777447,5.780549428919703,5.506065719172113,0.7396538750940557,0.1978931527464258,0.0624529721595184,0.3195953926305995,0.0238686404568224,0.0246871414685252,OK,
capacity_grav,P1,leave_working_ion_out,1,Na,ExtraTrees_uncertainty,2807,2245,562,394,73,split_conformal_holdout_from_training_fold,1.1192431449890137,44.96788976802205,32.515749311391666,0.5208527973033378,0.7313944018859232,46.70189790372065,44.378582859650855,138.26065598237523,0.9923857868020304,276.5213119647505,5.567480754168727,4.656662516519078,0.6040609137055838,0.3020304568527919,0.0939086294416243,0.4488385658850976,-0.0010490371935659,-0.015208242741693,OK,
capacity_grav,P1,leave_working_ion_out,2,K,ExtraTrees_uncertainty,3052,2441,611,149,73,split_conformal_holdout_from_training_fold,1.0996646881103516,60.99007138231752,36.29025359803271,-0.0337896111659796,0.7241454683985299,42.35135385393006,39.7141391398757,122.52142642799204,0.9731543624161074,245.0428528559841,10.147782894258205,9.45464992513804,0.0,0.0,1.0,0.523509314255436,0.0494466075907184,0.047798940206154,OK,
capacity_grav,P2,random_split,0,random_0,ExtraTrees_uncertainty,2560,2048,512,641,93,split_conformal_holdout_from_training_fold,1.2446186542510986,35.554796046672365,24.15392811004196,0.7649667810995875,0.8791179535995929,48.43289683901616,45.35547705998214,81.13771125481604,0.9578783151326054,162.27542250963208,3.788113094578194,3.034988125087936,0.9095163806552262,0.0499219968798752,0.0405616224648986,0.5962821398369954,0.3259241000481141,0.3257787174706127,OK,
capacity_grav,P2,random_split,1,random_1,ExtraTrees_uncertainty,2560,2048,512,641,93,split_conformal_holdout_from_training_fold,1.2118234634399414,38.52238298050536,25.874362788873047,0.7514048398791351,0.8842583692596643,47.43591069868736,44.06067078337243,85.94223336206187,0.9609984399375976,171.88446672412374,3.871106347254604,3.0469979553882736,0.9017160686427456,0.0499219968798752,0.0483619344773791,0.6096613151909256,0.2391343293918673,0.2391953873793005,OK,
capacity_grav,P2,random_split,2,random_2,ExtraTrees_uncertainty,2560,2048,512,641,93,split_conformal_holdout_from_training_fold,1.216923475265503,40.09812164867958,27.27490624640653,0.7232832619564911,0.8614217959905107,48.13197852507958,44.6813661319615,68.66499754591929,0.9266770670826832,137.32999509183858,3.643894351937458,3.0457490138541443,0.9032761310452418,0.0686427457098284,0.0280811232449297,0.5864210689166012,0.2693637081070815,0.2692839895832182,OK,
capacity_grav,P2,random_split,3,random_3,ExtraTrees_uncertainty,2560,2048,512,641,93,split_conformal_holdout_from_training_fold,1.204331636428833,36.14609752461381,24.00174959637878,0.7697175943907777,0.8920867460809401,48.09306867020906,44.29099098161812,69.77563491710788,0.9422776911076444,139.55126983421576,3.820904645204185,2.959766711715921,0.9141965678627144,0.0577223088923556,0.0280811232449297,0.5832785367489467,0.2575778299823582,0.2576354220987344,OK,
capacity_grav,P2,random_split,4,random_4,ExtraTrees_uncertainty,2560,2048,512,641,93,split_conformal_holdout_from_training_fold,1.2263813018798828,34.88036013090854,24.559467801504944,0.7470058729300753,0.8630988918526555,46.64650450404482,43.67807344650534,81.03877289635767,0.970358814352574,162.07754579271534,3.742663640540016,3.0621156988338205,0.9204368174726988,0.0546021840873634,0.0249609984399376,0.593032662895301,0.3120910303701868,0.3119823665802096,OK,
capacity_grav,P2,framework_groupkfold,0,K|AgAsF6|K|Ca9Co(PO4)7|K|CoF3|K|Cr2(PS4)3|K|CrO2|K|CrP2S7|K|Cs2CrF6|K|Cs2NiF6|K|Cu4(PO4)3|K|FeNi(CN)6|K|FeSe|K|Lu(NbCl3)6|K|Mn6P7O24|K|MnPCO7|K|Mo2P3O13|K|MoCl6|K|NaMoF6|K|NbO3|K|Ni3P3O11|K|NiH8(CO5)2|K|Rb2CoF6|K|Rb2VF6|K|SbSO4F3|K|Ti2(PO4)3|K|TiO2,ExtraTrees_uncertainty,2560,2048,512,641,93,split_conformal_holdout_from_training_fold,1.224745750427246,38.55800566620263,27.188723686689656,0.7413216018771119,0.9066303590131256,48.41011158187508,44.906439794889565,79.45427177171683,0.9469578783151326,158.90854354343367,3.954444332657544,3.4734621684209444,0.9141965678627144,0.0686427457098284,0.0171606864274571,0.4568998550107759,0.1339033894624363,0.1339319106280538,OK,
capacity_grav,P2,framework_groupkfold,1,K|C|K|Co2O5|K|CoPCO7|K|CrO3|K|Cs2CoF6|K|Cs2MoCl6|K|Cs2TaCl6|K|FeH4(SO5)2|K|FeSb3|K|LiVF6|K|MgMn4O8|K|Mn4(PO4)3|K|MnF3|K|MnO2|K|MnP2O7|K|Mo9S11|K|NaCrF6|K|NbO2F|K|Ni(PO3)3|K|NiH12(SO7)2|K|PrPCO7|K|Rb2NiF6|K|SbO3|K|TaCl6|K|TiCuF6,ExtraTrees_uncertainty,2561,2048,513,640,93,split_conformal_holdout_from_training_fold,1.1987359523773191,44.08832242341443,25.98864450081669,0.6339633160752708,0.8785748458262589,49.60440902454859,46.01668608038212,79.29747992858614,0.971875,158.59495985717228,4.05436077287018,3.1521009313290285,0.8921875,0.08125,0.0265625,0.486866842030262,0.1966752588356675,0.1966784071207989,OK,
capacity_grav,P2,framework_groupkfold,2,K|BiPCO7|K|CePCO7|K|CoO2|K|CrF6|K|Cs2AgF6|K|Cs2MoBr6|K|Cs2SbCl6|K|FeF3|K|FeH12(SO7)2|K|FePO4F|K|LiSbF6|K|Mn2P2O7F2|K|MnH8(SO6)2|K|Mo3S4|K|Na2NiO2|K|Nb3Se4|K|NdNb4O12|K|NiF6|K|PrNb4O12|K|Rb2MnF6|K|SbN3(O3F)3|K|SnPCO7|K|TiAgF6|K|Tl2CrF6|K|VCu3Se4,ExtraTrees_uncertainty,2561,2048,513,640,93,split_conformal_holdout_from_training_fold,1.1910357475280762,42.1785540948019,29.45776071066441,0.67170839904848,0.8383332394648413,50.37452451397352,48.22095104496695,89.0112033273843,0.9578125,178.0224066547686,4.0945523246159,3.242456713776905,0.8859375,0.071875,0.0421875,0.516148042787643,0.0961442493789104,0.0962076743875078,OK,
capacity_grav,P2,framework_groupkfold,3,K|Bi(PO3)4|K|Cd2Cu(SO)2|K|CoH8(CO5)2|K|CrF3|K|CrPO4F|K|CrS2|K|Cs2MnF6|K|Cs2SbBr6|K|Fe11O17|K|FePO4|K|LiNbF6|K|Mn(PO3)3|K|MnH6(S2O9)2|K|Mo2O3|K|Na2FeO3|K|Nb3S4|K|NbSe2|K|Ni4P4O15|K|P(W3O10)4|K|Rb2CuF6|K|ReO3|K|Sn4(PO4)3|K|Ti8O17|K|TiS2|K|V6O11,ExtraTrees_uncertainty,2561,2048,513,640,93,split_conformal_holdout_from_training_fold,1.2115466594696045,47.73119605974368,29.94293869951299,0.6698082211035181,0.8780415031890519,50.023622838634026,47.27297760452953,86.54184653457261,0.9453125,173.08369306914523,3.96034821953173,3.364143311215648,0.9046875,0.0765625,0.01875,0.5562169392247877,0.1839534007340876,0.1839396027258205,OK,
capacity_grav,P2,framework_groupkfold,4,K|AgO|K|Ca9Mn(PO4)7|K|CoF6|K|Cr3O8|K|CrPCO7|K|Cs2CuF6|K|Cs2PdF6|K|CuPCO7|K|FePCO7|K|LiMnF6|K|MgMn2O4|K|MnF6|K|Mo15Se19|K|MoS|K|NaSbF6|K|NbS2|K|Ni4(PO4)3|K|NiPCO7|K|Rb2CrF6|K|RbSb|K|Sn|K|Ti3Se4|K|TiPCO7|K|V4P7O24|K|VPCO7,ExtraTrees_uncertainty,2561,2048,513,640,93,split_conformal_holdout_from_training_fold,1.2086188793182373,39.38433122492893,27.160249049343584,0.7098392628385968,0.8616409456278026,51.49889484747844,46.54514952109885,70.3126750541194,0.946875,140.6253501082388,4.2912898703249,3.42646476790948,0.8921875,0.075,0.0328125,0.5001210330103346,0.1605084485069544,0.1604354858429374,OK,
capacity_grav,P2,leave_family_out,0,polyanion_phosphate_like,ExtraTrees_uncertainty,2027,1621,406,1174,93,split_conformal_holdout_from_training_fold,1.228776216506958,39.52083681919272,31.287632462294507,0.5086346687227739,0.7798721063811096,49.89140389772552,47.63317029452031,86.25827099781102,0.9727427597955708,172.51654199562205,15.216963451822956,14.649883919332543,0.0,0.0,1.0,0.2162422567502764,-0.0650809400944573,-0.0679962662275887,OK,
capacity_grav,P2,leave_family_out,1,transition_metal_oxide_like,ExtraTrees_uncertainty,2028,1622,406,1173,93,split_conformal_holdout_from_training_fold,1.24682354927063,61.59018958197696,43.044703879405546,0.4293038873880791,0.8538485452093312,59.26314376027468,58.58459621200939,61.7349189057302,0.7902813299232737,123.4698378114604,7.066438199856195,6.342907040293801,0.6419437340153452,0.3137254901960784,0.0443307757885763,0.4499872826122815,-0.0407067040706096,-0.0401784281631804,OK,
capacity_grav,P2,leave_family_out,2,halide_or_fluoride_like,ExtraTrees_uncertainty,2955,2364,591,246,93,split_conformal_holdout_from_training_fold,1.1251835823059082,65.71097248390205,49.0136877070102,0.5549776423194198,0.8400090969311382,71.79692278175608,71.53063457924189,75.34382581229019,0.8414634146341463,150.68765162458038,11.662252020527148,9.15780026037017,0.1707317073170731,0.3658536585365853,0.4634146341463415,0.3593098264288434,0.0381703387388331,0.0383288539397033,OK,
capacity_grav,P2,leave_family_out,3,oxyfluoride_or_fluoropolyanion_like,ExtraTrees_uncertainty,2980,2384,596,221,93,split_conformal_holdout_from_training_fold,1.1108498573303225,62.67295174997965,53.6003650294569,0.3786858376566417,0.8217250145391949,80.03635854206144,78.44010731770392,78.87193280008461,0.7194570135746606,157.74386560016922,5.111274504514735,4.840833547965562,0.9276018099547512,0.0678733031674208,0.004524886877828,0.1409811132802945,0.023448278929027,0.0228099489632544,OK,
capacity_grav,P2,leave_family_out,4,silicate_like,ExtraTrees_uncertainty,3070,2456,614,131,93,split_conformal_holdout_from_training_fold,1.1053109169006348,31.410326650266576,24.395912417497808,0.6700674747423898,0.8298640517384049,49.787947901777066,48.28335586997457,69.78908237026604,0.9694656488549618,139.5781647405321,4.233718213670211,3.699153043370295,0.916030534351145,0.0763358778625954,0.0076335877862595,0.2474510222601825,0.2327603694015907,0.2330521821195853,OK,
capacity_grav,P2,leave_family_out,5,sulfate_or_sulfur_oxoanion_like,ExtraTrees_uncertainty,3095,2476,619,106,93,split_conformal_holdout_from_training_fold,1.1153652667999268,36.081037856151205,28.05117300493821,0.4349329703742368,0.6764342830291649,55.31458910894563,53.02766540387901,70.92902677660561,0.9339622641509434,141.85805355321122,8.886133607845325,8.611162506516129,0.0,0.8867924528301887,0.1132075471698113,0.4652794921530594,0.1199435725621583,0.1219883928655677,OK,
capacity_grav,P2,leave_family_out,6,other_or_unclear,ExtraTrees_uncertainty,3138,2510,628,63,93,split_conformal_holdout_from_training_fold,1.0770058631896973,100.69985359548342,67.72495773095784,0.4160783439151035,0.8286249192315572,125.14856425185496,113.8436258578033,74.54846659036892,0.7619047619047619,149.09693318073784,29.165920914256777,24.6156651447965,0.0,0.0,1.0,0.2431835637480798,0.0301459293394777,0.0584873703317124,OK,
capacity_grav,P2,leave_family_out,7,sulfide_like,ExtraTrees_uncertainty,3146,2516,630,55,93,split_conformal_holdout_from_training_fold,1.0826175212860107,36.49793040529215,31.1972787720291,0.6775384399451925,0.8331288873024947,95.59714431625568,97.5325757920253,84.51283206689419,0.9818181818181818,169.02566413378838,22.467685846714925,22.376653777916214,0.0,0.0,1.0,-0.0763347763347763,-0.0617604617604617,-0.0764382599391626,OK,
capacity_grav,P2,leave_family_out,8,oxide_like_other,ExtraTrees_uncertainty,3179,2543,636,22,93,split_conformal_holdout_from_training_fold,1.1754353046417236,24.438333641218595,16.214317670911097,0.6394349034948557,0.757841470367388,48.60727378246991,48.65393853008787,80.75188123060738,1.0,161.50376246121476,9.429815759951294,7.183132216482429,0.1818181818181818,0.6818181818181818,0.1363636363636363,0.2998306041784302,0.1315640880858272,0.1315640880858272,OK,
capacity_grav,P2,leave_family_out,9,organic_or_carbon_like,ExtraTrees_uncertainty,3191,2552,639,10,93,split_conformal_holdout_from_training_fold,1.066359281539917,222.1557422278132,141.210039491744,0.0997686330863399,0.8060606060606059,76.01298613527567,67.35259762394007,75.7557145811582,0.5,151.5114291623164,14.73580975987812,14.428949145872448,0.1,0.4,0.5,0.9030303030303028,0.709090909090909,0.742387174159217,OK,
capacity_grav,P2,leave_chemical_system_out,0,F-O-V,ExtraTrees_uncertainty,3048,2438,610,153,93,split_conformal_holdout_from_training_fold,1.1073508262634275,57.54172768987938,46.66964798531267,0.548036118452963,0.8840231214944637,74.57747248009666,72.25950166607744,82.23160091653067,0.8627450980392157,164.46320183306133,4.658305723768054,4.425277181897786,0.9673202614379084,0.0326797385620915,0.0,0.1353335466566594,-0.1001686202208916,-0.1010454045582828,OK,
capacity_grav,P2,leave_chemical_system_out,1,Mn-O-P,ExtraTrees_uncertainty,3083,2466,617,118,93,split_conformal_holdout_from_training_fold,1.0813288688659668,39.63656840081831,30.241616626087133,0.5962389942470487,0.8662244293379116,48.93747889441136,46.89084233170246,75.31197371774726,0.9576271186440678,150.62394743549453,3.160968872665786,3.087066159652452,1.0,0.0,0.0,0.4399512086451269,0.1881644443957505,0.1887010890919181,OK,
capacity_grav,P2,leave_chemical_system_out,2,Fe-O-P,ExtraTrees_uncertainty,3099,2479,620,102,93,split_conformal_holdout_from_training_fold,1.108128547668457,26.219786199733104,20.253492708541295,0.7417414921033452,0.8950159518875587,43.95516984867979,43.33503914415104,67.51965039301189,0.9901960784313726,135.03930078602377,3.153218389255488,3.0254574411685446,1.0,0.0,0.0,0.3324776224053016,-0.0067457916551221,-0.007871321985927,OK,
capacity_grav,P2,leave_chemical_system_out,3,Cr-O-P,ExtraTrees_uncertainty,3117,2493,624,84,93,split_conformal_holdout_from_training_fold,1.0792906284332275,28.604268209591968,22.42893705034097,0.6422181789493109,0.8387700521866229,44.552002360157495,45.26081157744075,67.5576778599858,0.9642857142857144,135.1153557199716,3.000401888326204,3.0011181925831947,1.0,0.0,0.0,0.415895514832439,0.3115318416523236,0.3099167706244965,OK,
capacity_grav,P2,leave_chemical_system_out,4,O-P-V,ExtraTrees_uncertainty,3119,2495,624,82,93,split_conformal_holdout_from_training_fold,1.0746452808380127,34.85052260915862,25.064167194305966,0.6394613377902063,0.9028850268939964,43.7155433014722,44.31255116885672,77.9535918374856,0.9634146341463414,155.9071836749712,2.8007479493501326,2.724334892835749,1.0,0.0,0.0,0.6666775503096397,0.3240604695203578,0.3234362586340783,OK,
capacity_grav,P2,leave_chemical_system_out,5,Co-O-P,ExtraTrees_uncertainty,3125,2500,625,76,93,split_conformal_holdout_from_training_fold,1.1103911399841309,25.50343043126569,20.446850679816663,0.7179736712529192,0.8699053832793794,46.55395340710654,47.02573081564946,65.83465554060828,0.986842105263158,131.66931108121656,3.3923259726647665,3.275575505421175,0.9736842105263158,0.0263157894736842,0.0,0.2366643882433356,-0.2780041011619959,-0.2779862608001107,OK,
capacity_grav,P2,leave_chemical_system_out,6,Ni-O-P,ExtraTrees_uncertainty,3127,2501,626,74,93,split_conformal_holdout_from_training_fold,1.0879576206207275,28.331183501169303,23.23760479688459,0.6667513799802519,0.8595759468291281,44.4990983006736,44.840644984742994,74.97482890133885,1.0,149.9496578026777,3.69526531432454,3.4843449214426547,0.9864864864864864,0.0135135135135135,0.0,0.3204590892262124,0.1025546094039244,0.103653569940171,OK,
capacity_grav,P2,leave_chemical_system_out,7,F-V,ExtraTrees_uncertainty,3135,2508,627,66,93,split_conformal_holdout_from_training_fold,1.0786592960357666,81.48665562503516,58.95720000857245,0.4127629994971823,0.8371325604992162,81.8020009918922,80.66194020682643,79.21439934579757,0.7727272727272727,158.42879869159515,4.529342285807895,4.384120127685151,1.0,0.0,0.0,0.2919736979438472,0.2942281598998017,0.2931309822222614,OK,
capacity_grav,P2,leave_chemical_system_out,8,Mo-O-P,ExtraTrees_uncertainty,3140,2512,628,61,93,split_conformal_holdout_from_training_fold,1.0735983848571775,26.071880651338567,21.03244834531016,0.3737418813232412,0.7513251010409994,43.983639529450464,43.52407742089455,70.36405671846516,1.0,140.72811343693033,4.017743118110992,3.8100944797587686,0.9836065573770492,0.0163934426229508,0.0,0.1274457958751982,0.2268112109994711,0.2283719654942018,OK,
capacity_grav,P2,leave_chemical_system_out,9,Mn-O,ExtraTrees_uncertainty,3151,2520,631,50,93,split_conformal_holdout_from_training_fold,1.0803430080413818,70.15767829572958,49.78850323308473,0.4424676154640319,0.7100497682672104,70.94492437929652,67.60705512231723,83.49498990789314,0.84,166.98997981578628,4.881839446763541,4.50791619704259,0.88,0.1,0.02,0.4526770708283313,0.4067707082833133,0.4080388018535018,OK,
