target,model_name,leaky_protocol,clean_protocol,hard_split,interaction_mae_point,bootstrap_reps,ci95_low,ci95_high,probability_interaction_positive,ci_excludes_zero
max_delta_volume,Ridge,P0,P3,leave_working_ion_out,-0.0849701417226171,2000,-0.2115592665262049,-0.006619005125892693,0.0085,True
max_delta_volume,ExtraTrees,P4,P1,framework_groupkfold,-0.0023594103543972057,2000,-0.005051729344109907,-3.0098481330898142e-05,0.024,True
max_delta_volume,ExtraTrees,P4,P1,leave_family_out,0.05468702194011871,2000,-0.0039030979281055016,0.14094205146980757,0.9585,False
max_delta_volume,ExtraTrees,P4,P1,leave_chemical_system_out,-0.004795754934908225,2000,-0.00906847815164446,-0.0003065780854863747,0.018,True
max_delta_volume,ExtraTrees,P4,P1,leave_working_ion_out,0.026030571470622765,2000,0.011108097627636418,0.052401395457441824,1.0,True
max_delta_volume,ExtraTrees,P4,P2,framework_groupkfold,-0.0004359684759235251,2000,-0.003059831150687566,0.0020757768430086114,0.392,False
max_delta_volume,ExtraTrees,P4,P2,leave_family_out,0.05265025448533435,2000,-0.003807459360530069,0.13692324943907322,0.953,False
max_delta_volume,ExtraTrees,P4,P2,leave_chemical_system_out,-0.002805319488244624,2000,-0.006819315251235756,0.0018935938937486867,0.114,False
max_delta_volume,ExtraTrees,P4,P2,leave_working_ion_out,0.027461742214171664,2000,0.014080146972584343,0.05047297543149508,1.0,True
max_delta_volume,ExtraTrees,P4,P3,framework_groupkfold,0.0014903486484270224,2000,-0.001331365568978782,0.004019358853420078,0.854,False
max_delta_volume,ExtraTrees,P4,P3,leave_family_out,0.04199874713850919,2000,-0.002059566290298038,0.10597406578674734,0.9605,False
max_delta_volume,ExtraTrees,P4,P3,leave_chemical_system_out,0.0005274307791700172,2000,-0.003840277009646427,0.005412708328291829,0.565,False
max_delta_volume,ExtraTrees,P4,P3,leave_working_ion_out,0.029586912147115563,2000,0.01406648174877642,0.048878875429512594,1.0,True
max_delta_volume,ExtraTrees,P0,P1,framework_groupkfold,-0.003461996471429066,2000,-0.006014877086964561,-0.0010222969523013615,0.0015,True
max_delta_volume,ExtraTrees,P0,P1,leave_family_out,0.0405772884338326,2000,-0.022018161226611578,0.13631169154117057,0.8355,False
max_delta_volume,ExtraTrees,P0,P1,leave_chemical_system_out,-0.005378078224610077,2000,-0.010230872991695816,0.000300066293503474,0.03,False
max_delta_volume,ExtraTrees,P0,P1,leave_working_ion_out,0.0010527644016375542,2000,-0.01993205779541425,0.02340672501619059,0.5475,False
max_delta_volume,ExtraTrees,P0,P2,framework_groupkfold,-0.0015385545929553854,2000,-0.0040813205633169645,0.0008870734583598776,0.124,False
