target,model_name,leaky_protocol,clean_protocol,hard_split,leaky_domain_penalty_mae,clean_domain_penalty_mae,leakage_domain_interaction_mae,interpretation
max_delta_volume,ExtraTrees,P0,P1,leave_chemical_system_out,-0.00029361084407196307,-0.00567168906868204,-0.005378078224610077,no_masking_or_reverse
max_delta_volume,ExtraTrees,P0,P1,leave_working_ion_out,0.02656740709464847,0.027620171496286025,0.0010527644016375542,leakage_masks_domain_shift
max_delta_volume,ExtraTrees,P0,P2,framework_groupkfold,0.0015969122401154005,5.8357647160015014e-05,-0.0015385545929553854,no_masking_or_reverse
max_delta_volume,ExtraTrees,P0,P2,leave_family_out,0.020823353243345097,0.05936387422239334,0.03854052097904824,leakage_masks_domain_shift
max_delta_volume,ExtraTrees,P0,P2,leave_chemical_system_out,-0.00029361084407196307,-0.003681253622018439,-0.003387642777946476,no_masking_or_reverse
max_delta_volume,ExtraTrees,P0,P2,leave_working_ion_out,0.02656740709464847,0.029051342239834924,0.0024839351451864528,leakage_masks_domain_shift
max_delta_volume,ExtraTrees,P0,P3,framework_groupkfold,0.0015969122401154005,0.0019846747715105625,0.0003877625313951621,leakage_masks_domain_shift
max_delta_volume,ExtraTrees,P0,P3,leave_family_out,0.020823353243345097,0.04871236687556818,0.027889013632223084,leakage_masks_domain_shift
max_delta_volume,ExtraTrees,P0,P3,leave_chemical_system_out,-0.00029361084407196307,-0.0003485033546037977,-5.489251053183465e-05,no_masking_or_reverse
max_delta_volume,ExtraTrees,P0,P3,leave_working_ion_out,0.02656740709464847,0.031176512172778822,0.004609105078130352,leakage_masks_domain_shift
stability_worst,Ridge,P4,P1,framework_groupkfold,-1.714868065579966e-06,0.0009285527546774447,0.0009302676227430247,leakage_masks_domain_shift
stability_worst,Ridge,P4,P1,leave_family_out,0.00059943914994045,0.08527717990815237,0.08467774075821191,leakage_masks_domain_shift
stability_worst,Ridge,P4,P1,leave_chemical_system_out,-6.733564328184133e-05,-0.004834218367665628,-0.004766882724383787,no_masking_or_reverse
stability_worst,Ridge,P4,P1,leave_working_ion_out,0.0017358662431415,0.019055661686794727,0.017319795443653228,leakage_masks_domain_shift
stability_worst,Ridge,P4,P2,framework_groupkfold,-1.714868065579966e-06,0.0016556707042333363,0.0016573855722989163,leakage_masks_domain_shift
stability_worst,Ridge,P4,P2,leave_family_out,0.00059943914994045,0.07696805636108323,0.07636861721114277,leakage_masks_domain_shift
