target,protocol,split_name,model_name,n_folds,n_train_min,n_train_median,n_train_max,n_test_min,n_test_median,n_test_max,median_n_features,total_fit_seconds,median_fit_seconds,rmse_mean,rmse_std,rmse_ci95_lower,rmse_ci95_upper,mae_mean,mae_std,mae_ci95_lower,mae_ci95_upper,r2_mean,r2_std,r2_ci95_lower,r2_ci95_upper,spearman_mean,spearman_std,spearman_ci95_lower,spearman_ci95_upper,top10_hit_rate_mean,top10_hit_rate_std,top10_hit_rate_ci95_lower,top10_hit_rate_ci95_upper,top20_hit_rate_mean,top20_hit_rate_std,top20_hit_rate_ci95_lower,top20_hit_rate_ci95_upper,top10pct_hit_rate_mean,top10pct_hit_rate_std,top10pct_hit_rate_ci95_lower,top10pct_hit_rate_ci95_upper
energy_grav,P2,random_split,ExtraTrees,5,2560,2560.0,2560,641,641.0,641,93.0,5.709091663360596,1.139946699142456,123.36295014970194,8.022448961835027,116.3309635896251,130.39493670977873,79.09532493479705,3.784512485383691,75.77805348062333,82.41259638897077,0.7991798250636738,0.02104766074560861,0.7807307369874164,0.8176289131399315,0.9071554376193742,0.009060966889561336,0.8992131499598561,0.9150977252788923,0.58,0.14832396974191325,0.4499883082180683,0.7100116917819317,0.67,0.07582875444051547,0.6035331661653723,0.7364668338346275,0.7323076923076923,0.020640627484613427,0.7142153846153847,0.7504
energy_grav,P3,framework_groupkfold,ExtraTrees,5,2560,2561.0,2561,640,640.0,641,108.0,6.559330463409424,1.322065830230713,123.86855375888472,7.53106074025576,117.26728796579114,130.46981955197828,84.47348138869226,4.697880865702139,80.35560725005729,88.59135552732724,0.8064761586549176,0.014824297947286272,0.7934820885868112,0.819470228723024,0.9067529855761824,0.012342804459058387,0.8959340404532332,0.9175719306991317,0.6599999999999999,0.20736441353327723,0.47823707748828415,0.8417629225117157,0.62,0.09082951062292473,0.5403844236345677,0.6996155763654325,0.7507692307692307,0.029282260284712605,0.7251021979528985,0.776436263585563
energy_grav,P3,leave_chemical_system_out,ExtraTrees,75,3048,3184.0,3194,7,17.0,153,108.0,115.47895169258118,1.5445468425750732,118.63719942815463,80.0752264140065,100.51446964614028,136.75992921016905,92.85545290087185,64.7718719818687,78.1961982728099,107.51470752893381,0.4448127078719463,0.8002897600135246,0.2636900845895305,0.6259353311543618,0.8009043761088316,0.178702613962803,0.7604601672165164,0.8413485850011467,0.8586666666666667,0.15165156840006047,0.8243446857218556,0.8929886476114778,0.9413333333333332,0.09457348541818761,0.9199293386456917,0.9627373280209748,0.6051714766714766,0.34868213313861385,0.5262572810872336,0.6840856722557197
energy_grav,P3,leave_family_out,ExtraTrees,10,2027,3082.5,3191,10,118.5,1174,108.0,14.067459106445312,1.4726670980453491,175.79301150196642,74.39754049929083,129.68093816466,221.90508483927283,132.8602015464832,51.86078353791977,100.71655489120803,165.0038482017584,0.49146966313266083,0.2708405225199454,0.3236009681013627,0.6593383581639591,0.7945065876814954,0.09620757252418774,0.7348765164443709,0.8541366589186199,0.5900000000000001,0.24244128727957573,0.4397333333333334,0.7402666666666667,0.6950000000000001,0.19642640691448113,0.5732536516632498,0.8167463483367503,0.5917961252699646,0.2620222970465287,0.42939302301238147,0.7541992275275478
energy_grav,P3,leave_working_ion_out,ExtraTrees,3,543,2807.0,3052,149,394.0,2658,108.0,3.5145301818847656,1.4974353313446045,167.82553878291503,39.01768558807747,123.67287107914692,211.97820648668315,120.37821776876604,34.20646661810012,81.66995685719338,159.0864786803387,0.5875103912814669,0.1227340323477715,0.4486237591166272,0.7263970234463065,0.7655841302367805,0.08679405438929698,0.66736741173197,0.863800848741591,0.39999999999999997,0.17320508075688773,0.204,0.596,0.4166666666666667,0.02886751345948128,0.384,0.44933333333333336,0.5360066833751044,0.06682727621100504,0.4603845013922234,0.6116288653579856
energy_grav,P3,random_split,ExtraTrees,5,2560,2560.0,2560,641,641.0,641,108.0,6.476999521255493,1.3059818744659424,114.86271909484427,8.056538875947151,107.80085140756913,121.9245867821194,73.71476335434998,2.789585954803269,71.26958345533463,76.15994325336534,0.825968798694273,0.017863870242435506,0.810310426038571,0.841627171349975,0.9238555502500475,0.005758282315540895,0.9188081932591032,0.9289029072409918,0.54,0.13416407864998736,0.42239999999999994,0.6576,0.67,0.1036822067666386,0.5791185387441422,0.7608814612558579,0.7692307692307693,0.030769230769230802,0.742260349317541,0.7962011891439975
energy_grav,P4,framework_groupkfold,Ridge,5,2560,2561.0,2561,640,640.0,641,267.0,0.66025972366333,0.1297314167022705,1.6404727219397686,0.32081157098973656,1.3592689815047607,1.9216764623747764,0.8709532859029098,0.06801452165314122,0.8113359291044762,0.9305706427013434,0.9999650466890422,1.3387043646962635e-05,0.9999533124279142,0.9999767809501702,0.9999713210787219,4.3595258730322e-06,0.9999674997858108,0.999975142371633,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9969230769230769,0.006880209161537776,0.9908923076923077,1.002953846153846
energy_grav,P4,leave_chemical_system_out,Ridge,75,3048,3184.0,3194,7,17.0,153,267.0,11.943680286407469,0.1599993705749511,0.7615469761607878,0.4381776779093605,0.6623780320455969,0.8607159202759788,0.5941494441632542,0.3500724229922979,0.5149205963642709,0.6733782919622375,0.9999492581809448,0.0001849675499055596,0.9999073960835709,0.9999911202783187,0.9997503605296743,0.0011203495378689554,0.9994968015596224,1.0000039194997261,0.996,0.019727878476642854,0.9915351607879801,1.0004648392120197,0.9986666666666667,0.008109609470607435,0.9968312892640026,1.0005020440693309,1.0,0.0,1.0,1.0
energy_grav,P4,leave_family_out,Ridge,10,2027,3082.5,3191,10,118.5,1174,267.0,1.4683945178985591,0.1546189785003662,4.603296871379747,4.65795626913828,1.7162656652000496,7.490328077559445,3.2250137352420722,3.354352218869925,1.1459646903726273,5.304062780111517,0.9986206326011196,0.0034996058718622853,0.9964515544093949,1.0007897107928447,0.9961956829347038,0.011702122500532198,0.9889426322649464,1.0034487336044613,1.0,0.0,1.0,1.0,0.985,0.03374742788552765,0.9640831274910526,1.0059168725089473,0.9983050847457626,0.003573195096235406,0.9960903954802259,1.0005197740112994
energy_grav,P4,leave_working_ion_out,Ridge,3,543,2807.0,3052,149,394.0,2658,267.0,0.3821749687194823,0.1519994735717773,7.99308484191857,1.301901600314258,6.51984449269488,9.466325191142259,6.20870178211873,0.7255468016571337,5.38766828527575,7.02973527896171,0.9990676617916666,0.00013927335401379992,0.9989100591551422,0.999225264428191,0.9995880497991498,8.333704303426305e-05,0.9994937450572604,0.9996823545410393,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.993734335839599,0.010852448668977934,0.981453634085213,1.006015037593985
energy_grav,P4,random_split,Ridge,5,2560,2560.0,2560,641,641.0,641,267.0,0.7150974273681641,0.1457052230834961,2.3050746569045435,0.5909829868130791,1.7870552291370596,2.8230940846720265,0.9194505452639292,0.08084484339102083,0.8485869156064915,0.990314174921367,0.9999271962957164,3.1107502035965126e-05,0.9998999293679646,0.9999544632234681,0.9999612900403868,1.293301399385523e-05,0.9999499537537967,0.9999726263269769,0.96,0.0547722557505166,0.9119900010414497,1.0080099989585503,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
