target,protocol,model_name,split_name,random_rmse_mean,split_rmse_mean,rmse_delta_vs_random,rmse_ratio_vs_random,random_mae_mean,split_mae_mean,mae_delta_vs_random,random_r2_mean,split_r2_mean,r2_delta_vs_random,n_folds_split
stability_worst,P4,DummyMean,leave_family_out,0.11421874885154856,0.16081589360207107,0.04659714475052251,1.4079640621093246,0.04908548888345502,0.08554571160361575,0.03646022272016073,-0.000915937423749219,-0.18156165380776268,-0.18064571638401347,10
stability_worst,P4,DummyMean,leave_working_ion_out,0.11421874885154856,0.12084397390356505,0.006625225052016487,1.0580047069209921,0.04908548888345502,0.06496664273998944,0.015881153856534415,-0.000915937423749219,-0.0009477409905046999,-3.180356675548093e-05,3
stability_worst,P4,DummyMean,random_split,0.11421874885154856,0.11421874885154856,0.0,1.0,0.04908548888345502,0.04908548888345502,0.0,-0.000915937423749219,-0.000915937423749219,0.0,5
stability_worst,P4,ExtraTrees,framework_groupkfold,0.01266445916080294,0.00775438201548308,-0.00491007714531986,0.6122947626127797,0.00110118501944062,0.00075643492547056,-0.00034475009397006004,0.9873934540847898,0.9935822913819402,0.0061888372971503625,5
stability_worst,P4,ExtraTrees,leave_chemical_system_out,0.01266445916080294,0.0011982465920126696,-0.01146621256879027,0.09461490433964173,0.00110118501944062,0.0004606049147070841,-0.000640580104733536,0.9873934540847898,0.9984933840463208,0.011099929961530974,75
stability_worst,P4,ExtraTrees,leave_family_out,0.01266445916080294,0.00917514053303377,-0.00348931862776917,0.724479459922871,0.00110118501944062,0.00277796792941255,0.00167678290997193,0.9873934540847898,0.996595480387741,0.009202026302951194,10
stability_worst,P4,ExtraTrees,leave_working_ion_out,0.01266445916080294,0.013952934590912833,0.0012884754301098929,1.1017394753103853,0.00110118501944062,0.0013831751213470667,0.0002819901019064466,0.9873934540847898,0.9648746168803086,-0.022518837204481224,3
stability_worst,P4,ExtraTrees,random_split,0.01266445916080294,0.01266445916080294,0.0,1.0,0.00110118501944062,0.00110118501944062,0.0,0.9873934540847898,0.9873934540847898,0.0,5
stability_worst,P4,Ridge,framework_groupkfold,0.00098485958191958,0.00096417976210934,-2.0679819810240103e-05,0.9790022657139272,0.0004220265400559,0.00042031167199032003,-1.714868065579966e-06,0.9999189893096899,0.9999181552446629,-8.340650270444172e-07,5
stability_worst,P4,Ridge,leave_chemical_system_out,0.00098485958191958,0.0005340413869362459,-0.00045081819498333413,0.5422512982971147,0.0004220265400559,0.00035469089677405867,-6.733564328184133e-05,0.9999189893096899,0.9993603841395403,-0.0005586051701496064,75
stability_worst,P4,Ridge,leave_family_out,0.00098485958191958,0.00155902659809865,0.00057416701617907,1.5829937858348972,0.0004220265400559,0.00102146568999635,0.00059943914994045,0.9999189893096899,0.9996973769594131,-0.00022161235027684523,10
stability_worst,P4,Ridge,leave_working_ion_out,0.00098485958191958,0.0027991958247679002,0.0018143362428483202,2.842228350271026,0.0004220265400559,0.0021578927831974,0.0017358662431415,0.9999189893096899,0.9987969624046388,-0.0011220269050511433,3
stability_worst,P4,Ridge,random_split,0.00098485958191958,0.00098485958191958,0.0,1.0,0.0004220265400559,0.0004220265400559,0.0,0.9999189893096899,0.9999189893096899,0.0,5
