target,protocol,split_name,model_name,n_folds,n_train_median,n_test_median,median_n_features,rmse_mean,mae_mean,r2_mean,spearman_mean,top10_hit_rate_mean,top20_hit_rate_mean,top10pct_hit_rate_mean,total_fit_seconds
capacity_grav,P3,leave_family_out,Ridge,10,3082.5,118.5,112.0,112.14846625527252,83.4640202492396,-0.6645149970950928,0.7354182574597942,0.65,0.635,0.549926065582661,0.6846292018890376
capacity_grav,P3,leave_working_ion_out,DummyMean,3,2807.0,394.0,112.0,72.4924164617663,58.273335006766764,-0.1651678607222322,,0.0,0.0,0.0137844611528822,0.0622947216033934
capacity_grav,P3,leave_working_ion_out,ExtraTrees,3,2807.0,394.0,112.0,40.20272937720399,27.8275981092532,0.642898255667855,0.8470942863832712,0.5,0.5333333333333333,0.6192355889724311,3.352491855621338
capacity_grav,P3,leave_working_ion_out,Ridge,3,2807.0,394.0,112.0,60.9741578351778,43.69548487448922,0.06640004632434793,0.642293935335912,0.3,0.39999999999999997,0.5203216374269006,0.1878609657287596
capacity_grav,P3,random_split,DummyMean,5,2560.0,641.0,112.0,76.31943811355585,56.83498939697961,-0.00113899109140654,,0.0,0.01,0.08923076923076918,0.1162624359130856
capacity_grav,P3,random_split,ExtraTrees,5,2560.0,641.0,112.0,31.804170821906176,17.036009859566455,0.8263978574368602,0.944121085938108,0.6399999999999999,0.64,0.7538461538461538,6.419271469116211
capacity_grav,P3,random_split,Ridge,5,2560.0,641.0,112.0,41.74425559494992,26.737504947070693,0.6999009269539126,0.8789778222957997,0.48,0.6399999999999999,0.7076923076923076,0.3345770835876462
capacity_grav,P4,framework_groupkfold,DummyMean,5,2561.0,640.0,267.0,75.9077208543779,57.48965956896787,-0.005310552713303178,,0.02,0.01,0.04673076923076922,0.1179220676422116
capacity_grav,P4,framework_groupkfold,ExtraTrees,5,2561.0,640.0,267.0,5.90078471480973,0.7554938786586213,0.9906402928416442,0.9997411753511367,0.9199999999999999,0.97,0.990625,11.689654111862183
capacity_grav,P4,framework_groupkfold,Ridge,5,2561.0,640.0,267.0,0.6314809426760616,0.2548087181254444,0.9999282634405964,0.9999332494804968,0.9800000000000001,0.9800000000000001,0.99375,0.7028720378875731
capacity_grav,P4,leave_chemical_system_out,DummyMean,75,3184.0,17.0,267.0,70.84896241964705,58.35260247343301,-6.69185693351281e+27,,0.6306666666666666,0.8246666666666667,0.19906613756613756,1.7354538440704304
capacity_grav,P4,leave_chemical_system_out,ExtraTrees,75,3184.0,17.0,267.0,0.8841598622651047,0.46271757312818995,-2.9585409672267464e+24,0.9830845187420378,0.9666666666666667,0.9886666666666667,0.9060238095238096,211.59410881996155
capacity_grav,P4,leave_chemical_system_out,Ridge,75,3184.0,17.0,267.0,0.2243045780395005,0.17440821237978305,-2.91942458582334e+21,0.9841890529991391,0.9626666666666667,0.9879999999999999,0.8798201058201058,11.756651878356932
capacity_grav,P4,leave_family_out,DummyMean,10,3082.5,118.5,267.0,95.55978648444994,71.24817498319496,-0.2079545047440737,,0.19,0.29500000000000004,0.039316897791474036,0.20719981193542408
capacity_grav,P4,leave_family_out,ExtraTrees,10,3082.5,118.5,267.0,16.288667049355542,6.743234177351686,0.9685243935676136,0.9992302228369272,0.9800000000000001,0.9800000000000001,0.9691291714917358,25.78764247894287
capacity_grav,P4,leave_family_out,Ridge,10,3082.5,118.5,267.0,2.2594039661239056,1.389660829955008,0.9992991166828915,0.9993937643209814,0.97,0.99,0.9400428115240201,1.4910297393798824
capacity_grav,P4,leave_working_ion_out,DummyMean,3,2807.0,394.0,267.0,72.4924164617663,58.273335006766764,-0.1651678607222322,,0.0,0.0,0.0137844611528822,0.0544164180755614
capacity_grav,P4,leave_working_ion_out,ExtraTrees,3,2807.0,394.0,267.0,6.983418620090975,1.7214543446588195,0.9815986761496766,0.9995216266805008,0.8333333333333334,0.8833333333333333,0.9664995822890559,5.957322120666504
capacity_grav,P4,leave_working_ion_out,Ridge,3,2807.0,394.0,267.0,5.305237662243688,4.5088604036770805,0.9892827009694566,0.9995718877696115,1.0,0.9833333333333334,0.9912280701754387,0.38006329536437977
capacity_grav,P4,random_split,DummyMean,5,2560.0,641.0,267.0,76.31943811355585,56.83498939697961,-0.00113899109140654,,0.0,0.01,0.08923076923076918,0.1228964328765868
capacity_grav,P4,random_split,ExtraTrees,5,2560.0,641.0,267.0,7.925852627168856,0.741560566855479,0.984214548284838,0.9996718394938862,0.9800000000000001,1.0,0.9846153846153847,12.010316610336304
capacity_grav,P4,random_split,Ridge,5,2560.0,641.0,267.0,0.8478903297035604,0.2662897119888466,0.9998685281002851,0.9999624746055179,1.0,1.0,0.9907692307692308,0.700663089752197
energy_grav,P0,framework_groupkfold,DummyMean,5,2561.0,640.0,266.0,282.4616636781445,220.42336867647106,-0.0058028776461758694,,0.0,0.0,0.06548076923076922,0.0969188213348387
energy_grav,P0,framework_groupkfold,ExtraTrees,5,2561.0,640.0,266.0,28.048644406188096,12.204351001656631,0.9899019278138843,0.9984261182774548,0.9400000000000001,0.89,0.9377403846153847,12.586472034454346
energy_grav,P0,framework_groupkfold,Ridge,5,2561.0,640.0,266.0,34.5918431524634,18.422587339796298,0.9845483487215556,0.9932710813434514,0.9199999999999999,0.9199999999999999,0.9438942307692308,0.6734402179718015
energy_grav,P0,leave_chemical_system_out,DummyMean,75,3184.0,17.0,266.0,261.36241551155547,218.2569304741443,-3.369514728949356,,0.6426666666666667,0.8293333333333334,0.1922227032227032,1.66163873672485
energy_grav,P0,leave_chemical_system_out,ExtraTrees,75,3184.0,17.0,266.0,19.43254782245841,12.930085398922552,0.9865855857914998,0.9897379901321517,0.9746666666666666,0.9913333333333333,0.9446349206349206,229.20080947875977
energy_grav,P0,leave_chemical_system_out,Ridge,75,3184.0,17.0,266.0,20.215508053017945,15.771938680078156,0.9645655289206579,0.9763255519781321,0.9693333333333334,0.9879999999999999,0.9317460317460318,11.731422185897825
energy_grav,P0,leave_family_out,DummyMean,10,3082.5,118.5,266.0,302.7458655573679,250.20465299265234,-0.8862638891903343,,0.19,0.29500000000000004,0.053602612077188326,0.1908297538757319
energy_grav,P0,leave_family_out,ExtraTrees,10,3082.5,118.5,266.0,48.516377368773114,30.582865218904566,0.9453885382735798,0.9913823309212806,0.8800000000000001,0.9349999999999999,0.9108502075178567,27.816226959228516
energy_grav,P0,leave_family_out,Ridge,10,3082.5,118.5,266.0,105.32024432736937,73.77005167396236,0.22875086888990168,0.8925424768867997,0.8400000000000001,0.9099999999999999,0.7857444770900924,1.4911344051361082
energy_grav,P0,leave_working_ion_out,DummyMean,3,2807.0,394.0,266.0,284.30101171204905,230.00958126045077,-0.1860216844254556,,0.0,0.016666666666666666,0.018796992481203,0.0797722339630125
energy_grav,P0,leave_working_ion_out,ExtraTrees,3,2807.0,394.0,266.0,34.29613259332012,19.176067281853637,0.9807505058330359,0.9959992478409424,0.7666666666666666,0.7833333333333333,0.8917084377610695,6.465699911117554
energy_grav,P0,leave_working_ion_out,Ridge,3,2807.0,394.0,266.0,131.9549122626577,108.54081292459493,0.6648021511136367,0.9536850855881353,0.7666666666666666,0.85,0.8234126984126985,0.3489427566528318
energy_grav,P0,random_split,DummyMean,5,2560.0,641.0,266.0,275.7566624179896,216.20750666814834,-0.001831218554316566,,0.0,0.01,0.07384615384615381,0.10837721824645981
energy_grav,P0,random_split,ExtraTrees,5,2560.0,641.0,266.0,21.004939353901943,10.021473508623593,0.9941608624122701,0.998463748596673,0.86,0.9199999999999999,0.9538461538461538,12.300096988677979
energy_grav,P0,random_split,Ridge,5,2560.0,641.0,266.0,46.59305607679098,18.654418102699296,0.9704906860913137,0.9929393507516003,0.8800000000000001,0.9099999999999999,0.9446153846153846,0.6787154674530028
energy_grav,P1,framework_groupkfold,DummyMean,5,2561.0,640.0,73.0,282.4616636781445,220.42336867647106,-0.0058028776461758694,,0.0,0.0,0.06548076923076922,0.0909829139709469
energy_grav,P1,framework_groupkfold,ExtraTrees,5,2561.0,640.0,73.0,207.05485532119047,147.12633623957805,0.45881740619544253,0.7057388268266311,0.2,0.32999999999999996,0.40807692307692306,3.5262975692749023
energy_grav,P1,framework_groupkfold,Ridge,5,2561.0,640.0,73.0,233.59253256459107,174.42142310247482,0.3112614848074262,0.5826964263009344,0.16,0.21000000000000002,0.3116826923076923,0.2610077857971188
energy_grav,P1,leave_chemical_system_out,DummyMean,75,3184.0,17.0,73.0,261.36241551155547,218.2569304741443,-3.369514728949356,,0.6426666666666667,0.8293333333333334,0.1922227032227032,1.399255037307735
energy_grav,P1,leave_chemical_system_out,ExtraTrees,75,3184.0,17.0,73.0,202.7293449703213,161.12925816729305,-0.1650209312826042,0.3848443152594626,0.6839999999999999,0.854,0.28073641173641173,59.15305256843567
energy_grav,P1,leave_chemical_system_out,Ridge,75,3184.0,17.0,73.0,225.37622159260363,184.2005894080651,-0.738557904420267,0.2527103374287677,0.6413333333333333,0.8446666666666667,0.22091053391053392,4.406375169754025
energy_grav,P1,leave_family_out,DummyMean,10,3082.5,118.5,73.0,302.7458655573679,250.20465299265234,-0.8862638891903343,,0.19,0.29500000000000004,0.053602612077188326,0.1868054866790765
energy_grav,P1,leave_family_out,ExtraTrees,10,3082.5,118.5,73.0,245.01936580111038,181.28560738172425,0.11617361681085911,0.48680783117939985,0.27,0.395,0.2247706074323613,7.335283041000366
energy_grav,P1,leave_family_out,Ridge,10,3082.5,118.5,73.0,378.43975931255596,312.3267363132768,-3.0114156341182854,0.40999605284507207,0.29,0.34500000000000003,0.24042633514851638,0.5662894248962397
energy_grav,P1,leave_working_ion_out,DummyMean,3,2807.0,394.0,73.0,284.30101171204905,230.00958126045077,-0.1860216844254556,,0.0,0.016666666666666666,0.018796992481203,0.05049991607666
energy_grav,P1,leave_working_ion_out,ExtraTrees,3,2807.0,394.0,73.0,207.5023469689381,138.67044725102994,0.36929754274292126,0.7027661307677989,0.3,0.4000000000000001,0.5207393483709273,1.9172346591949463
energy_grav,P1,leave_working_ion_out,Ridge,3,2807.0,394.0,73.0,232.7034365382257,177.87856547801653,0.20867895253470622,0.5527445788785933,0.16666666666666666,0.18333333333333335,0.2960526315789474,0.14734792709350558
energy_grav,P1,random_split,DummyMean,5,2560.0,641.0,73.0,275.7566624179896,216.20750666814834,-0.001831218554316566,,0.0,0.01,0.07384615384615381,0.0990397930145261
energy_grav,P1,random_split,ExtraTrees,5,2560.0,641.0,73.0,206.34129180278487,139.31604217323041,0.43788811614256673,0.7273278407173873,0.16,0.27999999999999997,0.4,3.604001760482788
energy_grav,P1,random_split,Ridge,5,2560.0,641.0,73.0,225.4606581228918,168.0684936868948,0.3297837276583512,0.6133203408602843,0.16,0.26,0.29846153846153844,0.2748939990997312
energy_grav,P2,framework_groupkfold,DummyMean,5,2561.0,640.0,93.0,282.4616636781445,220.42336867647106,-0.0058028776461758694,,0.0,0.0,0.06548076923076922,0.0998761653900144
energy_grav,P2,framework_groupkfold,ExtraTrees,5,2561.0,640.0,93.0,127.61724724084714,87.1312601392992,0.7948025380291124,0.8953454212984642,0.6799999999999999,0.67,0.7476923076923077,5.603888511657715
energy_grav,P2,framework_groupkfold,Ridge,5,2561.0,640.0,93.0,202.0338208463849,135.56004811395056,0.48159425651120513,0.8047193291751629,0.4,0.47000000000000003,0.5952403846153846,0.31300997734069813
energy_grav,P2,leave_chemical_system_out,DummyMean,75,3184.0,17.0,93.0,261.36241551155547,218.2569304741443,-3.369514728949356,,0.6426666666666667,0.8293333333333334,0.1922227032227032,1.5486395359039262
energy_grav,P2,leave_chemical_system_out,ExtraTrees,75,3184.0,17.0,93.0,119.98364281052876,95.12270690531348,0.46684931966979815,0.7831897726750365,0.848,0.93,0.6344704184704184,97.60724997520447
energy_grav,P2,leave_chemical_system_out,Ridge,75,3184.0,17.0,93.0,165.34955487748937,133.85067800700136,-0.5068777065986056,0.6806904267215675,0.7973333333333333,0.912,0.5422801827801828,5.155200242996213
energy_grav,P2,leave_family_out,DummyMean,10,3082.5,118.5,93.0,302.7458655573679,250.20465299265234,-0.8862638891903343,,0.19,0.29500000000000004,0.053602612077188326,0.2176027297973627
energy_grav,P2,leave_family_out,ExtraTrees,10,3082.5,118.5,93.0,186.90521050083265,139.7789565190476,0.44441449008171074,0.7549719063595529,0.54,0.63,0.5075200962142745,11.982666492462158
energy_grav,P2,leave_family_out,Ridge,10,3082.5,118.5,93.0,486.1363343803767,368.9344619994482,-14.559770487501051,0.6470570785565929,0.53,0.525,0.4476155448579914,0.6556577682495114
energy_grav,P2,leave_working_ion_out,DummyMean,3,2807.0,394.0,93.0,284.30101171204905,230.00958126045077,-0.1860216844254556,,0.0,0.016666666666666666,0.018796992481203,0.0629007816314696
energy_grav,P2,leave_working_ion_out,ExtraTrees,3,2807.0,394.0,93.0,181.41467852228268,125.76627370483531,0.5193708115276471,0.7553332076119919,0.39999999999999997,0.4166666666666667,0.4826232247284879,2.8668949604034424
energy_grav,P2,leave_working_ion_out,Ridge,3,2807.0,394.0,93.0,256.50952603769156,187.31625389346812,0.02137042099949187,0.5670127245209198,0.16666666666666666,0.13333333333333333,0.27731829573934835,0.1656634807586668
energy_grav,P2,random_split,DummyMean,5,2560.0,641.0,93.0,275.7566624179896,216.20750666814834,-0.001831218554316566,,0.0,0.01,0.07384615384615381,0.102077007293701
energy_grav,P2,random_split,ExtraTrees,5,2560.0,641.0,93.0,123.36295014970194,79.09532493479705,0.7991798250636738,0.9071554376193742,0.58,0.67,0.7323076923076923,5.709091663360596
energy_grav,P2,random_split,Ridge,5,2560.0,641.0,93.0,189.7520960506094,132.06256943720422,0.5232948149808021,0.8029472421887531,0.33999999999999997,0.44000000000000006,0.5353846153846155,0.3106284141540525
energy_grav,P3,framework_groupkfold,DummyMean,5,2561.0,640.0,108.0,282.4616636781445,220.42336867647106,-0.0058028776461758694,,0.0,0.0,0.06548076923076922,0.1082670688629147
energy_grav,P3,framework_groupkfold,ExtraTrees,5,2561.0,640.0,108.0,123.86855375888472,84.47348138869226,0.8064761586549176,0.9067529855761824,0.6599999999999999,0.62,0.7507692307692307,6.559330463409424
energy_grav,P3,framework_groupkfold,Ridge,5,2561.0,640.0,108.0,182.2241442809795,121.08718009190802,0.5769816254781033,0.8377155616532679,0.44000000000000006,0.51,0.6326442307692307,0.3294372558593748
energy_grav,P3,leave_chemical_system_out,DummyMean,75,3184.0,17.0,108.0,261.36241551155547,218.2569304741443,-3.369514728949356,,0.6426666666666667,0.8293333333333334,0.1922227032227032,1.4700067043304395
energy_grav,P3,leave_chemical_system_out,ExtraTrees,75,3184.0,17.0,108.0,118.63719942815463,92.85545290087185,0.4448127078719463,0.8009043761088316,0.8586666666666667,0.9413333333333332,0.6051714766714766,115.47895169258118
energy_grav,P3,leave_chemical_system_out,Ridge,75,3184.0,17.0,108.0,145.44778721187032,117.18245908492786,-0.11320838308617245,0.7384852588862869,0.8333333333333334,0.9226666666666667,0.5477715247715248,5.513979673385617
energy_grav,P3,leave_family_out,DummyMean,10,3082.5,118.5,108.0,302.7458655573679,250.20465299265234,-0.8862638891903343,,0.19,0.29500000000000004,0.053602612077188326,0.20859169960021912
energy_grav,P3,leave_family_out,ExtraTrees,10,3082.5,118.5,108.0,175.79301150196642,132.8602015464832,0.49146966313266083,0.7945065876814954,0.5900000000000001,0.6950000000000001,0.5917961252699646,14.067459106445312
energy_grav,P3,leave_family_out,Ridge,10,3082.5,118.5,108.0,424.58641953059475,318.62856380654273,-11.721133292357475,0.7175619635992713,0.54,0.5900000000000001,0.548917072610514,0.7047634124755855
energy_grav,P3,leave_working_ion_out,DummyMean,3,2807.0,394.0,108.0,284.30101171204905,230.00958126045077,-0.1860216844254556,,0.0,0.016666666666666666,0.018796992481203,0.062889814376831
energy_grav,P3,leave_working_ion_out,ExtraTrees,3,2807.0,394.0,108.0,167.82553878291503,120.37821776876604,0.5875103912814669,0.7655841302367805,0.39999999999999997,0.4166666666666667,0.5360066833751044,3.5145301818847656
energy_grav,P3,leave_working_ion_out,Ridge,3,2807.0,394.0,108.0,225.87268563256643,165.85902548512703,0.24798951487131773,0.6607494942665018,0.20000000000000004,0.2333333333333333,0.3725981620718462,0.18961048126220692
energy_grav,P3,random_split,DummyMean,5,2560.0,641.0,108.0,275.7566624179896,216.20750666814834,-0.001831218554316566,,0.0,0.01,0.07384615384615381,0.11962175369262659
energy_grav,P3,random_split,ExtraTrees,5,2560.0,641.0,108.0,114.86271909484427,73.71476335434998,0.825968798694273,0.9238555502500475,0.54,0.67,0.7692307692307693,6.476999521255493
energy_grav,P3,random_split,Ridge,5,2560.0,641.0,108.0,164.683509282099,115.1604391955616,0.6415679269290522,0.8428251709507635,0.45999999999999996,0.6,0.6092307692307692,0.31310892105102506
energy_grav,P4,framework_groupkfold,DummyMean,5,2561.0,640.0,267.0,282.4616636781445,220.42336867647106,-0.0058028776461758694,,0.0,0.0,0.06548076923076922,0.1081154346466061
energy_grav,P4,framework_groupkfold,ExtraTrees,5,2561.0,640.0,267.0,8.650161737781094,1.7149172438613973,0.998796225073123,0.9999653052365349,0.9800000000000001,0.9800000000000001,0.9969230769230769,13.135168552398682
energy_grav,P4,framework_groupkfold,Ridge,5,2561.0,640.0,267.0,1.6404727219397686,0.8709532859029098,0.9999650466890422,0.9999713210787219,1.0,1.0,0.9969230769230769,0.66025972366333
energy_grav,P4,leave_chemical_system_out,DummyMean,75,3184.0,17.0,267.0,261.36241551155547,218.2569304741443,-3.369514728949356,,0.6426666666666667,0.8293333333333334,0.1922227032227032,1.6403880119323704
energy_grav,P4,leave_chemical_system_out,ExtraTrees,75,3184.0,17.0,267.0,4.8305482543778275,2.290362078659302,0.998661382216691,0.9974717665440627,0.9973333333333333,0.9993333333333334,0.9943174603174604,237.75223302841187
energy_grav,P4,leave_chemical_system_out,Ridge,75,3184.0,17.0,267.0,0.7615469761607878,0.5941494441632542,0.9999492581809448,0.9997503605296743,0.996,0.9986666666666667,1.0,11.943680286407469
energy_grav,P4,leave_family_out,DummyMean,10,3082.5,118.5,267.0,302.7458655573679,250.20465299265234,-0.8862638891903343,,0.19,0.29500000000000004,0.053602612077188326,0.2522602081298823
energy_grav,P4,leave_family_out,ExtraTrees,10,3082.5,118.5,267.0,13.690075404310338,5.399255927048363,0.9961338699333984,0.9976963140773485,0.95,0.985,0.992262343404569,29.035314559936523
energy_grav,P4,leave_family_out,Ridge,10,3082.5,118.5,267.0,4.603296871379747,3.2250137352420722,0.9986206326011196,0.9961956829347038,1.0,0.985,0.9983050847457626,1.4683945178985591
energy_grav,P4,leave_working_ion_out,DummyMean,3,2807.0,394.0,267.0,284.30101171204905,230.00958126045077,-0.1860216844254556,,0.0,0.016666666666666666,0.018796992481203,0.0630004405975341
energy_grav,P4,leave_working_ion_out,ExtraTrees,3,2807.0,394.0,267.0,11.895863686502048,3.765461062257931,0.9965471412444097,0.9998307207172639,0.8666666666666667,0.8833333333333333,0.9899749373433583,6.4867470264434814
energy_grav,P4,leave_working_ion_out,Ridge,3,2807.0,394.0,267.0,7.99308484191857,6.20870178211873,0.9990676617916666,0.9995880497991498,1.0,1.0,0.993734335839599,0.3821749687194823
energy_grav,P4,random_split,DummyMean,5,2560.0,641.0,267.0,275.7566624179896,216.20750666814834,-0.001831218554316566,,0.0,0.01,0.07384615384615381,0.1006255149841306
energy_grav,P4,random_split,ExtraTrees,5,2560.0,641.0,267.0,4.540506860046233,1.3663203740811842,0.9997057919120484,0.9999522686514938,0.96,1.0,0.9938461538461538,13.122861385345459
energy_grav,P4,random_split,Ridge,5,2560.0,641.0,267.0,2.3050746569045435,0.9194505452639292,0.9999271962957164,0.9999612900403868,0.96,1.0,1.0,0.7150974273681641
max_delta_volume,P0,framework_groupkfold,DummyMean,5,2561.0,640.0,266.0,0.08023887633792748,0.04544827674149824,-0.00313912753706942,,0.0,0.02,0.11817307692307692,0.10899734497070279
max_delta_volume,P0,framework_groupkfold,ExtraTrees,5,2561.0,640.0,266.0,0.0420070726101322,0.014619283032187161,0.740904939073536,0.8945844887823242,0.36,0.5,0.6572115384615385,14.267110586166382
max_delta_volume,P0,framework_groupkfold,Ridge,5,2561.0,640.0,266.0,0.0463521707762114,0.02490959291696878,0.6484053766570193,0.6985420789674951,0.04,0.08,0.23365384615384616,0.6700289249420165
max_delta_volume,P0,leave_chemical_system_out,DummyMean,75,3184.0,17.0,266.0,0.0547349123276782,0.04258117763056895,-1.3166628930603261,,0.6013333333333334,0.8260000000000001,0.14042905242905243,1.5896832942962622
max_delta_volume,P0,leave_chemical_system_out,ExtraTrees,75,3184.0,17.0,266.0,0.020665053442763794,0.012728759947999798,0.7467442098508847,0.8805200273369057,0.8986666666666667,0.95,0.6597498797498798,254.9287486076355
max_delta_volume,P0,leave_chemical_system_out,Ridge,75,3184.0,17.0,266.0,0.02933450369110189,0.022037425572549153,0.29748191917772193,0.6328124702926,0.764,0.8966666666666666,0.32661664261664264,11.92724776268005
max_delta_volume,P0,leave_family_out,DummyMean,10,3082.5,118.5,266.0,0.10398830244803152,0.062251320037490766,-0.19656641175732312,,0.2,0.31,0.19644886383574664,0.21299934387207
max_delta_volume,P0,leave_family_out,ExtraTrees,10,3082.5,118.5,266.0,0.0696630002426753,0.03384572403541686,0.5159628772665676,0.79262805113724,0.52,0.62,0.5064222007420238,31.449938774108887
max_delta_volume,P0,leave_family_out,Ridge,10,3082.5,118.5,266.0,0.10980859340453519,0.07782624194211292,-0.7725246957119767,0.46943427958482775,0.29,0.375,0.17185245017816864,1.4745895862579341
max_delta_volume,P0,leave_working_ion_out,DummyMean,3,2807.0,394.0,266.0,0.1159568656924812,0.07521460698406864,-0.24369082474409345,,0.03333333333333333,0.049999999999999996,0.0860693400167084,0.063997983932495
max_delta_volume,P0,leave_working_ion_out,ExtraTrees,3,2807.0,394.0,266.0,0.06403790565098447,0.03958977788672023,0.5920098334511626,0.7909830022897517,0.2333333333333333,0.25,0.3807644110275689,6.851341724395752
max_delta_volume,P0,leave_working_ion_out,Ridge,3,2807.0,394.0,266.0,0.16365248698168047,0.13954351630806103,-4.739479619794696,0.6374909565804261,0.13333333333333333,0.25,0.3095029239766081,0.37099909782409657
max_delta_volume,P0,random_split,DummyMean,5,2560.0,641.0,266.0,0.08890724284737622,0.04628987542217404,-0.0014506431392031134,,0.02,0.05,0.11076923076923073,0.1089954376220701
max_delta_volume,P0,random_split,ExtraTrees,5,2560.0,641.0,266.0,0.031358043689442616,0.01302237079207176,0.8652144802842348,0.9092900987067521,0.44000000000000006,0.54,0.6738461538461539,13.915041208267212
max_delta_volume,P0,random_split,Ridge,5,2560.0,641.0,266.0,0.049695395555793456,0.025556096853508858,0.6557072418424306,0.6885842160321929,0.06000000000000001,0.1,0.30153846153846153,0.6819975376129148
max_delta_volume,P1,framework_groupkfold,DummyMean,5,2561.0,640.0,73.0,0.08023887633792748,0.04544827674149824,-0.00313912753706942,,0.0,0.02,0.11817307692307692,0.1030001640319822
max_delta_volume,P1,framework_groupkfold,ExtraTrees,5,2561.0,640.0,73.0,0.0809926854697164,0.03819681336462294,-0.09823031087236331,0.44919745241246156,0.08,0.09,0.215,3.7365381717681885
max_delta_volume,P1,framework_groupkfold,Ridge,5,2561.0,640.0,73.0,0.08051889812654704,0.043497192692777235,-0.05192435003483915,0.3516873273875638,0.02,0.05,0.18384615384615383,0.2650048732757566
max_delta_volume,P1,leave_chemical_system_out,DummyMean,75,3184.0,17.0,73.0,0.0547349123276782,0.04258117763056895,-1.3166628930603261,,0.6013333333333334,0.8260000000000001,0.14042905242905243,1.5626397132873506
max_delta_volume,P1,leave_chemical_system_out,ExtraTrees,75,3184.0,17.0,73.0,0.04657236963999091,0.034390208527254565,-0.30953551122072603,0.25184070702150774,0.6306666666666666,0.8373333333333333,0.16854016354016355,62.75393605232239
max_delta_volume,P1,leave_chemical_system_out,Ridge,75,3184.0,17.0,73.0,0.05346008156729492,0.040926128062993554,-1.0621349667754019,0.23366984973403618,0.6253333333333333,0.8366666666666667,0.14346608946608946,4.362847566604612
max_delta_volume,P1,leave_family_out,DummyMean,10,3082.5,118.5,73.0,0.10398830244803152,0.062251320037490766,-0.19656641175732312,,0.2,0.31,0.19644886383574664,0.2059967517852779
max_delta_volume,P1,leave_family_out,ExtraTrees,10,3082.5,118.5,73.0,0.15975008482199066,0.1014625392731143,-4.434147690078703,0.19543575937552127,0.22000000000000003,0.335,0.12564051080337002,7.78558874130249
max_delta_volume,P1,leave_family_out,Ridge,10,3082.5,118.5,73.0,0.18353390235562878,0.14562402492386367,-4.553939917134748,0.11645066711664091,0.21000000000000002,0.315,0.09069429317918633,0.5535931587219235
max_delta_volume,P1,leave_working_ion_out,DummyMean,3,2807.0,394.0,73.0,0.1159568656924812,0.07521460698406864,-0.24369082474409345,,0.03333333333333333,0.049999999999999996,0.0860693400167084,0.062000274658203
max_delta_volume,P1,leave_working_ion_out,ExtraTrees,3,2807.0,394.0,73.0,0.11381154805373354,0.06768206909222263,-0.20173358965399016,0.36406135467705675,0.06666666666666667,0.18333333333333335,0.2263784461152882,2.0340018272399902
max_delta_volume,P1,leave_working_ion_out,Ridge,3,2807.0,394.0,73.0,0.11398193768843985,0.0771633351515013,-0.3049998076157033,0.32178558247700184,0.03333333333333333,0.15,0.15551378446115285,0.1545548439025877
max_delta_volume,P1,random_split,DummyMean,5,2560.0,641.0,73.0,0.08890724284737622,0.04628987542217404,-0.0014506431392031134,,0.02,0.05,0.11076923076923073,0.10399580001831041
max_delta_volume,P1,random_split,ExtraTrees,5,2560.0,641.0,73.0,0.08480898975813872,0.040061897595936605,-0.0005725942069087775,0.4813440316994912,0.06000000000000001,0.09,0.3292307692307692,3.877796173095703
max_delta_volume,P1,random_split,Ridge,5,2560.0,641.0,73.0,0.07900508654203167,0.042631579162374277,0.20060655698726776,0.3712759637673654,0.04,0.05,0.1815384615384615,0.2590510845184323
max_delta_volume,P2,framework_groupkfold,DummyMean,5,2561.0,640.0,77.0,0.08023887633792748,0.04544827674149824,-0.00313912753706942,,0.0,0.02,0.11817307692307692,0.1039967536926268
max_delta_volume,P2,framework_groupkfold,ExtraTrees,5,2561.0,640.0,77.0,0.07819455752433488,0.03625023597261036,-0.01843456884981385,0.52990659640545,0.1,0.13,0.24312499999999998,4.432487487792969
max_delta_volume,P2,framework_groupkfold,Ridge,5,2561.0,640.0,77.0,0.07958976479769668,0.04283792977732794,-0.0262680590938545,0.3869117307082689,0.02,0.1,0.18692307692307691,0.2867770195007321
max_delta_volume,P2,leave_chemical_system_out,DummyMean,75,3184.0,17.0,77.0,0.0547349123276782,0.04258117763056895,-1.3166628930603261,,0.6013333333333334,0.8260000000000001,0.14042905242905243,1.5632646083831763
max_delta_volume,P2,leave_chemical_system_out,ExtraTrees,75,3184.0,17.0,77.0,0.044006660117379685,0.032510624703431905,-0.23957629813378015,0.3338498503945092,0.6506666666666666,0.8533333333333334,0.17908297258297257,76.21401882171631
max_delta_volume,P2,leave_chemical_system_out,Ridge,75,3184.0,17.0,77.0,0.052151215630428155,0.03960811331666995,-1.0000469797147433,0.23891289512698066,0.644,0.8413333333333334,0.13750048100048098,4.595951080322263
max_delta_volume,P2,leave_family_out,DummyMean,10,3082.5,118.5,77.0,0.10398830244803152,0.062251320037490766,-0.19656641175732312,,0.2,0.31,0.19644886383574664,0.2129957675933833
max_delta_volume,P2,leave_family_out,ExtraTrees,10,3082.5,118.5,77.0,0.1503837955507911,0.09555575254784368,-3.7935698347617715,0.26259266163277434,0.25,0.37,0.17150807581021285,9.442011833190918
max_delta_volume,P2,leave_family_out,Ridge,10,3082.5,118.5,77.0,0.18086750577311167,0.14404249164876554,-4.522378560870559,0.15323926162012458,0.21000000000000002,0.32999999999999996,0.09675592646115859,0.5835645198822016
