protocol,split_name,fold_id,heldout_group,model_variant,n_test,energy_consistency_mae,energy_consistency_rmse,stability_consistency_mae,stability_consistency_rmse,any_negative_prediction_rate,mean_negative_outputs_per_record
P2,leave_family_out,7,sulfide_like,softconstrained_hardderived,55,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_family_out,8,oxide_like_other,unconstrained_direct,22,49.88983154296875,57.56051635742188,0.018350176513195,0.0218975692987442,0.0454545454545454,0.0454545454545454
P2,leave_family_out,8,oxide_like_other,unconstrained_hardderived,22,0.0,0.0,0.0,0.0,0.0454545454545454,0.0454545454545454
P2,leave_family_out,8,oxide_like_other,softconstrained_direct,22,36.497657775878906,48.7142333984375,0.0115257585421204,0.0137241994962096,0.1818181818181818,0.1818181818181818
P2,leave_family_out,8,oxide_like_other,softconstrained_hardderived,22,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909
P2,leave_family_out,9,organic_or_carbon_like,unconstrained_direct,10,54.32832717895508,83.09796905517578,0.0311863310635089,0.0334054455161094,0.0,0.0
P2,leave_family_out,9,organic_or_carbon_like,unconstrained_hardderived,10,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_family_out,9,organic_or_carbon_like,softconstrained_direct,10,19.50185775756836,22.65900993347168,0.015866819769144,0.0191327426582574,0.0,0.0
P2,leave_family_out,9,organic_or_carbon_like,softconstrained_hardderived,10,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,0,F-O-V,unconstrained_direct,153,44.210540771484375,55.119117736816406,0.0237979032099246,0.0261738151311874,0.2745098039215686,0.3333333333333333
P2,leave_chemical_system_out,0,F-O-V,unconstrained_hardderived,153,0.0,0.0,0.0,0.0,0.2745098039215686,0.3006535947712418
P2,leave_chemical_system_out,0,F-O-V,softconstrained_direct,153,17.33529281616211,24.332555770874023,0.0126589136198163,0.0130221350118517,0.8104575163398693,0.8104575163398693
P2,leave_chemical_system_out,0,F-O-V,softconstrained_hardderived,153,0.0,0.0,0.0,0.0,0.8104575163398693,0.8104575163398693
P2,leave_chemical_system_out,1,Mn-O-P,unconstrained_direct,118,37.54433822631836,45.21036529541016,0.0090084364637732,0.0107118552550673,0.1610169491525423,0.2457627118644068
P2,leave_chemical_system_out,1,Mn-O-P,unconstrained_hardderived,118,0.0,0.0,0.0,0.0,0.1610169491525423,0.2457627118644068
P2,leave_chemical_system_out,1,Mn-O-P,softconstrained_direct,118,15.676050186157228,20.388164520263672,0.0077339368872344,0.0087706763297319,0.059322033898305,0.059322033898305
P2,leave_chemical_system_out,1,Mn-O-P,softconstrained_hardderived,118,0.0,0.0,0.0,0.0,0.059322033898305,0.059322033898305
P2,leave_chemical_system_out,2,Fe-O-P,unconstrained_direct,102,58.82019805908203,67.1921157836914,0.0295456387102603,0.0331528782844543,0.0,0.0
P2,leave_chemical_system_out,2,Fe-O-P,unconstrained_hardderived,102,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,2,Fe-O-P,softconstrained_direct,102,23.666582107543945,29.8336238861084,0.0064264750108122,0.0089880209416151,0.0,0.0
P2,leave_chemical_system_out,2,Fe-O-P,softconstrained_hardderived,102,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,3,Cr-O-P,unconstrained_direct,84,18.67701911926269,24.440263748168945,0.0129823796451091,0.0158400814980268,0.4523809523809524,0.6309523809523809
P2,leave_chemical_system_out,3,Cr-O-P,unconstrained_hardderived,84,0.0,0.0,0.0,0.0,0.4523809523809524,0.5238095238095238
P2,leave_chemical_system_out,3,Cr-O-P,softconstrained_direct,84,17.989742279052734,20.777193069458008,0.0099602658301591,0.0110252238810062,0.0595238095238095,0.0595238095238095
P2,leave_chemical_system_out,3,Cr-O-P,softconstrained_hardderived,84,0.0,0.0,0.0,0.0,0.0595238095238095,0.0595238095238095
P2,leave_chemical_system_out,4,O-P-V,unconstrained_direct,82,42.5578498840332,59.7849235534668,0.011965712532401,0.0141298798844218,0.2073170731707317,0.2682926829268293
P2,leave_chemical_system_out,4,O-P-V,unconstrained_hardderived,82,0.0,0.0,0.0,0.0,0.2073170731707317,0.2804878048780488
P2,leave_chemical_system_out,4,O-P-V,softconstrained_direct,82,23.46307373046875,28.9939022064209,0.0200871024280786,0.0214904397726058,0.024390243902439,0.024390243902439
P2,leave_chemical_system_out,4,O-P-V,softconstrained_hardderived,82,0.0,0.0,0.0,0.0,0.024390243902439,0.024390243902439
P2,leave_chemical_system_out,5,Co-O-P,unconstrained_direct,76,35.11692428588867,44.67340087890625,0.0151985380798578,0.0192141477018594,0.0,0.0
P2,leave_chemical_system_out,5,Co-O-P,unconstrained_hardderived,76,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,5,Co-O-P,softconstrained_direct,76,20.42707061767578,23.995323181152344,0.004260045941919,0.0055335727520287,0.5789473684210527,0.618421052631579
P2,leave_chemical_system_out,5,Co-O-P,softconstrained_hardderived,76,0.0,0.0,0.0,0.0,0.5789473684210527,0.618421052631579
P2,leave_chemical_system_out,6,Ni-O-P,unconstrained_direct,74,71.01342010498047,91.07012176513672,0.0199109055101871,0.026455596089363,0.081081081081081,0.0945945945945946
P2,leave_chemical_system_out,6,Ni-O-P,unconstrained_hardderived,74,0.0,0.0,0.0,0.0,0.081081081081081,0.0945945945945946
P2,leave_chemical_system_out,6,Ni-O-P,softconstrained_direct,74,39.06536865234375,46.418907165527344,0.0077391234226524,0.01094610709697,0.0945945945945946,0.0945945945945946
P2,leave_chemical_system_out,6,Ni-O-P,softconstrained_hardderived,74,0.0,0.0,0.0,0.0,0.0945945945945946,0.0945945945945946
P2,leave_chemical_system_out,7,F-V,unconstrained_direct,66,54.189697265625,67.63249206542969,0.0178333930671215,0.0210206191986799,0.6818181818181818,1.3636363636363635
P2,leave_chemical_system_out,7,F-V,unconstrained_hardderived,66,0.0,0.0,0.0,0.0,0.6818181818181818,1.378787878787879
P2,leave_chemical_system_out,7,F-V,softconstrained_direct,66,20.95531463623047,25.99973487854004,0.0065112235024571,0.0079601295292377,0.0606060606060606,0.1515151515151515
P2,leave_chemical_system_out,7,F-V,softconstrained_hardderived,66,0.0,0.0,0.0,0.0,0.0606060606060606,0.1666666666666666
P2,leave_chemical_system_out,8,Mo-O-P,unconstrained_direct,61,30.90945053100586,36.458892822265625,0.0111191468313336,0.0138128092512488,0.1147540983606557,0.1311475409836065
P2,leave_chemical_system_out,8,Mo-O-P,unconstrained_hardderived,61,0.0,0.0,0.0,0.0,0.1147540983606557,0.1311475409836065
P2,leave_chemical_system_out,8,Mo-O-P,softconstrained_direct,61,25.16535186767578,31.097824096679688,0.0087710823863744,0.0095840031281113,0.2295081967213114,0.2786885245901639
P2,leave_chemical_system_out,8,Mo-O-P,softconstrained_hardderived,61,0.0,0.0,0.0,0.0,0.2295081967213114,0.2950819672131147
P2,leave_chemical_system_out,9,Mn-O,unconstrained_direct,50,50.59889602661133,69.0811996459961,0.0147363618016242,0.0180793087929487,0.1,0.22
P2,leave_chemical_system_out,9,Mn-O,unconstrained_hardderived,50,0.0,0.0,0.0,0.0,0.1,0.22
P2,leave_chemical_system_out,9,Mn-O,softconstrained_direct,50,30.019514083862305,37.545448303222656,0.0093067167326807,0.0110485302284359,0.0,0.0
P2,leave_chemical_system_out,9,Mn-O,softconstrained_hardderived,50,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,10,O-V,unconstrained_direct,49,45.09812545776367,54.57330703735352,0.0170410424470901,0.0194465387612581,0.0,0.0
P2,leave_chemical_system_out,10,O-V,unconstrained_hardderived,49,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,10,O-V,softconstrained_direct,49,25.56899642944336,32.903133392333984,0.0160367712378501,0.0175222810357809,0.0,0.0
P2,leave_chemical_system_out,10,O-V,softconstrained_hardderived,49,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,11,F-Mn,unconstrained_direct,43,40.23110961914063,51.50426483154297,0.0335009768605232,0.040156215429306,0.0697674418604651,0.1395348837209302
P2,leave_chemical_system_out,11,F-Mn,unconstrained_hardderived,43,0.0,0.0,0.0,0.0,0.0697674418604651,0.0930232558139534
P2,leave_chemical_system_out,11,F-Mn,softconstrained_direct,43,50.482666015625,60.61794662475586,0.0099278595298528,0.010741232894361,0.0232558139534883,0.0232558139534883
P2,leave_chemical_system_out,11,F-Mn,softconstrained_hardderived,43,0.0,0.0,0.0,0.0,0.0232558139534883,0.0232558139534883
P2,leave_chemical_system_out,12,Fe-O,unconstrained_direct,40,39.158302307128906,44.64009475708008,0.0129998149350285,0.0153829269111156,0.45,0.675
P2,leave_chemical_system_out,12,Fe-O,unconstrained_hardderived,40,0.0,0.0,0.0,0.0,0.45,0.675
P2,leave_chemical_system_out,12,Fe-O,softconstrained_direct,40,42.11286544799805,50.24192810058594,0.0114283915609121,0.0136257046833634,0.125,0.125
P2,leave_chemical_system_out,12,Fe-O,softconstrained_hardderived,40,0.0,0.0,0.0,0.0,0.1,0.1
P2,leave_chemical_system_out,13,B-Mn-O,unconstrained_direct,39,92.28482055664062,94.51343536376952,0.0095840552821755,0.0102690570056438,0.0,0.0
P2,leave_chemical_system_out,13,B-Mn-O,unconstrained_hardderived,39,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,13,B-Mn-O,softconstrained_direct,39,38.76842880249024,42.1757698059082,0.0073502883315086,0.008123230189085,0.0,0.0
P2,leave_chemical_system_out,13,B-Mn-O,softconstrained_hardderived,39,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,14,Cu-O-P,unconstrained_direct,39,48.68827438354492,54.4976692199707,0.0156362056732177,0.0203098021447658,0.0,0.0
P2,leave_chemical_system_out,14,Cu-O-P,unconstrained_hardderived,39,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,14,Cu-O-P,softconstrained_direct,39,20.45090675354004,23.384981155395508,0.0101798074319958,0.0119556607678532,0.0769230769230769,0.0769230769230769
P2,leave_chemical_system_out,14,Cu-O-P,softconstrained_hardderived,39,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769
P2,leave_chemical_system_out,15,O-Ti,unconstrained_direct,34,105.66462707519533,115.833251953125,0.0318799838423728,0.0363948158919811,0.1470588235294117,0.1470588235294117
P2,leave_chemical_system_out,15,O-Ti,unconstrained_hardderived,34,0.0,0.0,0.0,0.0,0.1470588235294117,0.1470588235294117
P2,leave_chemical_system_out,15,O-Ti,softconstrained_direct,34,28.25575828552246,41.10560989379883,0.0062355408445,0.0077254502102732,0.0294117647058823,0.0294117647058823
P2,leave_chemical_system_out,15,O-Ti,softconstrained_hardderived,34,0.0,0.0,0.0,0.0,0.0294117647058823,0.0294117647058823
P2,leave_chemical_system_out,16,Ni-O,unconstrained_direct,34,48.77776336669922,64.3520278930664,0.0226086992770433,0.0262221470475196,0.4705882352941176,0.6470588235294118
P2,leave_chemical_system_out,16,Ni-O,unconstrained_hardderived,34,0.0,0.0,0.0,0.0,0.4705882352941176,0.6470588235294118
P2,leave_chemical_system_out,16,Ni-O,softconstrained_direct,34,17.89820098876953,25.23751640319824,0.0072107138112187,0.0080405604094266,0.0294117647058823,0.0294117647058823
P2,leave_chemical_system_out,16,Ni-O,softconstrained_hardderived,34,0.0,0.0,0.0,0.0,0.0294117647058823,0.0294117647058823
P2,leave_chemical_system_out,17,F-Fe-O,unconstrained_direct,31,164.43255615234375,182.9381561279297,0.0239137932658195,0.0331129170954227,0.0,0.0
P2,leave_chemical_system_out,17,F-Fe-O,unconstrained_hardderived,31,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,17,F-Fe-O,softconstrained_direct,31,27.35480690002441,32.387184143066406,0.0201491620391607,0.0237819124013185,0.032258064516129,0.032258064516129
P2,leave_chemical_system_out,17,F-Fe-O,softconstrained_hardderived,31,0.0,0.0,0.0,0.0,0.032258064516129,0.032258064516129
P2,leave_chemical_system_out,18,Co-O,unconstrained_direct,31,41.4373893737793,50.258182525634766,0.0248713511973619,0.0278670247644186,0.0,0.0
P2,leave_chemical_system_out,18,Co-O,unconstrained_hardderived,31,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,18,Co-O,softconstrained_direct,31,27.516450881958008,34.741451263427734,0.0153047116473317,0.0178656056523323,0.032258064516129,0.032258064516129
P2,leave_chemical_system_out,18,Co-O,softconstrained_hardderived,31,0.0,0.0,0.0,0.0,0.032258064516129,0.032258064516129
P2,leave_chemical_system_out,19,Cr-O,unconstrained_direct,29,35.053306579589844,44.37895965576172,0.0147318029776215,0.0186886321753263,0.0,0.0
P2,leave_chemical_system_out,19,Cr-O,unconstrained_hardderived,29,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,19,Cr-O,softconstrained_direct,29,25.35351181030273,30.97586441040039,0.0091023324057459,0.0113680073991417,0.0,0.0
P2,leave_chemical_system_out,19,Cr-O,softconstrained_hardderived,29,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,20,Fe-O-Si,unconstrained_direct,28,22.857608795166016,32.011199951171875,0.0096447393298149,0.0110188033431768,0.1428571428571428,0.2142857142857142
P2,leave_chemical_system_out,20,Fe-O-Si,unconstrained_hardderived,28,0.0,0.0,0.0,0.0,0.1428571428571428,0.2142857142857142
P2,leave_chemical_system_out,20,Fe-O-Si,softconstrained_direct,28,5.381114482879639,8.371638298034668,0.0070307641290128,0.00780760217458,0.0714285714285714,0.0714285714285714
P2,leave_chemical_system_out,20,Fe-O-Si,softconstrained_hardderived,28,0.0,0.0,0.0,0.0,0.0714285714285714,0.0714285714285714
P2,leave_chemical_system_out,21,F-Mn-O,unconstrained_direct,28,20.180105209350582,29.25614356994629,0.0160929840058088,0.0185489878058433,0.2857142857142857,0.2857142857142857
P2,leave_chemical_system_out,21,F-Mn-O,unconstrained_hardderived,28,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857
P2,leave_chemical_system_out,21,F-Mn-O,softconstrained_direct,28,56.70621109008789,74.07615661621094,0.0072428989224135,0.008977354504168,0.1071428571428571,0.1071428571428571
P2,leave_chemical_system_out,21,F-Mn-O,softconstrained_hardderived,28,0.0,0.0,0.0,0.0,0.1071428571428571,0.1071428571428571
P2,leave_chemical_system_out,22,O-P-Sb,unconstrained_direct,28,9.115124702453612,11.489795684814451,0.0335499607026577,0.0342688001692295,0.0357142857142857,0.0357142857142857
P2,leave_chemical_system_out,22,O-P-Sb,unconstrained_hardderived,28,0.0,0.0,0.0,0.0,0.0357142857142857,0.0357142857142857
P2,leave_chemical_system_out,22,O-P-Sb,softconstrained_direct,28,7.850244998931885,8.729363441467285,0.0080554960295557,0.0086434138938784,0.0,0.0
P2,leave_chemical_system_out,22,O-P-Sb,softconstrained_hardderived,28,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,23,O-P-Sn,unconstrained_direct,28,14.784504890441896,20.390743255615234,0.0179152283817529,0.0186897981911897,0.0,0.0
P2,leave_chemical_system_out,23,O-P-Sn,unconstrained_hardderived,28,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,23,O-P-Sn,softconstrained_direct,28,20.192840576171875,31.56457901000977,0.0088937832042574,0.0103762606158852,0.0,0.0
P2,leave_chemical_system_out,23,O-P-Sn,softconstrained_hardderived,28,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,24,Co-Mn-O,unconstrained_direct,27,89.14454650878906,99.96178436279295,0.0199279990047216,0.0238119438290596,0.0,0.0
P2,leave_chemical_system_out,24,Co-Mn-O,unconstrained_hardderived,27,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,24,Co-Mn-O,softconstrained_direct,27,30.57339859008789,38.31626129150391,0.0133700855076313,0.0141928484663367,0.0,0.0
P2,leave_chemical_system_out,24,Co-Mn-O,softconstrained_hardderived,27,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,25,Bi-O-P,unconstrained_direct,26,44.28561019897461,48.517189025878906,0.009914637543261,0.0105426935479044,0.0,0.0
P2,leave_chemical_system_out,25,Bi-O-P,unconstrained_hardderived,26,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,25,Bi-O-P,softconstrained_direct,26,9.35020637512207,12.198028564453123,0.0157321579754352,0.0160725023597478,0.0,0.0
P2,leave_chemical_system_out,25,Bi-O-P,softconstrained_hardderived,26,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,26,O-P-W,unconstrained_direct,25,32.69178009033203,38.7221794128418,0.0189508590847253,0.0198421161621809,0.04,0.04
P2,leave_chemical_system_out,26,O-P-W,unconstrained_hardderived,25,0.0,0.0,0.0,0.0,0.04,0.04
P2,leave_chemical_system_out,26,O-P-W,softconstrained_direct,25,19.2534294128418,20.814617156982425,0.0139455702155828,0.0148050487041473,0.0,0.0
P2,leave_chemical_system_out,26,O-P-W,softconstrained_hardderived,25,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,27,Cr-Mn-O,unconstrained_direct,24,51.2325439453125,62.921417236328125,0.0187348499894142,0.0217003915458917,0.0,0.0
P2,leave_chemical_system_out,27,Cr-Mn-O,unconstrained_hardderived,24,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,27,Cr-Mn-O,softconstrained_direct,24,23.67840576171875,26.97090721130371,0.0091823646798729,0.0107934223487973,0.0,0.0
P2,leave_chemical_system_out,27,Cr-Mn-O,softconstrained_hardderived,24,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,28,Co-Fe-O,unconstrained_direct,21,31.74560546875,36.18915939331055,0.0203136168420314,0.0235004723072052,0.0476190476190476,0.0476190476190476
P2,leave_chemical_system_out,28,Co-Fe-O,unconstrained_hardderived,21,0.0,0.0,0.0,0.0,0.0476190476190476,0.0476190476190476
P2,leave_chemical_system_out,28,Co-Fe-O,softconstrained_direct,21,12.399065017700195,16.61530303955078,0.009873135946691,0.0112695293501019,0.0,0.0
P2,leave_chemical_system_out,28,Co-Fe-O,softconstrained_hardderived,21,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,29,O-P-Ti,unconstrained_direct,20,20.946746826171875,29.91044807434082,0.0109783643856644,0.011768527328968,0.85,1.0
P2,leave_chemical_system_out,29,O-P-Ti,unconstrained_hardderived,20,0.0,0.0,0.0,0.0,0.85,1.0
P2,leave_chemical_system_out,29,O-P-Ti,softconstrained_direct,20,18.55472946166992,21.48402404785156,0.020775232464075,0.0219441000372171,0.45,0.5
P2,leave_chemical_system_out,29,O-P-Ti,softconstrained_hardderived,20,0.0,0.0,0.0,0.0,0.45,0.5
P2,leave_chemical_system_out,30,Cr-O-V,unconstrained_direct,19,33.03343963623047,43.73433303833008,0.0222651809453964,0.0239715278148651,0.0,0.0
P2,leave_chemical_system_out,30,Cr-O-V,unconstrained_hardderived,19,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,30,Cr-O-V,softconstrained_direct,19,9.738433837890623,12.666786193847656,0.0146742882207036,0.0153513792902231,0.0,0.0
P2,leave_chemical_system_out,30,Cr-O-V,softconstrained_hardderived,19,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,31,Cu-O,unconstrained_direct,19,40.11767959594727,51.96704864501953,0.0184257850050926,0.020715232938528,0.1578947368421052,0.1578947368421052
P2,leave_chemical_system_out,31,Cu-O,unconstrained_hardderived,19,0.0,0.0,0.0,0.0,0.1052631578947368,0.1052631578947368
P2,leave_chemical_system_out,31,Cu-O,softconstrained_direct,19,22.55623435974121,27.226224899291992,0.0202273577451705,0.0209607705473899,0.3157894736842105,0.3157894736842105
P2,leave_chemical_system_out,31,Cu-O,softconstrained_hardderived,19,0.0,0.0,0.0,0.0,0.3157894736842105,0.3157894736842105
P2,leave_chemical_system_out,32,O-Ti-V,unconstrained_direct,19,52.80573272705078,64.90160369873047,0.0186151210218668,0.0209249723702669,0.0,0.0
P2,leave_chemical_system_out,32,O-Ti-V,unconstrained_hardderived,19,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,32,O-Ti-V,softconstrained_direct,19,26.713340759277344,31.96431541442871,0.0065470822155475,0.0077530341222882,0.0526315789473684,0.0526315789473684
P2,leave_chemical_system_out,32,O-Ti-V,softconstrained_hardderived,19,0.0,0.0,0.0,0.0,0.0526315789473684,0.0526315789473684
P2,leave_chemical_system_out,33,Co-Ni-O,unconstrained_direct,19,34.5308952331543,45.63633346557617,0.0094339968636631,0.0133519852533936,0.2631578947368421,0.3157894736842105
P2,leave_chemical_system_out,33,Co-Ni-O,unconstrained_hardderived,19,0.0,0.0,0.0,0.0,0.2631578947368421,0.2631578947368421
P2,leave_chemical_system_out,33,Co-Ni-O,softconstrained_direct,19,12.751906394958496,20.72954559326172,0.0107427313923835,0.011927998624742,0.0,0.0
P2,leave_chemical_system_out,33,Co-Ni-O,softconstrained_hardderived,19,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,34,Fe-Mn-O,unconstrained_direct,19,50.21855545043945,56.63285446166992,0.0090314811095595,0.0117611065506935,0.0,0.0
P2,leave_chemical_system_out,34,Fe-Mn-O,unconstrained_hardderived,19,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,34,Fe-Mn-O,softconstrained_direct,19,21.737472534179688,27.527568817138672,0.0079663367941975,0.008875610306859,0.0526315789473684,0.0526315789473684
P2,leave_chemical_system_out,34,Fe-Mn-O,softconstrained_hardderived,19,0.0,0.0,0.0,0.0,0.0526315789473684,0.0526315789473684
P2,leave_chemical_system_out,35,Mn-O-V,unconstrained_direct,18,32.91567611694336,41.88385772705078,0.0091173127293586,0.0117275491356849,0.2777777777777778,0.2777777777777778
P2,leave_chemical_system_out,35,Mn-O-V,unconstrained_hardderived,18,0.0,0.0,0.0,0.0,0.2777777777777778,0.2777777777777778
P2,leave_chemical_system_out,35,Mn-O-V,softconstrained_direct,18,8.839441299438477,10.718793869018556,0.012218102812767,0.0130484895780682,0.0555555555555555,0.0555555555555555
P2,leave_chemical_system_out,35,Mn-O-V,softconstrained_hardderived,18,0.0,0.0,0.0,0.0,0.0555555555555555,0.0555555555555555
P2,leave_chemical_system_out,36,Mn-O-Si,unconstrained_direct,17,35.70437240600586,43.60271072387695,0.0058268285356462,0.006353152450174,0.0,0.0
P2,leave_chemical_system_out,36,Mn-O-Si,unconstrained_hardderived,17,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,36,Mn-O-Si,softconstrained_direct,17,24.210037231445312,26.324243545532227,0.007764340378344,0.0082180388271808,0.0,0.0
P2,leave_chemical_system_out,36,Mn-O-Si,softconstrained_hardderived,17,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,37,Mn-O-Ti,unconstrained_direct,17,27.84220695495605,33.66558074951172,0.0131918722763657,0.0149135272949934,0.0,0.0
P2,leave_chemical_system_out,37,Mn-O-Ti,unconstrained_hardderived,17,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,37,Mn-O-Ti,softconstrained_direct,17,26.45778083801269,34.22701644897461,0.014217116869986,0.0147538129240274,0.0,0.0
P2,leave_chemical_system_out,37,Mn-O-Ti,softconstrained_hardderived,17,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,38,Co-O-Si,unconstrained_direct,17,46.05448913574219,47.83240509033203,0.0151225589215755,0.0162612739950418,0.0,0.0
P2,leave_chemical_system_out,38,Co-O-Si,unconstrained_hardderived,17,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,38,Co-O-Si,softconstrained_direct,17,33.545623779296875,41.197452545166016,0.0070395767688751,0.0079264249652624,0.9411764705882352,0.9411764705882352
P2,leave_chemical_system_out,38,Co-O-Si,softconstrained_hardderived,17,0.0,0.0,0.0,0.0,0.9411764705882352,0.9411764705882352
P2,leave_chemical_system_out,39,Cr-Fe-O,unconstrained_direct,17,58.635032653808594,64.51094818115234,0.0177992824465036,0.0201146733015775,0.0,0.0
P2,leave_chemical_system_out,39,Cr-Fe-O,unconstrained_hardderived,17,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,39,Cr-Fe-O,softconstrained_direct,17,13.118011474609377,16.2440242767334,0.0079888990148901,0.0089217945933341,0.1764705882352941,0.1764705882352941
P2,leave_chemical_system_out,39,Cr-Fe-O,softconstrained_hardderived,17,0.0,0.0,0.0,0.0,0.1764705882352941,0.1764705882352941
P2,leave_chemical_system_out,40,Fe-Mn-O-P,unconstrained_direct,17,18.702709197998047,21.82111549377441,0.0170622207224369,0.0219975858926773,0.0588235294117647,0.0588235294117647
P2,leave_chemical_system_out,40,Fe-Mn-O-P,unconstrained_hardderived,17,0.0,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647
P2,leave_chemical_system_out,40,Fe-Mn-O-P,softconstrained_direct,17,21.24392509460449,23.3010196685791,0.0120611246675252,0.0132653592154383,0.0,0.0
P2,leave_chemical_system_out,40,Fe-Mn-O-P,softconstrained_hardderived,17,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,41,Mn-Ni-O,unconstrained_direct,16,37.23751831054688,56.203460693359375,0.0164583958685398,0.019147865474224,0.0,0.0
P2,leave_chemical_system_out,41,Mn-Ni-O,unconstrained_hardderived,16,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,41,Mn-Ni-O,softconstrained_direct,16,32.39872360229492,38.97956848144531,0.0112862195819616,0.0121912164613604,0.125,0.25
P2,leave_chemical_system_out,41,Mn-Ni-O,softconstrained_hardderived,16,0.0,0.0,0.0,0.0,0.125,0.25
P2,leave_chemical_system_out,42,O-Si-V,unconstrained_direct,16,26.154979705810547,38.23582458496094,0.0078078657388687,0.0107821207493543,0.0625,0.0625
P2,leave_chemical_system_out,42,O-Si-V,unconstrained_hardderived,16,0.0,0.0,0.0,0.0,0.0625,0.0625
P2,leave_chemical_system_out,42,O-Si-V,softconstrained_direct,16,15.162696838378906,16.90546417236328,0.0052086268551647,0.006322237662971,0.375,0.375
P2,leave_chemical_system_out,42,O-Si-V,softconstrained_hardderived,16,0.0,0.0,0.0,0.0,0.375,0.375
P2,leave_chemical_system_out,43,C-Fe-O-P,unconstrained_direct,15,22.331676483154297,23.54141616821289,0.0316003002226352,0.0338720269501209,0.0,0.0
P2,leave_chemical_system_out,43,C-Fe-O-P,unconstrained_hardderived,15,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,43,C-Fe-O-P,softconstrained_direct,15,13.168683052062988,16.553749084472656,0.0093572838231921,0.0101376436650753,0.0,0.0
P2,leave_chemical_system_out,43,C-Fe-O-P,softconstrained_hardderived,15,0.0,0.0,0.0,0.0,0.0,0.0
P2,leave_chemical_system_out,44,Fe-O-V,unconstrained_direct,15,21.195125579833984,27.60857391357422,0.0262681003659963,0.0276927277445793,0.0666666666666666,0.0666666666666666
P2,leave_chemical_system_out,44,Fe-O-V,unconstrained_hardderived,15,0.0,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666
P2,leave_chemical_system_out,44,Fe-O-V,softconstrained_direct,15,23.409320831298828,31.007795333862305,0.0133802583441138,0.0151054998859763,0.0666666666666666,0.0666666666666666
P2,leave_chemical_system_out,44,Fe-O-V,softconstrained_hardderived,15,0.0,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666
P2,leave_chemical_system_out,45,Co-Cr-O,unconstrained_direct,15,14.993715286254885,17.93853187561035,0.0132484175264835,0.0169401355087757,0.0,0.0
