protocol,split_name,fold_id,target,mae__softconstrained_direct,mae__softconstrained_hardderived,mae__unconstrained_direct,mae__unconstrained_hardderived,r2__softconstrained_direct,r2__softconstrained_hardderived,r2__unconstrained_direct,r2__unconstrained_hardderived,rmse__softconstrained_direct,rmse__softconstrained_hardderived,rmse__unconstrained_direct,rmse__unconstrained_hardderived,spearman__softconstrained_direct,spearman__softconstrained_hardderived,spearman__unconstrained_direct,spearman__unconstrained_hardderived
P1,leave_chemical_system_out,46,energy_grav,83.12049057905391,75.18089503868933,50.239668571892345,54.11064044628593,-0.1865895951281502,-0.1230335605352501,-0.0066857574957652,-0.0170010154479669,122.89863747605244,119.5619990100579,113.19930548463876,113.77778989430712,,,,
P1,leave_chemical_system_out,46,max_delta_volume,0.0400205823458788,0.0400205823458788,0.0318266275204775,0.0318266275204775,-74.83156115402281,-74.83156115402281,-47.325939138679885,-47.325939138679885,0.0402870993440309,0.0402870993440309,0.0321611190971297,0.0321611190971297,,,,
P1,leave_chemical_system_out,46,stability_charge,0.0539986795019945,0.0539986795019945,0.0516787927182357,0.0516787927182357,-0.0579194662451731,-0.0579194662451731,-0.0422954081655255,-0.0422954081655255,0.0786496022479849,0.0786496022479849,0.0780666671390701,0.0780666671390701,,,,
P1,leave_chemical_system_out,46,stability_discharge,0.0366332532224336,0.0366332532224336,0.0585881634312152,0.0585881634312152,-0.0083464186870723,-0.0083464186870723,-0.2387549481594415,-0.2387549481594415,0.0640327483376741,0.0640327483376741,0.070972477132162,0.070972477132162,,,,
P1,leave_chemical_system_out,46,stability_worst,0.0719375919264988,0.0645441642366286,0.0705906769595977,0.0632150829794443,-0.0159061640904194,-0.0003513507800265,-0.0113546708365315,-3.1135349876088014e-07,0.0946382839702785,0.093910973071001,0.0944260453453777,0.0938944941874925,,,,
P1,leave_chemical_system_out,47,average_voltage,0.2649993396697698,0.2649993396697698,0.21107995198602,0.21107995198602,-0.6153615310910476,-0.6153615310910476,-0.00031113991799,-0.00031113991799,0.3468159744096687,0.3468159744096687,0.2729177470630346,0.2729177470630346,0.5017452060042543,0.5017452060042543,0.2819330205166763,0.2819330205166763
P1,leave_chemical_system_out,47,capacity_grav,49.39038016829111,49.39038016829111,50.796850264349935,50.796850264349935,-0.1337659399610313,-0.1337659399610313,-0.1428037032346698,-0.1428037032346698,56.44513688547515,56.44513688547515,56.669665231286906,56.669665231286906,0.3343191585036276,0.3343191585036276,0.4882502818434273,0.4882502818434273
P1,leave_chemical_system_out,47,energy_grav,170.2443719547612,172.19872637719422,197.16818011621265,183.2997217770664,0.0603333101984612,0.0469798907419503,-0.3110342729663282,-0.1067944216452958,189.4350141297629,190.77627778943835,223.7589221386196,205.59228791465137,0.3273290153456326,0.2843222834024109,0.3607786957459163,0.3607786957459163
P1,leave_chemical_system_out,47,max_delta_volume,0.0288058755393674,0.0288058755393674,0.0206642599723508,0.0206642599723508,0.2609160702406844,0.2609160702406844,0.6416120703931316,0.6416120703931316,0.0341226337811287,0.0341226337811287,0.0237614179099872,0.0237614179099872,0.2986578607168181,0.2986578607168181,0.2986578607168181,0.2986578607168181
P1,leave_chemical_system_out,47,stability_charge,0.0246157673354928,0.0246157673354928,0.0539230459524962,0.0539230459524962,-2.157987364187448,-2.157987364187448,-9.263916962371702,-9.263916962371702,0.0308542362407673,0.0308542362407673,0.0556245065553102,0.0556245065553102,0.6948448540829056,0.6948448540829056,0.6948448540829056,0.6948448540829056
P1,leave_chemical_system_out,47,stability_discharge,0.0099243770643648,0.0099243770643648,0.0180516518543452,0.0180516518543452,0.6060634543318781,0.6060634543318781,-0.3159798483948812,-0.3159798483948812,0.0119490900720472,0.0119490900720472,0.0218396823862516,0.0218396823862516,0.728331353074853,0.728331353074853,0.4413042188581622,0.4413042188581622
P1,leave_chemical_system_out,47,stability_worst,0.0296826184402076,0.0165580556484168,0.0525254657832097,0.046167950818527,-1.666810758856812,0.0570399079590187,-5.5365113279809,-4.068333026489098,0.034199800194581,0.0203364023629547,0.0535427260135448,0.047147648952468,0.828790850050695,0.828790850050695,0.828790850050695,0.828790850050695
P1,leave_chemical_system_out,48,average_voltage,0.1909652972716972,0.1909652972716972,0.1965311674712523,0.1965311674712523,0.7846986588613496,0.7846986588613496,0.7723798353945455,0.7723798353945455,0.2404173721915341,0.2404173721915341,0.2471996462343479,0.2471996462343479,0.8691650832198794,0.8691650832198794,0.780019946479379,0.780019946479379
P1,leave_chemical_system_out,48,capacity_grav,40.14474730121718,40.14474730121718,40.52932562576984,40.52932562576984,-0.1380999492731254,-0.1380999492731254,-0.1505627363654154,-0.1505627363654154,48.84073507644467,48.84073507644467,49.10742271324164,49.10742271324164,-0.3180166861830572,-0.3180166861830572,-0.0836886016271203,-0.0836886016271203
P1,leave_chemical_system_out,48,energy_grav,164.7647142478491,166.69697930944767,170.83876332767247,171.50269436733592,0.0192495953872683,0.0482953014491259,0.0515943667838122,0.0688071895636154,205.8936624874825,202.82189577268124,202.47005156678867,200.624301703111,0.0501441394165315,0.2284344128975324,0.3342942627768767,0.1504324182495945
P1,leave_chemical_system_out,48,max_delta_volume,0.0140976262468425,0.0140976262468425,0.0172585345687911,0.0172585345687911,-0.423151099671855,-0.423151099671855,-1.0959163687463782,-1.0959163687463782,0.0197223836859389,0.0197223836859389,0.023934307798863,0.023934307798863,-0.2089339142355479,-0.2089339142355479,-0.2367917694669543,-0.2367917694669543
P1,leave_chemical_system_out,48,stability_charge,0.0159979573670801,0.0159979573670801,0.014561644459572,0.014561644459572,-1.1147126967212455,-1.1147126967212455,-0.5719070346715305,-0.5719070346715305,0.0208840322406603,0.0208840322406603,0.0180053719512959,0.0180053719512959,0.4206536139942364,0.4206536139942364,0.4373683271330803,0.4373683271330803
P1,leave_chemical_system_out,48,stability_discharge,0.0229598120421021,0.0229598120421021,0.0211160303322588,0.0211160303322588,-0.1708450553312046,-0.1708450553312046,-0.0642739305093278,-0.0642739305093278,0.0266679718850551,0.0266679718850551,0.0254253527842842,0.0254253527842842,0.1504324182495945,0.1504324182495945,-0.0055715710462812,-0.0055715710462812
P1,leave_chemical_system_out,48,stability_worst,0.025211233217312,0.0170874753604998,0.0158260231019583,0.0135851534041518,-1.4071971278309343,-0.2317282623012446,-0.2369830907897956,0.1294234368955699,0.0289850389407038,0.0207336380707561,0.0207778181709673,0.017430969602763,-0.0780019946479378,0.1114314209256255,0.1782902734810009,0.2618638391752201
P1,leave_chemical_system_out,49,average_voltage,0.6332005483863405,0.6332005483863405,0.5023880380787085,0.5023880380787085,0.1205771810119423,0.1205771810119423,0.4733813306191889,0.4733813306191889,0.7563792571763465,0.7563792571763465,0.5853139444671506,0.5853139444671506,0.6754107797787575,0.6754107797787575,0.6923666989363833,0.6923666989363833
P1,leave_chemical_system_out,49,capacity_grav,51.20809528530255,51.20809528530255,56.848552323174935,56.848552323174935,-1.6493845289473077,-1.6493845289473077,-2.0367204276104887,-2.0367204276104887,60.58382979835604,60.58382979835604,64.86144671006258,64.86144671006258,0.3898469327205355,0.3898469327205355,0.1963462653847953,0.1963462653847953
P1,leave_chemical_system_out,49,energy_grav,138.52162029248953,124.7000330967263,128.60964748168865,191.952265983792,-0.0136623782928009,0.2187325986375193,0.1786616584544041,-0.6603757673699384,185.09626922847252,162.49905997597384,166.6142143848489,236.89407268487304,0.6641068336736737,0.6584548606211318,0.5680232917804614,0.5680232917804614
P1,leave_chemical_system_out,49,max_delta_volume,0.0500792255112457,0.0500792255112457,0.0422423579052488,0.0422423579052488,-0.0274199839122681,-0.0274199839122681,0.0119808952245252,0.0119808952245252,0.0600879517744824,0.0600879517744824,0.0589245218708633,0.0589245218708633,0.1045615014720252,0.1045615014720252,0.6188910492533385,0.6188910492533385
P1,leave_chemical_system_out,49,stability_charge,0.0318158156966676,0.0318158156966676,0.0430711323138094,0.0430711323138094,-0.0039628919759608,-0.0039628919759608,-0.6820438963309856,-0.6820438963309856,0.0416035639447467,0.0416035639447467,0.053850577867306,0.053850577867306,0.1639072185237152,0.1639072185237152,0.2147749759965923,0.2147749759965923
P1,leave_chemical_system_out,49,stability_discharge,0.0609615616335625,0.0609615616335625,0.0645135022786209,0.0645135022786209,-0.4439501573251068,-0.4439501573251068,-0.6077505259640319,-0.6077505259640319,0.0766841698275191,0.0766841698275191,0.0809168465435821,0.0809168465435821,-0.5567193456753775,-0.5567193456753775,-0.1441253128398185,-0.1441253128398185
P1,leave_chemical_system_out,49,stability_worst,0.0476895799820923,0.04945341667769,0.066845762880469,0.0713134479426207,-0.6358686430436364,-0.7018548106395903,-1.7757790147608097,-2.080840750909651,0.0597297975977653,0.0609225513260862,0.0778053164226281,0.0819693430253643,-0.2006450433652375,0.0649976901042319,-0.0423897978940642,-0.1102134745245671
P1,leave_chemical_system_out,50,average_voltage,0.4924253140242334,0.4924253140242334,1.0654462748786722,1.0654462748786722,0.0651361998562407,0.0651361998562407,-2.2865834775317824,-2.2865834775317824,0.6087422087251076,0.6087422087251076,1.1413834680460022,1.1413834680460022,0.7591722633231072,0.7591722633231072,0.7591722633231072,0.7591722633231072
P1,leave_chemical_system_out,50,capacity_grav,46.59107721262652,46.59107721262652,44.53575410776046,44.53575410776046,0.0696155353959335,0.0696155353959335,0.1860602747938616,0.1860602747938616,51.6475796502702,51.6475796502702,48.30753438562748,48.30753438562748,0.7206406148407557,0.7206406148407557,0.7206406148407557,0.7206406148407557
P1,leave_chemical_system_out,50,energy_grav,187.28511531518976,191.6189877924033,182.7639921775137,222.2057635820329,0.0005663269623958,-0.0482976418906717,-0.0916737654130372,-0.6441014183994644,215.73303763910803,220.9438788973367,225.4686199601068,276.69669503361865,0.6647297808044431,0.7954962950610549,0.6647297808044431,0.8536147458417712
P1,leave_chemical_system_out,50,max_delta_volume,0.038083960930003,0.038083960930003,0.0452464295881709,0.0452464295881709,-0.2155762003701506,-0.2155762003701506,-0.7789858425902889,-0.7789858425902889,0.0524671207490311,0.0524671207490311,0.063472029311158,0.063472029311158,0.1852525618635333,0.1852525618635333,-0.5339632665478313,-0.5339632665478313
P1,leave_chemical_system_out,50,stability_charge,0.0264883441499986,0.0264883441499986,0.0976377142109127,0.0976377142109127,-0.469832741307806,-0.469832741307806,-14.365036457360729,-14.365036457360729,0.0311986851210622,0.0311986851210622,0.100871651157036,0.100871651157036,0.2288413999490706,0.2288413999490706,0.2143117872538915,0.2143117872538915
P1,leave_chemical_system_out,50,stability_discharge,0.0386357733593843,0.0386357733593843,0.0425824066931565,0.0425824066931565,-0.4490906738449807,-0.4490906738449807,-0.8974909015391146,-0.8974909015391146,0.0448683838327002,0.0448683838327002,0.0513431484477355,0.0513431484477355,-0.730113037932749,-0.730113037932749,0.4177263649863987,0.4177263649863987
P1,leave_chemical_system_out,50,stability_worst,0.0301582221955367,0.022075187888772,0.0380616521464469,0.0885238744941038,-0.6813772667008302,0.1757960715201705,-1.6374196335209557,-10.419120128027355,0.0349239374767758,0.0244516379442192,0.0437401465583789,0.0910137350220565,0.6138761363713163,0.6138761363713163,0.4831096221147046,0.4831096221147046
P1,leave_chemical_system_out,51,average_voltage,0.6831637632361192,0.6831637632361192,0.4002622774751123,0.4002622774751123,-1.583112304394639,-1.583112304394639,0.0678978064996866,0.0678978064996866,0.7519758088538697,0.7519758088538697,0.4517144571862513,0.4517144571862513,0.5599158609443893,0.5599158609443893,0.5599158609443893,0.5599158609443893
P1,leave_chemical_system_out,51,capacity_grav,77.28118600794528,77.28118600794528,76.30602604497328,76.30602604497328,-0.0083576224970451,-0.0083576224970451,0.0094477963643236,0.0094477963643236,83.51291298174047,83.51291298174047,82.77230013265353,82.77230013265353,0.1574242790547121,0.1574242790547121,0.1574242790547121,0.1574242790547121
P1,leave_chemical_system_out,51,energy_grav,214.50039784830665,232.175153562839,201.46857322667844,207.63198468501176,-0.2834602467175839,-0.4578829079713147,-0.0598022799747215,-0.112078729753261,255.1456807346676,271.93075727585733,231.85124625446608,237.50063605918984,-0.4222316328433099,0.1285052795610073,-0.1468631766411512,-0.4222316328433099
P1,leave_chemical_system_out,51,max_delta_volume,0.0649216118573071,0.0649216118573071,0.062732614127152,0.062732614127152,0.0876261686956222,0.0876261686956222,-0.109457542449415,-0.109457542449415,0.0708304935707834,0.0708304935707834,0.0781068640454318,0.0781068640454318,0.4497684784635258,0.4497684784635258,0.4497684784635258,0.4497684784635258
P1,leave_chemical_system_out,51,stability_charge,0.0617933878559021,0.0617933878559021,0.0177424462705773,0.0177424462705773,-29.955676111504747,-29.955676111504747,-2.203462929213966,-2.203462929213966,0.0646488025510647,0.0646488025510647,0.020796975943601,0.020796975943601,-0.0917894854007195,-0.0917894854007195,-0.0734315883205756,-0.0734315883205756
P1,leave_chemical_system_out,51,stability_discharge,0.0232523844141698,0.0232523844141698,0.0218391011198591,0.0218391011198591,-0.2805627001428401,-0.2805627001428401,-0.1779709507689326,-0.1779709507689326,0.0286615157399364,0.0286615157399364,0.0274894480869378,0.0274894480869378,0.0183578970801439,0.0183578970801439,-0.0091789485400719,-0.0091789485400719
P1,leave_chemical_system_out,51,stability_worst,0.0529124719863956,0.0552455433796669,0.0246048360283995,0.0148177979905084,-16.307507082743403,-17.590427252062764,-3.5470218282034,-0.7306380639972305,0.0558793122912178,0.0579133222166956,0.0286416024997097,0.0176700150462092,0.3396210959826623,0.3396210959826623,0.3396210959826623,-0.2845474047422306
P1,leave_chemical_system_out,52,average_voltage,0.51316971648285,0.51316971648285,0.3598446066674325,0.3598446066674325,-1.9822995457539,-1.9822995457539,-0.6504129378313683,-0.6504129378313683,0.6442019409194437,0.6442019409194437,0.4792285768359088,0.4792285768359088,-0.4413316750531582,-0.4413316750531582,-0.2031526758181204,-0.2031526758181204
P1,leave_chemical_system_out,52,capacity_grav,38.94051936522491,38.94051936522491,35.50958288462161,35.50958288462161,-0.2246930931097879,-0.2246930931097879,-0.0572322295554701,-0.0572322295554701,47.87419376593908,47.87419376593908,44.48084572228214,44.48084572228214,0.1891421464513535,0.1891421464513535,0.5183895865703763,0.5183895865703763
P1,leave_chemical_system_out,52,energy_grav,111.97044773325212,111.73612446205613,122.70883581261342,126.76854224679296,0.0272266235729051,0.045077910470896,0.0283247348822196,-0.0609065729420239,145.72801345739154,144.3847005699019,145.6457379911287,152.18637649815693,0.4063053516362408,0.469352733786692,0.5744317040374439,0.5814369687208275
P1,leave_chemical_system_out,52,max_delta_volume,0.0257455962299012,0.0257455962299012,0.0378486473292945,0.0378486473292945,-0.2734286948960878,-0.2734286948960878,-0.9742386751389164,-0.9742386751389164,0.0422621986102363,0.0422621986102363,0.0526216665730813,0.0526216665730813,0.0420315881003007,0.0420315881003007,-0.2031526758181204,-0.2031526758181204
P1,leave_chemical_system_out,52,stability_charge,0.0179947140773392,0.0179947140773392,0.0342220040644818,0.0342220040644818,0.3294168587324616,0.3294168587324616,-0.8001531745826036,-0.8001531745826036,0.0264313629564628,0.0264313629564628,0.0433059902103592,0.0433059902103592,0.7075317330217298,0.7075317330217298,0.5043790572036093,0.5043790572036093
P1,leave_chemical_system_out,52,stability_discharge,0.0225877518552111,0.0225877518552111,0.0217319227738345,0.0217319227738345,-1.2119942310520373,-1.2119942310520373,-0.9686419538194402,-0.9686419538194402,0.026515866889523,0.026515866889523,0.0250148096952825,0.0250148096952825,-0.0105078970250751,-0.0105078970250751,0.2416816315767294,0.2416816315767294
P1,leave_chemical_system_out,52,stability_worst,0.019745241031851,0.0189122130812933,0.0318529506627858,0.0333045050605277,0.3356630029321537,0.287074885092643,-0.3924993980853859,-0.8178718225235777,0.0260984851392995,0.0270360373342696,0.0377849270783573,0.043172053775907,0.6865159389715795,0.7075317330217298,0.2591947932851881,0.5043790572036093
P1,leave_chemical_system_out,53,average_voltage,0.470255424997319,0.470255424997319,0.4474817450897882,0.4474817450897882,0.1293139720518479,0.1293139720518479,0.4148105078307191,0.4148105078307191,0.6286147790886145,0.6286147790886145,0.5153497376035316,0.5153497376035316,0.4368104653781177,0.4368104653781177,0.1425381518602279,0.1425381518602279
P1,leave_chemical_system_out,53,capacity_grav,61.51150446765326,61.51150446765326,45.83647502336026,45.83647502336026,-0.6115891926423498,-0.6115891926423498,0.3586242795911903,0.3586242795911903,79.6169790383555,79.6169790383555,50.22671553907867,50.22671553907867,0.4746745390481789,0.4746745390481789,0.5668443524555922,0.5668443524555922
P1,leave_chemical_system_out,53,energy_grav,187.0457059732064,195.55904839707893,146.79392672733388,153.51110187669158,-0.5051414757359021,-0.5833268876019309,0.3488853978326746,0.2934692897566139,268.29300288985667,275.1731010650033,176.46127069980795,183.81722546182505,0.3724383967960793,0.4827905143652881,0.473594504567854,0.4919865241627221
P1,leave_chemical_system_out,53,max_delta_volume,0.0361674272321191,0.0361674272321191,0.0224091843940883,0.0224091843940883,-2.05649636709448,-2.05649636709448,0.094162374779118,0.094162374779118,0.0505989961572657,0.0505989961572657,0.0275457839453162,0.0275457839453162,0.4598004898717029,0.4598004898717029,0.5701526074409116,0.5701526074409116
P1,leave_chemical_system_out,53,stability_charge,0.0506869405033337,0.0506869405033337,0.1165585754472524,0.1165585754472524,-3.289220429008873,-3.289220429008873,-20.218048102678857,-20.218048102678857,0.0564875897269333,0.0564875897269333,0.1256367160561401,0.1256367160561401,-0.0183920195948681,-0.0183920195948681,-0.5425645780486095,-0.5425645780486095
P1,leave_chemical_system_out,53,stability_discharge,0.0222796343464063,0.0222796343464063,0.044672149059441,0.044672149059441,0.1491274440634514,0.1491274440634514,-1.4718163037262335,-1.4718163037262335,0.0289868585455309,0.0289868585455309,0.0494056923106438,0.0494056923106438,0.3816344065935134,0.3816344065935134,0.3540463772012112,0.3540463772012112
P1,leave_chemical_system_out,53,stability_worst,0.0290388430114094,0.0468810281022981,0.1030889534099527,0.1064862413801921,-0.8829559471451041,-2.9054551132652144,-16.897162102507792,-18.445488903829528,0.0355992434363881,0.0512691968239691,0.1097520837296661,0.1144010793481441,0.17012618125253,-0.3540463772012112,0.1241461322653598,-0.2253022400371344
P1,leave_chemical_system_out,54,average_voltage,1.1396934362856348,1.1396934362856348,1.051623563862983,1.051623563862983,-4.117022829022817,-4.117022829022817,-3.5489293283950865,-3.5489293283950865,1.2157712432123446,1.2157712432123446,1.1462986590077888,1.1462986590077888,0.1207011373963169,0.1207011373963169,-0.2269181383050757,-0.2269181383050757
P1,leave_chemical_system_out,54,capacity_grav,37.29165097773319,37.29165097773319,34.4422426009697,34.4422426009697,-0.7142784279419119,-0.7142784279419119,-0.5826534480449532,-0.5826534480449532,45.50017868606113,45.50017868606113,43.7185084123275,43.7185084123275,-0.0532296146377912,-0.0532296146377912,-0.2274356261796536,-0.2274356261796536
P1,leave_chemical_system_out,54,energy_grav,168.3262448734902,170.15069944113932,99.23067362000135,133.5711152371001,-7.805985490756182,-7.696847107243963,-2.4458647073506263,-4.373349859853947,187.65792721642975,186.4914174140229,117.38890275240814,146.5886993523019,-0.371759503180656,-0.4972886860728256,-0.5841935049981738,-0.5455691410313525
P1,leave_chemical_system_out,54,max_delta_volume,0.037346632998808,0.037346632998808,0.0344570834697974,0.0344570834697974,-0.4082566802844845,-0.4082566802844845,-0.1133671687038782,-0.1133671687038782,0.0450395722626926,0.0450395722626926,0.0400472365117973,0.0400472365117973,0.014484136487558,0.014484136487558,0.0627645914460847,0.0627645914460847
P1,leave_chemical_system_out,54,stability_charge,0.1484022803484009,0.1484022803484009,0.2256541007501128,0.2256541007501128,-0.1031529109672235,-0.1031529109672235,-1.3847327651388035,-1.3847327651388035,0.1583701407491233,0.1583701407491233,0.2328494971584358,0.2328494971584358,0.4316626317125809,0.4316626317125809,-0.6499190185335487,-0.6499190185335487
P1,leave_chemical_system_out,54,stability_discharge,0.0641105994241333,0.0641105994241333,0.089697525183088,0.089697525183088,0.2635825868385486,0.2635825868385486,-0.0937417303970735,-0.0937417303970735,0.0844631797173101,0.0844631797173101,0.1029349347466597,0.1029349347466597,0.6131617779732899,0.6131617779732899,-0.5455691410313525,-0.5455691410313525
P1,leave_chemical_system_out,54,stability_worst,0.1305014114202315,0.1322406695361733,0.2122837144934209,0.2094924899378852,0.0542868865063265,0.0201762448504008,-1.174597830455364,-1.1917140419208705,0.1436769842815496,0.1462451527425493,0.217869769237485,0.2187255127228513,0.6517861419401112,0.4779765040894149,-0.6517861419401112,-0.6517861419401112
P1,leave_chemical_system_out,55,average_voltage,1.14054535911216,1.14054535911216,0.6474692297190159,0.6474692297190159,-4.316015217433399,-4.316015217433399,-1.2086335132279693,-1.2086335132279693,1.2494989004538728,1.2494989004538728,0.8053869706673588,0.8053869706673588,0.4240036549432889,0.4240036549432889,0.3410464181065585,0.3410464181065585
P1,leave_chemical_system_out,55,capacity_grav,29.415601580281496,29.415601580281496,25.222071584276524,25.222071584276524,0.1414791565209053,0.1414791565209053,0.3172688776294072,0.3172688776294072,32.05567215062966,32.05567215062966,28.586061007953987,28.586061007953987,0.6046577032014432,0.6046577032014432,0.3907019005301633,0.3907019005301633
P1,leave_chemical_system_out,55,energy_grav,161.6042679984728,137.5415737957029,46.71421808633076,66.55702607574841,-4.7058710135614845,-3.4287288343722127,0.4232281065191735,-0.1448164982977731,169.86584530660355,149.65272685935932,54.00663694549953,76.08745002604518,0.5438307748185662,0.3779163011451054,0.7373976607709373,0.6544404239342068
P1,leave_chemical_system_out,55,max_delta_volume,0.0137709598791311,0.0137709598791311,0.0310567863869025,0.0310567863869025,-1.3292100277581955,-1.3292100277581955,-9.237569317716382,-9.237569317716382,0.0162648783533851,0.0162648783533851,0.0340992574301359,0.0340992574301359,0.3640900950056503,0.3640900950056503,0.0691310306972753,0.0691310306972753
P1,leave_chemical_system_out,55,stability_charge,0.03283707002664,0.03283707002664,0.0245733903286156,0.0245733903286156,-2.549813371903344,-2.549813371903344,-0.6365175957157008,-0.6365175957157008,0.0397960863700519,0.0397960863700519,0.0270207838772063,0.0270207838772063,-0.7737236417493674,-0.7737236417493674,0.4457572025600832,0.4457572025600832
P1,leave_chemical_system_out,55,stability_discharge,0.0443072004256099,0.0443072004256099,0.026721185290525,0.026721185290525,-2.2779043128707124,-2.2779043128707124,-0.3012640687906716,-0.3012640687906716,0.0483239123885668,0.0483239123885668,0.0304471517252255,0.0304471517252255,0.3686988303854686,0.3686988303854686,0.6728753654534803,0.6728753654534803
P1,leave_chemical_system_out,55,stability_worst,0.0476869069946736,0.0441492979547472,0.020334037005796,0.027258624561703,-2.8858735172726395,-2.377568453674196,-0.0443192455407499,-0.3282656052525641,0.0522765440568967,0.0487376538064757,0.0271006170702808,0.0305636348460022,0.5622657163378397,0.4240036549432889,0.3594813596258319,0.6083530701360234
P1,leave_chemical_system_out,56,average_voltage,0.6787552975262862,0.6787552975262862,0.6591181896771651,0.6591181896771651,-0.0320824855332162,-0.0320824855332162,-0.0941112167490632,-0.0941112167490632,0.8301200609823521,0.8301200609823521,0.8547014494273066,0.8547014494273066,0.0260405408741611,0.0260405408741611,0.3645675722382567,0.3645675722382567
P1,leave_chemical_system_out,56,capacity_grav,46.572283530212886,46.572283530212886,63.537577326125984,63.537577326125984,-0.1377530976920653,-0.1377530976920653,-0.612072509546417,-0.612072509546417,58.67058531527601,58.67058531527601,69.83750148839,69.83750148839,0.487807839170803,0.487807839170803,0.0,0.0
P1,leave_chemical_system_out,56,energy_grav,246.430061546064,213.6005022198921,107.73878814306327,132.1925991120677,-0.8918968806916288,-0.593106832150158,0.3332705982483168,0.1223145306876343,279.7804225528383,256.73852467682275,166.0899654726905,190.56276487544585,0.130202704370806,0.130202704370806,0.3906081131124179,0.3906081131124179
P1,leave_chemical_system_out,56,max_delta_volume,0.0844396422969494,0.0844396422969494,0.0459521313010707,0.0459521313010707,-3.4505543346951377,-3.4505543346951377,0.0952377501182041,0.0952377501182041,0.1259409458003915,0.1259409458003915,0.0567841504491314,0.0567841504491314,-0.0520810817483223,-0.0520810817483223,0.1432229748078865,0.1432229748078865
P1,leave_chemical_system_out,56,stability_charge,0.0305103157321999,0.0305103157321999,0.0492695450392207,0.0492695450392207,-0.4528082254970225,-0.4528082254970225,-2.626267967476093,-2.626267967476093,0.038474885507587,0.038474885507587,0.0607859401235372,0.0607859401235372,-0.0520810817483223,-0.0520810817483223,-0.260405408741612,-0.260405408741612
P1,leave_chemical_system_out,56,stability_discharge,0.056855316484114,0.056855316484114,0.0495130065038137,0.0495130065038137,-0.6768111226520179,-0.6768111226520179,-0.7451467669758056,-0.7451467669758056,0.0763385211456228,0.0763385211456228,0.0778785125156232,0.0778785125156232,-0.110672298715185,-0.110672298715185,-0.0976520282781044,-0.0976520282781044
P1,leave_chemical_system_out,56,stability_worst,0.0472237990874511,0.0515921503373564,0.0671135583638878,0.0565692407819489,-0.6360475593201786,-0.9243694588735504,-1.6603913359142255,-1.262471034943946,0.0683898764830911,0.074171674725196,0.0872100668942675,0.0804239447449128,-0.2734256791786925,-0.2734256791786925,-0.2473851383045314,-0.2473851383045314
P1,leave_chemical_system_out,57,average_voltage,1.170513289371888,1.170513289371888,1.058807051598254,1.058807051598254,-0.5461759524308216,-0.5461759524308216,-0.4179393031502934,-0.4179393031502934,1.3576331344496184,1.3576331344496184,1.3001150688527972,1.3001150688527972,0.1330420257440779,0.1330420257440779,-0.3104313934028485,-0.3104313934028485
P1,leave_chemical_system_out,57,capacity_grav,47.98532332650937,47.98532332650937,45.74912859672342,45.74912859672342,-0.0336368197350358,-0.0336368197350358,-0.3518812328274192,-0.3518812328274192,57.96222759713955,57.96222759713955,66.28730336529226,66.28730336529226,0.2950233703040218,0.2950233703040218,0.3591588855875047,0.3591588855875047
P1,leave_chemical_system_out,57,energy_grav,138.98187996853613,179.1023999880674,128.68884375861006,140.09803518842253,-0.106005188515917,-0.6782043809126908,-0.2794016421399428,-0.4641628612069242,157.8897252456058,194.49019513464856,169.8160515456946,181.6644633140746,0.4751500919431354,0.4751500919431354,-0.2850900551658813,-0.3484434007582993
P1,leave_chemical_system_out,57,max_delta_volume,0.1113574918376221,0.1113574918376221,0.0937822972362282,0.0937822972362282,-0.1839276236576661,-0.1839276236576661,0.0660109307337424,0.0660109307337424,0.1342161800176163,0.1342161800176163,0.1192101388852108,0.1192101388852108,0.0886946838293852,0.0886946838293852,0.2534133823696722,0.2534133823696722
P1,leave_chemical_system_out,57,stability_charge,0.1368453109304732,0.1368453109304732,0.1555667026563625,0.1555667026563625,-0.5789658655307237,-0.5789658655307237,-0.72443452736517,-0.72443452736517,0.2270664771281369,0.2270664771281369,0.2372957752859833,0.2372957752859833,-0.4347733662232627,-0.4347733662232627,-0.4028047363539052,-0.4028047363539052
P1,leave_chemical_system_out,57,stability_discharge,0.1349693169428689,0.1349693169428689,0.1282607131595607,0.1282607131595607,-3.5298083984815927,-3.5298083984815927,-3.2574443880680866,-3.2574443880680866,0.1513338773492916,0.1513338773492916,0.146713722004275,0.146713722004275,0.2154013750142214,0.2154013750142214,-0.3547787353175411,-0.3547787353175411
P1,leave_chemical_system_out,57,stability_worst,0.1668889364960502,0.1734541169169258,0.2066549542099231,0.1916031530797474,-1.0545387093984546,-1.1702046683375855,-1.6795035784809635,-1.353622062888037,0.2324222421080605,0.2388750929030376,0.2654285856908406,0.2487647756283988,-0.5496746515723335,-0.5496746515723335,-0.619575474315636,-0.6068662338168537
P1,leave_chemical_system_out,58,average_voltage,0.2864140096576105,0.2864140096576105,0.5299009366046872,0.5299009366046872,-0.1070480777569009,-0.1070480777569009,-0.6465802429942982,-0.6465802429942982,0.4430561846626136,0.4430561846626136,0.5403398678717588,0.5403398678717588,0.4554678697692702,0.4554678697692702,0.6138914766455381,0.6138914766455381
